|dates|Ware_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Ware_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Ware_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Ware_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Ware_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Ware_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Ware_Georgia_UnitedStates.TotalPopulation.data|Ware_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|35734.0|0
