|dates|Clay_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Clay_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Clay_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Clay_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Clay_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Clay_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Clay_Arkansas_UnitedStates.TotalPopulation.data|Clay_Arkansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|14551.0|0
