|dates|Bullitt_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Bullitt_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Bullitt_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Bullitt_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Bullitt_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Bullitt_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Bullitt_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Bullitt_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
