|dates|Chilton_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Chilton_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Chilton_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Chilton_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Chilton_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Chilton_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Chilton_Alabama_UnitedStates.TotalPopulation.data|Chilton_Alabama_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|44428.0|0
