|dates|PrinceWilliam_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|PrinceWilliam_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|PrinceWilliam_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|PrinceWilliam_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|PrinceWilliam_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|PrinceWilliam_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|PrinceWilliam_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|PrinceWilliam_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
