|dates|Morris_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Morris_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Morris_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Morris_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Morris_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Morris_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Morris_Texas_UnitedStates.TotalPopulation.data|Morris_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|12388.0|0
