|dates|Attala_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Attala_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Attala_Mississippi_UnitedStates.NYT_ConfirmedDeaths.data|Attala_Mississippi_UnitedStates.NYT_ConfirmedDeaths.missing|Attala_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Attala_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Attala_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Attala_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
