|dates|Perry_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Perry_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Perry_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Perry_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Perry_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Perry_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Perry_Alabama_UnitedStates.TotalPopulation.data|Perry_Alabama_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8923.0|0
