|dates|Reno_Kansas_UnitedStates.BLS_EmployedPopulation.data|Reno_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Reno_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Reno_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Reno_Kansas_UnitedStates.BLS_UnemploymentRate.data|Reno_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Reno_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Reno_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-31|28432.5|0|976.0|0|3.3187683832905455|0|29408.5|0
0|2020-02-01|28686.5|0|969.0|0|3.2675220448146214|0|29655.5|0
0|2020-02-02|28686.5|0|969.0|0|3.2675220448146214|0|29655.5|0
0|2020-02-03|28686.5|0|969.0|0|3.2675220448146214|0|29655.5|0
0|2020-02-04|28686.5|0|969.0|0|3.2675220448146214|0|29655.5|0
0|2020-02-05|28686.5|0|969.0|0|3.2675220448146214|0|29655.5|0
0|2020-02-06|28686.5|0|969.0|0|3.2675220448146214|0|29655.5|0
0|2020-02-07|28686.5|0|969.0|0|3.2675220448146214|0|29655.5|0
0|2020-02-08|28686.5|0|969.0|0|3.2675220448146214|0|29655.5|0
0|2020-02-09|28686.5|0|969.0|0|3.2675220448146214|0|29655.5|0
0|2020-02-10|28686.5|0|969.0|0|3.2675220448146214|0|29655.5|0
0|2020-02-11|28686.5|0|969.0|0|3.2675220448146214|0|29655.5|0
0|2020-02-12|28686.5|0|969.0|0|3.2675220448146214|0|29655.5|0
0|2020-02-13|28686.5|0|969.0|0|3.2675220448146214|0|29655.5|0
0|2020-02-14|28686.5|0|969.0|0|3.2675220448146214|0|29655.5|0
0|2020-02-15|28686.5|0|969.0|0|3.2675220448146214|0|29655.5|0
0|2020-02-16|28686.5|0|969.0|0|3.2675220448146214|0|29655.5|0
0|2020-02-17|28686.5|0|969.0|0|3.2675220448146214|0|29655.5|0
0|2020-02-18|28686.5|0|969.0|0|3.2675220448146214|0|29655.5|0
0|2020-02-19|28686.5|0|969.0|0|3.2675220448146214|0|29655.5|0
0|2020-02-20|28686.5|0|969.0|0|3.2675220448146214|0|29655.5|0
0|2020-02-21|28686.5|0|969.0|0|3.2675220448146214|0|29655.5|0
0|2020-02-22|28686.5|0|969.0|0|3.2675220448146214|0|29655.5|0
0|2020-02-23|28686.5|0|969.0|0|3.2675220448146214|0|29655.5|0
0|2020-02-24|28686.5|0|969.0|0|3.2675220448146214|0|29655.5|0
0|2020-02-25|28686.5|0|969.0|0|3.2675220448146214|0|29655.5|0
0|2020-02-26|28686.5|0|969.0|0|3.2675220448146214|0|29655.5|0
0|2020-02-27|28686.5|0|969.0|0|3.2675220448146214|0|29655.5|0
0|2020-02-28|28686.5|0|969.0|0|3.2675220448146214|0|29655.5|0
0|2020-02-29|28686.5|0|969.0|0|3.2675220448146214|0|29655.5|0
0|2020-03-01|29134.5|0|933.5|0|3.104629506452042|0|30068.0|0
0|2020-03-02|29134.5|0|933.5|0|3.104629506452042|0|30068.0|0
0|2020-03-03|29134.5|0|933.5|0|3.104629506452042|0|30068.0|0
0|2020-03-04|29134.5|0|933.5|0|3.104629506452042|0|30068.0|0
0|2020-03-05|29134.5|0|933.5|0|3.104629506452042|0|30068.0|0
0|2020-03-06|29134.5|0|933.5|0|3.104629506452042|0|30068.0|0
0|2020-03-07|29134.5|0|933.5|0|3.104629506452042|0|30068.0|0
0|2020-03-08|29134.5|0|933.5|0|3.104629506452042|0|30068.0|0
0|2020-03-09|29134.5|0|933.5|0|3.104629506452042|0|30068.0|0
0|2020-03-10|29134.5|0|933.5|0|3.104629506452042|0|30068.0|0
0|2020-03-11|29134.5|0|933.5|0|3.104629506452042|0|30068.0|0
0|2020-03-12|29134.5|0|933.5|0|3.104629506452042|0|30068.0|0
0|2020-03-13|29134.5|0|933.5|0|3.104629506452042|0|30068.0|0
0|2020-03-14|29134.5|0|933.5|0|3.104629506452042|0|30068.0|0
0|2020-03-15|29134.5|0|933.5|0|3.104629506452042|0|30068.0|0
0|2020-03-16|29134.5|0|933.5|0|3.104629506452042|0|30068.0|0
0|2020-03-17|29134.5|0|933.5|0|3.104629506452042|0|30068.0|0
0|2020-03-18|29134.5|0|933.5|0|3.104629506452042|0|30068.0|0
0|2020-03-19|29134.5|0|933.5|0|3.104629506452042|0|30068.0|0
0|2020-03-20|29134.5|0|933.5|0|3.104629506452042|0|30068.0|0
0|2020-03-21|29134.5|0|933.5|0|3.104629506452042|0|30068.0|0
0|2020-03-22|29134.5|0|933.5|0|3.104629506452042|0|30068.0|0
0|2020-03-23|29134.5|0|933.5|0|3.104629506452042|0|30068.0|0
0|2020-03-24|29134.5|0|933.5|0|3.104629506452042|0|30068.0|0
0|2020-03-25|29134.5|0|933.5|0|3.104629506452042|0|30068.0|0
0|2020-03-26|29134.5|0|933.5|0|3.104629506452042|0|30068.0|0
0|2020-03-27|29134.5|0|933.5|0|3.104629506452042|0|30068.0|0
0|2020-03-28|29134.5|0|933.5|0|3.104629506452042|0|30068.0|0
0|2020-03-29|29134.5|0|933.5|0|3.104629506452042|0|30068.0|0
0|2020-03-30|29134.5|0|933.5|0|3.104629506452042|0|30068.0|0
0|2020-03-31|29134.5|0|933.5|0|3.104629506452042|0|30068.0|0
0|2020-04-01|26905.5|0|3212.5|0|10.666378909622154|0|30118.0|0
0|2020-04-02|26905.5|0|3212.5|0|10.666378909622154|0|30118.0|0
0|2020-04-03|26905.5|0|3212.5|0|10.666378909622154|0|30118.0|0
0|2020-04-04|26905.5|0|3212.5|0|10.666378909622154|0|30118.0|0
0|2020-04-05|26905.5|0|3212.5|0|10.666378909622154|0|30118.0|0
0|2020-04-06|26905.5|0|3212.5|0|10.666378909622154|0|30118.0|0
0|2020-04-07|26905.5|0|3212.5|0|10.666378909622154|0|30118.0|0
0|2020-04-08|26905.5|0|3212.5|0|10.666378909622154|0|30118.0|0
0|2020-04-09|26905.5|0|3212.5|0|10.666378909622154|0|30118.0|0
0|2020-04-10|26905.5|0|3212.5|0|10.666378909622154|0|30118.0|0
0|2020-04-11|26905.5|0|3212.5|0|10.666378909622154|0|30118.0|0
0|2020-04-12|26905.5|0|3212.5|0|10.666378909622154|0|30118.0|0
0|2020-04-13|26905.5|0|3212.5|0|10.666378909622154|0|30118.0|0
0|2020-04-14|26905.5|0|3212.5|0|10.666378909622154|0|30118.0|0
0|2020-04-15|26905.5|0|3212.5|0|10.666378909622154|0|30118.0|0
0|2020-04-16|26905.5|0|3212.5|0|10.666378909622154|0|30118.0|0
0|2020-04-17|26905.5|0|3212.5|0|10.666378909622154|0|30118.0|0
0|2020-04-18|26905.5|0|3212.5|0|10.666378909622154|0|30118.0|0
0|2020-04-19|26905.5|0|3212.5|0|10.666378909622154|0|30118.0|0
0|2020-04-20|26905.5|0|3212.5|0|10.666378909622154|0|30118.0|0
0|2020-04-21|26905.5|0|3212.5|0|10.666378909622154|0|30118.0|0
0|2020-04-22|26905.5|0|3212.5|0|10.666378909622154|0|30118.0|0
0|2020-04-23|26905.5|0|3212.5|0|10.666378909622154|0|30118.0|0
0|2020-04-24|26905.5|0|3212.5|0|10.666378909622154|0|30118.0|0
0|2020-04-25|26905.5|0|3212.5|0|10.666378909622154|0|30118.0|0
0|2020-04-26|26905.5|0|3212.5|0|10.666378909622154|0|30118.0|0
0|2020-04-27|26905.5|0|3212.5|0|10.666378909622154|0|30118.0|0
0|2020-04-28|26905.5|0|3212.5|0|10.666378909622154|0|30118.0|0
0|2020-04-29|26905.5|0|3212.5|0|10.666378909622154|0|30118.0|0
0|2020-04-30|26905.5|0|3212.5|0|10.666378909622154|0|30118.0|0
0|2020-05-01|27439.0|0|2300.0|0|7.733952049497293|0|29739.0|0
0|2020-05-02|27439.0|0|2300.0|0|7.733952049497293|0|29739.0|0
0|2020-05-03|27439.0|0|2300.0|0|7.733952049497293|0|29739.0|0
0|2020-05-04|27439.0|0|2300.0|0|7.733952049497293|0|29739.0|0
0|2020-05-05|27439.0|0|2300.0|0|7.733952049497293|0|29739.0|0
0|2020-05-06|27439.0|0|2300.0|0|7.733952049497293|0|29739.0|0
0|2020-05-07|27439.0|0|2300.0|0|7.733952049497293|0|29739.0|0
0|2020-05-08|27439.0|0|2300.0|0|7.733952049497293|0|29739.0|0
0|2020-05-09|27439.0|0|2300.0|0|7.733952049497293|0|29739.0|0
0|2020-05-10|27439.0|0|2300.0|0|7.733952049497293|0|29739.0|0
0|2020-05-11|27439.0|0|2300.0|0|7.733952049497293|0|29739.0|0
0|2020-05-12|27439.0|0|2300.0|0|7.733952049497293|0|29739.0|0
0|2020-05-13|27439.0|0|2300.0|0|7.733952049497293|0|29739.0|0
0|2020-05-14|27439.0|0|2300.0|0|7.733952049497293|0|29739.0|0
0|2020-05-15|27439.0|0|2300.0|0|7.733952049497293|0|29739.0|0
0|2020-05-16|27439.0|0|2300.0|0|7.733952049497293|0|29739.0|0
0|2020-05-17|27439.0|0|2300.0|0|7.733952049497293|0|29739.0|0
0|2020-05-18|27439.0|0|2300.0|0|7.733952049497293|0|29739.0|0
0|2020-05-19|27439.0|0|2300.0|0|7.733952049497293|0|29739.0|0
0|2020-05-20|27439.0|0|2300.0|0|7.733952049497293|0|29739.0|0
0|2020-05-21|27439.0|0|2300.0|0|7.733952049497293|0|29739.0|0
0|2020-05-22|27439.0|0|2300.0|0|7.733952049497293|0|29739.0|0
0|2020-05-23|27439.0|0|2300.0|0|7.733952049497293|0|29739.0|0
0|2020-05-24|27439.0|0|2300.0|0|7.733952049497293|0|29739.0|0
0|2020-05-25|27439.0|0|2300.0|0|7.733952049497293|0|29739.0|0
0|2020-05-26|27439.0|0|2300.0|0|7.733952049497293|0|29739.0|0
0|2020-05-27|27439.0|0|2300.0|0|7.733952049497293|0|29739.0|0
0|2020-05-28|27439.0|0|2300.0|0|7.733952049497293|0|29739.0|0
0|2020-05-29|27439.0|0|2300.0|0|7.733952049497293|0|29739.0|0
0|2020-05-30|27439.0|0|2300.0|0|7.733952049497293|0|29739.0|0
0|2020-05-31|27439.0|0|2300.0|0|7.733952049497293|0|29739.0|0
0|2020-06-01|28445.0|0|1766.0|0|5.845552944291814|0|30211.0|0
0|2020-06-02|28445.0|0|1766.0|0|5.845552944291814|0|30211.0|0
0|2020-06-03|28445.0|0|1766.0|0|5.845552944291814|0|30211.0|0
0|2020-06-04|28445.0|0|1766.0|0|5.845552944291814|0|30211.0|0
0|2020-06-05|28445.0|0|1766.0|0|5.845552944291814|0|30211.0|0
0|2020-06-06|28445.0|0|1766.0|0|5.845552944291814|0|30211.0|0
0|2020-06-07|28445.0|0|1766.0|0|5.845552944291814|0|30211.0|0
0|2020-06-08|28445.0|0|1766.0|0|5.845552944291814|0|30211.0|0
0|2020-06-09|28445.0|0|1766.0|0|5.845552944291814|0|30211.0|0
0|2020-06-10|28445.0|0|1766.0|0|5.845552944291814|0|30211.0|0
0|2020-06-11|28445.0|0|1766.0|0|5.845552944291814|0|30211.0|0
0|2020-06-12|28445.0|0|1766.0|0|5.845552944291814|0|30211.0|0
0|2020-06-13|28445.0|0|1766.0|0|5.845552944291814|0|30211.0|0
0|2020-06-14|28445.0|0|1766.0|0|5.845552944291814|0|30211.0|0
0|2020-06-15|28445.0|0|1766.0|0|5.845552944291814|0|30211.0|0
0|2020-06-16|28445.0|0|1766.0|0|5.845552944291814|0|30211.0|0
0|2020-06-17|28445.0|0|1766.0|0|5.845552944291814|0|30211.0|0
0|2020-06-18|28445.0|0|1766.0|0|5.845552944291814|0|30211.0|0
0|2020-06-19|28445.0|0|1766.0|0|5.845552944291814|0|30211.0|0
0|2020-06-20|28445.0|0|1766.0|0|5.845552944291814|0|30211.0|0
0|2020-06-21|28445.0|0|1766.0|0|5.845552944291814|0|30211.0|0
0|2020-06-22|28445.0|0|1766.0|0|5.845552944291814|0|30211.0|0
0|2020-06-23|28445.0|0|1766.0|0|5.845552944291814|0|30211.0|0
0|2020-06-24|28445.0|0|1766.0|0|5.845552944291814|0|30211.0|0
0|2020-06-25|28445.0|0|1766.0|0|5.845552944291814|0|30211.0|0
0|2020-06-26|28445.0|0|1766.0|0|5.845552944291814|0|30211.0|0
0|2020-06-27|28445.0|0|1766.0|0|5.845552944291814|0|30211.0|0
0|2020-06-28|28445.0|0|1766.0|0|5.845552944291814|0|30211.0|0
0|2020-06-29|28445.0|0|1766.0|0|5.845552944291814|0|30211.0|0
0|2020-06-30|28445.0|0|1766.0|0|5.845552944291814|0|30211.0|0
0|2020-07-01|27916.0|0|2063.0|0|6.881483705260349|0|29979.0|0
0|2020-07-02|27916.0|0|2063.0|0|6.881483705260349|0|29979.0|0
0|2020-07-03|27916.0|0|2063.0|0|6.881483705260349|0|29979.0|0
0|2020-07-04|27916.0|0|2063.0|0|6.881483705260349|0|29979.0|0
0|2020-07-05|27916.0|0|2063.0|0|6.881483705260349|0|29979.0|0
0|2020-07-06|27916.0|0|2063.0|0|6.881483705260349|0|29979.0|0
0|2020-07-07|27916.0|0|2063.0|0|6.881483705260349|0|29979.0|0
0|2020-07-08|27916.0|0|2063.0|0|6.881483705260349|0|29979.0|0
0|2020-07-09|27916.0|0|2063.0|0|6.881483705260349|0|29979.0|0
0|2020-07-10|27916.0|0|2063.0|0|6.881483705260349|0|29979.0|0
0|2020-07-11|27916.0|0|2063.0|0|6.881483705260349|0|29979.0|0
0|2020-07-12|27916.0|0|2063.0|0|6.881483705260349|0|29979.0|0
0|2020-07-13|27916.0|0|2063.0|0|6.881483705260349|0|29979.0|0
0|2020-07-14|27916.0|0|2063.0|0|6.881483705260349|0|29979.0|0
0|2020-07-15|27916.0|0|2063.0|0|6.881483705260349|0|29979.0|0
0|2020-07-16|27916.0|0|2063.0|0|6.881483705260349|0|29979.0|0
0|2020-07-17|27916.0|0|2063.0|0|6.881483705260349|0|29979.0|0
0|2020-07-18|27916.0|0|2063.0|0|6.881483705260349|0|29979.0|0
0|2020-07-19|27916.0|0|2063.0|0|6.881483705260349|0|29979.0|0
0|2020-07-20|27916.0|0|2063.0|0|6.881483705260349|0|29979.0|0
0|2020-07-21|27916.0|0|2063.0|0|6.881483705260349|0|29979.0|0
0|2020-07-22|27916.0|0|2063.0|0|6.881483705260349|0|29979.0|0
0|2020-07-23|27916.0|0|2063.0|0|6.881483705260349|0|29979.0|0
0|2020-07-24|27916.0|0|2063.0|0|6.881483705260349|0|29979.0|0
0|2020-07-25|27916.0|0|2063.0|0|6.881483705260349|0|29979.0|0
0|2020-07-26|27916.0|0|2063.0|0|6.881483705260349|0|29979.0|0
0|2020-07-27|27916.0|0|2063.0|0|6.881483705260349|0|29979.0|0
0|2020-07-28|27916.0|0|2063.0|0|6.881483705260349|0|29979.0|0
0|2020-07-29|27916.0|0|2063.0|0|6.881483705260349|0|29979.0|0
0|2020-07-30|27916.0|0|2063.0|0|6.881483705260349|0|29979.0|0
0|2020-07-31|27916.0|0|2063.0|0|6.881483705260349|0|29979.0|0
0|2020-08-01|27594.0|0|1777.0|0|6.050185557182255|0|29371.0|0
0|2020-08-02|27594.0|0|1777.0|0|6.050185557182255|0|29371.0|0
0|2020-08-03|27594.0|0|1777.0|0|6.050185557182255|0|29371.0|0
0|2020-08-04|27594.0|0|1777.0|0|6.050185557182255|0|29371.0|0
0|2020-08-05|27594.0|0|1777.0|0|6.050185557182255|0|29371.0|0
0|2020-08-06|27594.0|0|1777.0|0|6.050185557182255|0|29371.0|0
0|2020-08-07|27594.0|0|1777.0|0|6.050185557182255|0|29371.0|0
0|2020-08-08|27594.0|0|1777.0|0|6.050185557182255|0|29371.0|0
0|2020-08-09|27594.0|0|1777.0|0|6.050185557182255|0|29371.0|0
0|2020-08-10|27594.0|0|1777.0|0|6.050185557182255|0|29371.0|0
0|2020-08-11|27594.0|0|1777.0|0|6.050185557182255|0|29371.0|0
0|2020-08-12|27594.0|0|1777.0|0|6.050185557182255|0|29371.0|0
0|2020-08-13|27594.0|0|1777.0|0|6.050185557182255|0|29371.0|0
0|2020-08-14|27594.0|0|1777.0|0|6.050185557182255|0|29371.0|0
0|2020-08-15|27594.0|0|1777.0|0|6.050185557182255|0|29371.0|0
0|2020-08-16|27594.0|0|1777.0|0|6.050185557182255|0|29371.0|0
0|2020-08-17|27594.0|0|1777.0|0|6.050185557182255|0|29371.0|0
0|2020-08-18|27594.0|0|1777.0|0|6.050185557182255|0|29371.0|0
0|2020-08-19|27594.0|0|1777.0|0|6.050185557182255|0|29371.0|0
0|2020-08-20|27594.0|0|1777.0|0|6.050185557182255|0|29371.0|0
0|2020-08-21|27594.0|0|1777.0|0|6.050185557182255|0|29371.0|0
0|2020-08-22|27594.0|0|1777.0|0|6.050185557182255|0|29371.0|0
0|2020-08-23|27594.0|0|1777.0|0|6.050185557182255|0|29371.0|0
0|2020-08-24|27594.0|0|1777.0|0|6.050185557182255|0|29371.0|0
0|2020-08-25|27594.0|0|1777.0|0|6.050185557182255|0|29371.0|0
0|2020-08-26|27594.0|0|1777.0|0|6.050185557182255|0|29371.0|0
0|2020-08-27|27594.0|0|1777.0|0|6.050185557182255|0|29371.0|0
0|2020-08-28|27594.0|0|1777.0|0|6.050185557182255|0|29371.0|0
0|2020-08-29|27594.0|0|1777.0|0|6.050185557182255|0|29371.0|0
0|2020-08-30|27594.0|0|1777.0|0|6.050185557182255|0|29371.0|0
0|2020-08-31|27594.0|0|1777.0|0|6.050185557182255|0|29371.0|0
0|2020-09-01|27701.0|0|1664.0|0|5.666609909756513|0|29365.0|0
0|2020-09-02|27701.0|0|1664.0|0|5.666609909756513|0|29365.0|0
0|2020-09-03|27701.0|0|1664.0|0|5.666609909756513|0|29365.0|0
0|2020-09-04|27701.0|0|1664.0|0|5.666609909756513|0|29365.0|0
0|2020-09-05|27701.0|0|1664.0|0|5.666609909756513|0|29365.0|0
0|2020-09-06|27701.0|0|1664.0|0|5.666609909756513|0|29365.0|0
0|2020-09-07|27701.0|0|1664.0|0|5.666609909756513|0|29365.0|0
0|2020-09-08|27701.0|0|1664.0|0|5.666609909756513|0|29365.0|0
0|2020-09-09|27701.0|0|1664.0|0|5.666609909756513|0|29365.0|0
0|2020-09-10|27701.0|0|1664.0|0|5.666609909756513|0|29365.0|0
0|2020-09-11|27701.0|0|1664.0|0|5.666609909756513|0|29365.0|0
0|2020-09-12|27701.0|0|1664.0|0|5.666609909756513|0|29365.0|0
0|2020-09-13|27701.0|0|1664.0|0|5.666609909756513|0|29365.0|0
0|2020-09-14|27701.0|0|1664.0|0|5.666609909756513|0|29365.0|0
0|2020-09-15|27701.0|0|1664.0|0|5.666609909756513|0|29365.0|0
0|2020-09-16|27701.0|0|1664.0|0|5.666609909756513|0|29365.0|0
0|2020-09-17|27701.0|0|1664.0|0|5.666609909756513|0|29365.0|0
0|2020-09-18|27701.0|0|1664.0|0|5.666609909756513|0|29365.0|0
0|2020-09-19|27701.0|0|1664.0|0|5.666609909756513|0|29365.0|0
0|2020-09-20|27701.0|0|1664.0|0|5.666609909756513|0|29365.0|0
0|2020-09-21|27701.0|0|1664.0|0|5.666609909756513|0|29365.0|0
0|2020-09-22|27701.0|0|1664.0|0|5.666609909756513|0|29365.0|0
0|2020-09-23|27701.0|0|1664.0|0|5.666609909756513|0|29365.0|0
0|2020-09-24|27701.0|0|1664.0|0|5.666609909756513|0|29365.0|0
0|2020-09-25|27701.0|0|1664.0|0|5.666609909756513|0|29365.0|0
0|2020-09-26|27701.0|0|1664.0|0|5.666609909756513|0|29365.0|0
0|2020-09-27|27701.0|0|1664.0|0|5.666609909756513|0|29365.0|0
0|2020-09-28|27701.0|0|1664.0|0|5.666609909756513|0|29365.0|0
0|2020-09-29|27701.0|0|1664.0|0|5.666609909756513|0|29365.0|0
0|2020-09-30|27701.0|0|1664.0|0|5.666609909756513|0|29365.0|0
0|2020-10-01|28275.0|0|1199.0|0|4.0679921286557645|0|29474.0|0
0|2020-10-02|28275.0|0|1199.0|0|4.0679921286557645|0|29474.0|0
0|2020-10-03|28275.0|0|1199.0|0|4.0679921286557645|0|29474.0|0
0|2020-10-04|28275.0|0|1199.0|0|4.0679921286557645|0|29474.0|0
0|2020-10-05|28275.0|0|1199.0|0|4.0679921286557645|0|29474.0|0
0|2020-10-06|28275.0|0|1199.0|0|4.0679921286557645|0|29474.0|0
0|2020-10-07|28275.0|0|1199.0|0|4.0679921286557645|0|29474.0|0
0|2020-10-08|28275.0|0|1199.0|0|4.0679921286557645|0|29474.0|0
0|2020-10-09|28275.0|0|1199.0|0|4.0679921286557645|0|29474.0|0
0|2020-10-10|28275.0|0|1199.0|0|4.0679921286557645|0|29474.0|0
0|2020-10-11|28275.0|0|1199.0|0|4.0679921286557645|0|29474.0|0
0|2020-10-12|28275.0|0|1199.0|0|4.0679921286557645|0|29474.0|0
0|2020-10-13|28275.0|0|1199.0|0|4.0679921286557645|0|29474.0|0
0|2020-10-14|28275.0|0|1199.0|0|4.0679921286557645|0|29474.0|0
0|2020-10-15|28275.0|0|1199.0|0|4.0679921286557645|0|29474.0|0
0|2020-10-16|28275.0|0|1199.0|0|4.0679921286557645|0|29474.0|0
0|2020-10-17|28275.0|0|1199.0|0|4.0679921286557645|0|29474.0|0
0|2020-10-18|28275.0|0|1199.0|0|4.0679921286557645|0|29474.0|0
0|2020-10-19|28275.0|0|1199.0|0|4.0679921286557645|0|29474.0|0
0|2020-10-20|28275.0|0|1199.0|0|4.0679921286557645|0|29474.0|0
0|2020-10-21|28275.0|0|1199.0|0|4.0679921286557645|0|29474.0|0
0|2020-10-22|28275.0|0|1199.0|0|4.0679921286557645|0|29474.0|0
0|2020-10-23|28275.0|0|1199.0|0|4.0679921286557645|0|29474.0|0
0|2020-10-24|28275.0|0|1199.0|0|4.0679921286557645|0|29474.0|0
0|2020-10-25|28275.0|0|1199.0|0|4.0679921286557645|0|29474.0|0
0|2020-10-26|28275.0|0|1199.0|0|4.0679921286557645|0|29474.0|0
0|2020-10-27|28275.0|0|1199.0|0|4.0679921286557645|0|29474.0|0
0|2020-10-28|28275.0|0|1199.0|0|4.0679921286557645|0|29474.0|0
0|2020-10-29|28275.0|0|1199.0|0|4.0679921286557645|0|29474.0|0
0|2020-10-30|28275.0|0|1199.0|0|4.0679921286557645|0|29474.0|0
0|2020-10-31|28275.0|0|1199.0|0|4.0679921286557645|0|29474.0|0
0|2020-11-01|28459.0|0|1283.0|0|4.313765046062807|0|29742.0|0
0|2020-11-02|28459.0|0|1283.0|0|4.313765046062807|0|29742.0|0
0|2020-11-03|28459.0|0|1283.0|0|4.313765046062807|0|29742.0|0
0|2020-11-04|28459.0|0|1283.0|0|4.313765046062807|0|29742.0|0
0|2020-11-05|28459.0|0|1283.0|0|4.313765046062807|0|29742.0|0
0|2020-11-06|28459.0|0|1283.0|0|4.313765046062807|0|29742.0|0
0|2020-11-07|28459.0|0|1283.0|0|4.313765046062807|0|29742.0|0
0|2020-11-08|28459.0|0|1283.0|0|4.313765046062807|0|29742.0|0
0|2020-11-09|28459.0|0|1283.0|0|4.313765046062807|0|29742.0|0
0|2020-11-10|28459.0|0|1283.0|0|4.313765046062807|0|29742.0|0
0|2020-11-11|28459.0|0|1283.0|0|4.313765046062807|0|29742.0|0
0|2020-11-12|28459.0|0|1283.0|0|4.313765046062807|0|29742.0|0
0|2020-11-13|28459.0|0|1283.0|0|4.313765046062807|0|29742.0|0
0|2020-11-14|28459.0|0|1283.0|0|4.313765046062807|0|29742.0|0
0|2020-11-15|28459.0|0|1283.0|0|4.313765046062807|0|29742.0|0
0|2020-11-16|28459.0|0|1283.0|0|4.313765046062807|0|29742.0|0
0|2020-11-17|28459.0|0|1283.0|0|4.313765046062807|0|29742.0|0
0|2020-11-18|28459.0|0|1283.0|0|4.313765046062807|0|29742.0|0
0|2020-11-19|28459.0|0|1283.0|0|4.313765046062807|0|29742.0|0
0|2020-11-20|28459.0|0|1283.0|0|4.313765046062807|0|29742.0|0
0|2020-11-21|28459.0|0|1283.0|0|4.313765046062807|0|29742.0|0
0|2020-11-22|28459.0|0|1283.0|0|4.313765046062807|0|29742.0|0
0|2020-11-23|28459.0|0|1283.0|0|4.313765046062807|0|29742.0|0
0|2020-11-24|28459.0|0|1283.0|0|4.313765046062807|0|29742.0|0
0|2020-11-25|28459.0|0|1283.0|0|4.313765046062807|0|29742.0|0
0|2020-11-26|28459.0|0|1283.0|0|4.313765046062807|0|29742.0|0
0|2020-11-27|28459.0|0|1283.0|0|4.313765046062807|0|29742.0|0
0|2020-11-28|28459.0|0|1283.0|0|4.313765046062807|0|29742.0|0
0|2020-11-29|28459.0|0|1283.0|0|4.313765046062807|0|29742.0|0
0|2020-11-30|28459.0|0|1283.0|0|4.313765046062807|0|29742.0|0
0|2020-12-01|28359.0|0|1270.0|0|4.2863410847480505|0|29629.0|0
