|dates|St.Croix_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|St.Croix_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|St.Croix_Wisconsin_UnitedStates.NYT_ConfirmedDeaths.data|St.Croix_Wisconsin_UnitedStates.NYT_ConfirmedDeaths.missing|St.Croix_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|St.Croix_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|St.Croix_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|St.Croix_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
