|dates|Taliaferro_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Taliaferro_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Taliaferro_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Taliaferro_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Taliaferro_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Taliaferro_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Taliaferro_Georgia_UnitedStates.TotalPopulation.data|Taliaferro_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1537.0|0
