|dates|Fayette_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Fayette_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Fayette_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Fayette_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Fayette_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Fayette_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Fayette_Indiana_UnitedStates.TotalPopulation.data|Fayette_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|23102.0|0
