|dates|Clinton_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Clinton_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Clinton_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Clinton_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Clinton_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Clinton_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Clinton_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Clinton_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|3784.5|0|238.0|0|5.9167184586699815|0|4022.5|0
0|2020-01-02|3784.5|0|238.0|0|5.9167184586699815|0|4022.5|0
0|2020-01-03|3784.5|0|238.0|0|5.9167184586699815|0|4022.5|0
0|2020-01-04|3784.5|0|238.0|0|5.9167184586699815|0|4022.5|0
0|2020-01-05|3784.5|0|238.0|0|5.9167184586699815|0|4022.5|0
0|2020-01-06|3784.5|0|238.0|0|5.9167184586699815|0|4022.5|0
0|2020-01-07|3784.5|0|238.0|0|5.9167184586699815|0|4022.5|0
0|2020-01-08|3784.5|0|238.0|0|5.9167184586699815|0|4022.5|0
0|2020-01-09|3784.5|0|238.0|0|5.9167184586699815|0|4022.5|0
0|2020-01-10|3784.5|0|238.0|0|5.9167184586699815|0|4022.5|0
0|2020-01-11|3784.5|0|238.0|0|5.9167184586699815|0|4022.5|0
0|2020-01-12|3784.5|0|238.0|0|5.9167184586699815|0|4022.5|0
0|2020-01-13|3784.5|0|238.0|0|5.9167184586699815|0|4022.5|0
0|2020-01-14|3784.5|0|238.0|0|5.9167184586699815|0|4022.5|0
0|2020-01-15|3784.5|0|238.0|0|5.9167184586699815|0|4022.5|0
0|2020-01-16|3784.5|0|238.0|0|5.9167184586699815|0|4022.5|0
0|2020-01-17|3784.5|0|238.0|0|5.9167184586699815|0|4022.5|0
0|2020-01-18|3784.5|0|238.0|0|5.9167184586699815|0|4022.5|0
0|2020-01-19|3784.5|0|238.0|0|5.9167184586699815|0|4022.5|0
0|2020-01-20|3784.5|0|238.0|0|5.9167184586699815|0|4022.5|0
0|2020-01-21|3784.5|0|238.0|0|5.9167184586699815|0|4022.5|0
0|2020-01-22|3784.5|0|238.0|0|5.9167184586699815|0|4022.5|0
0|2020-01-23|3784.5|0|238.0|0|5.9167184586699815|0|4022.5|0
0|2020-01-24|3784.5|0|238.0|0|5.9167184586699815|0|4022.5|0
0|2020-01-25|3784.5|0|238.0|0|5.9167184586699815|0|4022.5|0
0|2020-01-26|3784.5|0|238.0|0|5.9167184586699815|0|4022.5|0
0|2020-01-27|3784.5|0|238.0|0|5.9167184586699815|0|4022.5|0
0|2020-01-28|3784.5|0|238.0|0|5.9167184586699815|0|4022.5|0
0|2020-01-29|3784.5|0|238.0|0|5.9167184586699815|0|4022.5|0
0|2020-01-30|3784.5|0|238.0|0|5.9167184586699815|0|4022.5|0
0|2020-01-31|3784.5|0|238.0|0|5.9167184586699815|0|4022.5|0
0|2020-02-01|3763.5|0|231.0|0|5.78295155839279|0|3994.5|0
0|2020-02-02|3763.5|0|231.0|0|5.78295155839279|0|3994.5|0
0|2020-02-03|3763.5|0|231.0|0|5.78295155839279|0|3994.5|0
0|2020-02-04|3763.5|0|231.0|0|5.78295155839279|0|3994.5|0
0|2020-02-05|3763.5|0|231.0|0|5.78295155839279|0|3994.5|0
0|2020-02-06|3763.5|0|231.0|0|5.78295155839279|0|3994.5|0
0|2020-02-07|3763.5|0|231.0|0|5.78295155839279|0|3994.5|0
0|2020-02-08|3763.5|0|231.0|0|5.78295155839279|0|3994.5|0
0|2020-02-09|3763.5|0|231.0|0|5.78295155839279|0|3994.5|0
0|2020-02-10|3763.5|0|231.0|0|5.78295155839279|0|3994.5|0
0|2020-02-11|3763.5|0|231.0|0|5.78295155839279|0|3994.5|0
0|2020-02-12|3763.5|0|231.0|0|5.78295155839279|0|3994.5|0
0|2020-02-13|3763.5|0|231.0|0|5.78295155839279|0|3994.5|0
0|2020-02-14|3763.5|0|231.0|0|5.78295155839279|0|3994.5|0
0|2020-02-15|3763.5|0|231.0|0|5.78295155839279|0|3994.5|0
0|2020-02-16|3763.5|0|231.0|0|5.78295155839279|0|3994.5|0
0|2020-02-17|3763.5|0|231.0|0|5.78295155839279|0|3994.5|0
0|2020-02-18|3763.5|0|231.0|0|5.78295155839279|0|3994.5|0
0|2020-02-19|3763.5|0|231.0|0|5.78295155839279|0|3994.5|0
0|2020-02-20|3763.5|0|231.0|0|5.78295155839279|0|3994.5|0
0|2020-02-21|3763.5|0|231.0|0|5.78295155839279|0|3994.5|0
0|2020-02-22|3763.5|0|231.0|0|5.78295155839279|0|3994.5|0
0|2020-02-23|3763.5|0|231.0|0|5.78295155839279|0|3994.5|0
0|2020-02-24|3763.5|0|231.0|0|5.78295155839279|0|3994.5|0
0|2020-02-25|3763.5|0|231.0|0|5.78295155839279|0|3994.5|0
0|2020-02-26|3763.5|0|231.0|0|5.78295155839279|0|3994.5|0
0|2020-02-27|3763.5|0|231.0|0|5.78295155839279|0|3994.5|0
0|2020-02-28|3763.5|0|231.0|0|5.78295155839279|0|3994.5|0
0|2020-02-29|3763.5|0|231.0|0|5.78295155839279|0|3994.5|0
0|2020-03-01|3779.5|0|244.0|0|6.064371815583447|0|4023.5|0
0|2020-03-02|3779.5|0|244.0|0|6.064371815583447|0|4023.5|0
0|2020-03-03|3779.5|0|244.0|0|6.064371815583447|0|4023.5|0
0|2020-03-04|3779.5|0|244.0|0|6.064371815583447|0|4023.5|0
0|2020-03-05|3779.5|0|244.0|0|6.064371815583447|0|4023.5|0
0|2020-03-06|3779.5|0|244.0|0|6.064371815583447|0|4023.5|0
0|2020-03-07|3779.5|0|244.0|0|6.064371815583447|0|4023.5|0
0|2020-03-08|3779.5|0|244.0|0|6.064371815583447|0|4023.5|0
0|2020-03-09|3779.5|0|244.0|0|6.064371815583447|0|4023.5|0
0|2020-03-10|3779.5|0|244.0|0|6.064371815583447|0|4023.5|0
0|2020-03-11|3779.5|0|244.0|0|6.064371815583447|0|4023.5|0
0|2020-03-12|3779.5|0|244.0|0|6.064371815583447|0|4023.5|0
0|2020-03-13|3779.5|0|244.0|0|6.064371815583447|0|4023.5|0
0|2020-03-14|3779.5|0|244.0|0|6.064371815583447|0|4023.5|0
0|2020-03-15|3779.5|0|244.0|0|6.064371815583447|0|4023.5|0
0|2020-03-16|3779.5|0|244.0|0|6.064371815583447|0|4023.5|0
0|2020-03-17|3779.5|0|244.0|0|6.064371815583447|0|4023.5|0
0|2020-03-18|3779.5|0|244.0|0|6.064371815583447|0|4023.5|0
0|2020-03-19|3779.5|0|244.0|0|6.064371815583447|0|4023.5|0
0|2020-03-20|3779.5|0|244.0|0|6.064371815583447|0|4023.5|0
0|2020-03-21|3779.5|0|244.0|0|6.064371815583447|0|4023.5|0
0|2020-03-22|3779.5|0|244.0|0|6.064371815583447|0|4023.5|0
0|2020-03-23|3779.5|0|244.0|0|6.064371815583447|0|4023.5|0
0|2020-03-24|3779.5|0|244.0|0|6.064371815583447|0|4023.5|0
0|2020-03-25|3779.5|0|244.0|0|6.064371815583447|0|4023.5|0
0|2020-03-26|3779.5|0|244.0|0|6.064371815583447|0|4023.5|0
0|2020-03-27|3779.5|0|244.0|0|6.064371815583447|0|4023.5|0
0|2020-03-28|3779.5|0|244.0|0|6.064371815583447|0|4023.5|0
0|2020-03-29|3779.5|0|244.0|0|6.064371815583447|0|4023.5|0
0|2020-03-30|3779.5|0|244.0|0|6.064371815583447|0|4023.5|0
0|2020-03-31|3779.5|0|244.0|0|6.064371815583447|0|4023.5|0
0|2020-04-01|3589.5|0|331.5|0|8.454475899005356|0|3921.0|0
0|2020-04-02|3589.5|0|331.5|0|8.454475899005356|0|3921.0|0
0|2020-04-03|3589.5|0|331.5|0|8.454475899005356|0|3921.0|0
0|2020-04-04|3589.5|0|331.5|0|8.454475899005356|0|3921.0|0
0|2020-04-05|3589.5|0|331.5|0|8.454475899005356|0|3921.0|0
0|2020-04-06|3589.5|0|331.5|0|8.454475899005356|0|3921.0|0
0|2020-04-07|3589.5|0|331.5|0|8.454475899005356|0|3921.0|0
0|2020-04-08|3589.5|0|331.5|0|8.454475899005356|0|3921.0|0
0|2020-04-09|3589.5|0|331.5|0|8.454475899005356|0|3921.0|0
0|2020-04-10|3589.5|0|331.5|0|8.454475899005356|0|3921.0|0
0|2020-04-11|3589.5|0|331.5|0|8.454475899005356|0|3921.0|0
