|dates|McNairy_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|McNairy_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|McNairy_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|McNairy_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|McNairy_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|McNairy_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|McNairy_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|McNairy_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
