|dates|Porter_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Porter_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Porter_Indiana_UnitedStates.NYT_ConfirmedDeaths.data|Porter_Indiana_UnitedStates.NYT_ConfirmedDeaths.missing|Porter_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Porter_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Porter_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Porter_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
