|dates|Louisa_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Louisa_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Louisa_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Louisa_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Louisa_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Louisa_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Louisa_Iowa_UnitedStates.TotalPopulation.data|Louisa_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|11035.0|0
