|dates|KingandQueen_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|KingandQueen_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|KingandQueen_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|KingandQueen_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|KingandQueen_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|KingandQueen_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|KingandQueen_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|KingandQueen_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
