|dates|Surry_Virginia_UnitedStates.BLS_EmployedPopulation.data|Surry_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Surry_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Surry_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Surry_Virginia_UnitedStates.BLS_UnemploymentRate.data|Surry_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Surry_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Surry_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-18|3564.0|0|123.5|0|3.3491525423728814|0|3687.5|0
0|2020-02-19|3564.0|0|123.5|0|3.3491525423728814|0|3687.5|0
0|2020-02-20|3564.0|0|123.5|0|3.3491525423728814|0|3687.5|0
0|2020-02-21|3564.0|0|123.5|0|3.3491525423728814|0|3687.5|0
0|2020-02-22|3564.0|0|123.5|0|3.3491525423728814|0|3687.5|0
0|2020-02-23|3564.0|0|123.5|0|3.3491525423728814|0|3687.5|0
0|2020-02-24|3564.0|0|123.5|0|3.3491525423728814|0|3687.5|0
0|2020-02-25|3564.0|0|123.5|0|3.3491525423728814|0|3687.5|0
0|2020-02-26|3564.0|0|123.5|0|3.3491525423728814|0|3687.5|0
0|2020-02-27|3564.0|0|123.5|0|3.3491525423728814|0|3687.5|0
0|2020-02-28|3564.0|0|123.5|0|3.3491525423728814|0|3687.5|0
0|2020-02-29|3564.0|0|123.5|0|3.3491525423728814|0|3687.5|0
0|2020-03-01|3549.5|0|131.0|0|3.5592990082869176|0|3680.5|0
0|2020-03-02|3549.5|0|131.0|0|3.5592990082869176|0|3680.5|0
0|2020-03-03|3549.5|0|131.0|0|3.5592990082869176|0|3680.5|0
0|2020-03-04|3549.5|0|131.0|0|3.5592990082869176|0|3680.5|0
0|2020-03-05|3549.5|0|131.0|0|3.5592990082869176|0|3680.5|0
0|2020-03-06|3549.5|0|131.0|0|3.5592990082869176|0|3680.5|0
0|2020-03-07|3549.5|0|131.0|0|3.5592990082869176|0|3680.5|0
0|2020-03-08|3549.5|0|131.0|0|3.5592990082869176|0|3680.5|0
0|2020-03-09|3549.5|0|131.0|0|3.5592990082869176|0|3680.5|0
0|2020-03-10|3549.5|0|131.0|0|3.5592990082869176|0|3680.5|0
0|2020-03-11|3549.5|0|131.0|0|3.5592990082869176|0|3680.5|0
0|2020-03-12|3549.5|0|131.0|0|3.5592990082869176|0|3680.5|0
0|2020-03-13|3549.5|0|131.0|0|3.5592990082869176|0|3680.5|0
0|2020-03-14|3549.5|0|131.0|0|3.5592990082869176|0|3680.5|0
0|2020-03-15|3549.5|0|131.0|0|3.5592990082869176|0|3680.5|0
0|2020-03-16|3549.5|0|131.0|0|3.5592990082869176|0|3680.5|0
0|2020-03-17|3549.5|0|131.0|0|3.5592990082869176|0|3680.5|0
0|2020-03-18|3549.5|0|131.0|0|3.5592990082869176|0|3680.5|0
0|2020-03-19|3549.5|0|131.0|0|3.5592990082869176|0|3680.5|0
0|2020-03-20|3549.5|0|131.0|0|3.5592990082869176|0|3680.5|0
0|2020-03-21|3549.5|0|131.0|0|3.5592990082869176|0|3680.5|0
0|2020-03-22|3549.5|0|131.0|0|3.5592990082869176|0|3680.5|0
0|2020-03-23|3549.5|0|131.0|0|3.5592990082869176|0|3680.5|0
0|2020-03-24|3549.5|0|131.0|0|3.5592990082869176|0|3680.5|0
0|2020-03-25|3549.5|0|131.0|0|3.5592990082869176|0|3680.5|0
0|2020-03-26|3549.5|0|131.0|0|3.5592990082869176|0|3680.5|0
0|2020-03-27|3549.5|0|131.0|0|3.5592990082869176|0|3680.5|0
0|2020-03-28|3549.5|0|131.0|0|3.5592990082869176|0|3680.5|0
0|2020-03-29|3549.5|0|131.0|0|3.5592990082869176|0|3680.5|0
0|2020-03-30|3549.5|0|131.0|0|3.5592990082869176|0|3680.5|0
0|2020-03-31|3549.5|0|131.0|0|3.5592990082869176|0|3680.5|0
0|2020-04-01|3223.5|0|337.5|0|9.477674810446503|0|3561.0|0
0|2020-04-02|3223.5|0|337.5|0|9.477674810446503|0|3561.0|0
0|2020-04-03|3223.5|0|337.5|0|9.477674810446503|0|3561.0|0
0|2020-04-04|3223.5|0|337.5|0|9.477674810446503|0|3561.0|0
0|2020-04-05|3223.5|0|337.5|0|9.477674810446503|0|3561.0|0
0|2020-04-06|3223.5|0|337.5|0|9.477674810446503|0|3561.0|0
0|2020-04-07|3223.5|0|337.5|0|9.477674810446503|0|3561.0|0
0|2020-04-08|3223.5|0|337.5|0|9.477674810446503|0|3561.0|0
0|2020-04-09|3223.5|0|337.5|0|9.477674810446503|0|3561.0|0
0|2020-04-10|3223.5|0|337.5|0|9.477674810446503|0|3561.0|0
0|2020-04-11|3223.5|0|337.5|0|9.477674810446503|0|3561.0|0
0|2020-04-12|3223.5|0|337.5|0|9.477674810446503|0|3561.0|0
0|2020-04-13|3223.5|0|337.5|0|9.477674810446503|0|3561.0|0
0|2020-04-14|3223.5|0|337.5|0|9.477674810446503|0|3561.0|0
0|2020-04-15|3223.5|0|337.5|0|9.477674810446503|0|3561.0|0
0|2020-04-16|3223.5|0|337.5|0|9.477674810446503|0|3561.0|0
0|2020-04-17|3223.5|0|337.5|0|9.477674810446503|0|3561.0|0
0|2020-04-18|3223.5|0|337.5|0|9.477674810446503|0|3561.0|0
0|2020-04-19|3223.5|0|337.5|0|9.477674810446503|0|3561.0|0
0|2020-04-20|3223.5|0|337.5|0|9.477674810446503|0|3561.0|0
0|2020-04-21|3223.5|0|337.5|0|9.477674810446503|0|3561.0|0
0|2020-04-22|3223.5|0|337.5|0|9.477674810446503|0|3561.0|0
0|2020-04-23|3223.5|0|337.5|0|9.477674810446503|0|3561.0|0
0|2020-04-24|3223.5|0|337.5|0|9.477674810446503|0|3561.0|0
0|2020-04-25|3223.5|0|337.5|0|9.477674810446503|0|3561.0|0
0|2020-04-26|3223.5|0|337.5|0|9.477674810446503|0|3561.0|0
0|2020-04-27|3223.5|0|337.5|0|9.477674810446503|0|3561.0|0
0|2020-04-28|3223.5|0|337.5|0|9.477674810446503|0|3561.0|0
0|2020-04-29|3223.5|0|337.5|0|9.477674810446503|0|3561.0|0
0|2020-04-30|3223.5|0|337.5|0|9.477674810446503|0|3561.0|0
0|2020-05-01|3314.0|0|261.0|0|7.300699300699301|0|3575.0|0
0|2020-05-02|3314.0|0|261.0|0|7.300699300699301|0|3575.0|0
0|2020-05-03|3314.0|0|261.0|0|7.300699300699301|0|3575.0|0
0|2020-05-04|3314.0|0|261.0|0|7.300699300699301|0|3575.0|0
0|2020-05-05|3314.0|0|261.0|0|7.300699300699301|0|3575.0|0
0|2020-05-06|3314.0|0|261.0|0|7.300699300699301|0|3575.0|0
0|2020-05-07|3314.0|0|261.0|0|7.300699300699301|0|3575.0|0
0|2020-05-08|3314.0|0|261.0|0|7.300699300699301|0|3575.0|0
0|2020-05-09|3314.0|0|261.0|0|7.300699300699301|0|3575.0|0
0|2020-05-10|3314.0|0|261.0|0|7.300699300699301|0|3575.0|0
0|2020-05-11|3314.0|0|261.0|0|7.300699300699301|0|3575.0|0
0|2020-05-12|3314.0|0|261.0|0|7.300699300699301|0|3575.0|0
0|2020-05-13|3314.0|0|261.0|0|7.300699300699301|0|3575.0|0
0|2020-05-14|3314.0|0|261.0|0|7.300699300699301|0|3575.0|0
0|2020-05-15|3314.0|0|261.0|0|7.300699300699301|0|3575.0|0
0|2020-05-16|3314.0|0|261.0|0|7.300699300699301|0|3575.0|0
0|2020-05-17|3314.0|0|261.0|0|7.300699300699301|0|3575.0|0
0|2020-05-18|3314.0|0|261.0|0|7.300699300699301|0|3575.0|0
0|2020-05-19|3314.0|0|261.0|0|7.300699300699301|0|3575.0|0
0|2020-05-20|3314.0|0|261.0|0|7.300699300699301|0|3575.0|0
0|2020-05-21|3314.0|0|261.0|0|7.300699300699301|0|3575.0|0
0|2020-05-22|3314.0|0|261.0|0|7.300699300699301|0|3575.0|0
0|2020-05-23|3314.0|0|261.0|0|7.300699300699301|0|3575.0|0
0|2020-05-24|3314.0|0|261.0|0|7.300699300699301|0|3575.0|0
0|2020-05-25|3314.0|0|261.0|0|7.300699300699301|0|3575.0|0
0|2020-05-26|3314.0|0|261.0|0|7.300699300699301|0|3575.0|0
0|2020-05-27|3314.0|0|261.0|0|7.300699300699301|0|3575.0|0
0|2020-05-28|3314.0|0|261.0|0|7.300699300699301|0|3575.0|0
0|2020-05-29|3314.0|0|261.0|0|7.300699300699301|0|3575.0|0
0|2020-05-30|3314.0|0|261.0|0|7.300699300699301|0|3575.0|0
0|2020-05-31|3314.0|0|261.0|0|7.300699300699301|0|3575.0|0
0|2020-06-01|3293.0|0|287.0|0|8.016759776536313|0|3580.0|0
0|2020-06-02|3293.0|0|287.0|0|8.016759776536313|0|3580.0|0
0|2020-06-03|3293.0|0|287.0|0|8.016759776536313|0|3580.0|0
0|2020-06-04|3293.0|0|287.0|0|8.016759776536313|0|3580.0|0
0|2020-06-05|3293.0|0|287.0|0|8.016759776536313|0|3580.0|0
0|2020-06-06|3293.0|0|287.0|0|8.016759776536313|0|3580.0|0
0|2020-06-07|3293.0|0|287.0|0|8.016759776536313|0|3580.0|0
0|2020-06-08|3293.0|0|287.0|0|8.016759776536313|0|3580.0|0
0|2020-06-09|3293.0|0|287.0|0|8.016759776536313|0|3580.0|0
0|2020-06-10|3293.0|0|287.0|0|8.016759776536313|0|3580.0|0
0|2020-06-11|3293.0|0|287.0|0|8.016759776536313|0|3580.0|0
0|2020-06-12|3293.0|0|287.0|0|8.016759776536313|0|3580.0|0
0|2020-06-13|3293.0|0|287.0|0|8.016759776536313|0|3580.0|0
0|2020-06-14|3293.0|0|287.0|0|8.016759776536313|0|3580.0|0
0|2020-06-15|3293.0|0|287.0|0|8.016759776536313|0|3580.0|0
0|2020-06-16|3293.0|0|287.0|0|8.016759776536313|0|3580.0|0
0|2020-06-17|3293.0|0|287.0|0|8.016759776536313|0|3580.0|0
0|2020-06-18|3293.0|0|287.0|0|8.016759776536313|0|3580.0|0
0|2020-06-19|3293.0|0|287.0|0|8.016759776536313|0|3580.0|0
0|2020-06-20|3293.0|0|287.0|0|8.016759776536313|0|3580.0|0
0|2020-06-21|3293.0|0|287.0|0|8.016759776536313|0|3580.0|0
0|2020-06-22|3293.0|0|287.0|0|8.016759776536313|0|3580.0|0
0|2020-06-23|3293.0|0|287.0|0|8.016759776536313|0|3580.0|0
0|2020-06-24|3293.0|0|287.0|0|8.016759776536313|0|3580.0|0
0|2020-06-25|3293.0|0|287.0|0|8.016759776536313|0|3580.0|0
0|2020-06-26|3293.0|0|287.0|0|8.016759776536313|0|3580.0|0
0|2020-06-27|3293.0|0|287.0|0|8.016759776536313|0|3580.0|0
0|2020-06-28|3293.0|0|287.0|0|8.016759776536313|0|3580.0|0
0|2020-06-29|3293.0|0|287.0|0|8.016759776536313|0|3580.0|0
0|2020-06-30|3293.0|0|287.0|0|8.016759776536313|0|3580.0|0
0|2020-07-01|3319.0|0|262.0|0|7.316392069254398|0|3581.0|0
0|2020-07-02|3319.0|0|262.0|0|7.316392069254398|0|3581.0|0
0|2020-07-03|3319.0|0|262.0|0|7.316392069254398|0|3581.0|0
0|2020-07-04|3319.0|0|262.0|0|7.316392069254398|0|3581.0|0
0|2020-07-05|3319.0|0|262.0|0|7.316392069254398|0|3581.0|0
0|2020-07-06|3319.0|0|262.0|0|7.316392069254398|0|3581.0|0
0|2020-07-07|3319.0|0|262.0|0|7.316392069254398|0|3581.0|0
0|2020-07-08|3319.0|0|262.0|0|7.316392069254398|0|3581.0|0
0|2020-07-09|3319.0|0|262.0|0|7.316392069254398|0|3581.0|0
0|2020-07-10|3319.0|0|262.0|0|7.316392069254398|0|3581.0|0
0|2020-07-11|3319.0|0|262.0|0|7.316392069254398|0|3581.0|0
0|2020-07-12|3319.0|0|262.0|0|7.316392069254398|0|3581.0|0
0|2020-07-13|3319.0|0|262.0|0|7.316392069254398|0|3581.0|0
0|2020-07-14|3319.0|0|262.0|0|7.316392069254398|0|3581.0|0
0|2020-07-15|3319.0|0|262.0|0|7.316392069254398|0|3581.0|0
0|2020-07-16|3319.0|0|262.0|0|7.316392069254398|0|3581.0|0
0|2020-07-17|3319.0|0|262.0|0|7.316392069254398|0|3581.0|0
0|2020-07-18|3319.0|0|262.0|0|7.316392069254398|0|3581.0|0
0|2020-07-19|3319.0|0|262.0|0|7.316392069254398|0|3581.0|0
0|2020-07-20|3319.0|0|262.0|0|7.316392069254398|0|3581.0|0
0|2020-07-21|3319.0|0|262.0|0|7.316392069254398|0|3581.0|0
0|2020-07-22|3319.0|0|262.0|0|7.316392069254398|0|3581.0|0
0|2020-07-23|3319.0|0|262.0|0|7.316392069254398|0|3581.0|0
0|2020-07-24|3319.0|0|262.0|0|7.316392069254398|0|3581.0|0
0|2020-07-25|3319.0|0|262.0|0|7.316392069254398|0|3581.0|0
0|2020-07-26|3319.0|0|262.0|0|7.316392069254398|0|3581.0|0
0|2020-07-27|3319.0|0|262.0|0|7.316392069254398|0|3581.0|0
0|2020-07-28|3319.0|0|262.0|0|7.316392069254398|0|3581.0|0
0|2020-07-29|3319.0|0|262.0|0|7.316392069254398|0|3581.0|0
0|2020-07-30|3319.0|0|262.0|0|7.316392069254398|0|3581.0|0
0|2020-07-31|3319.0|0|262.0|0|7.316392069254398|0|3581.0|0
0|2020-08-01|3362.0|0|228.0|0|6.350974930362117|0|3590.0|0
0|2020-08-02|3362.0|0|228.0|0|6.350974930362117|0|3590.0|0
0|2020-08-03|3362.0|0|228.0|0|6.350974930362117|0|3590.0|0
0|2020-08-04|3362.0|0|228.0|0|6.350974930362117|0|3590.0|0
0|2020-08-05|3362.0|0|228.0|0|6.350974930362117|0|3590.0|0
0|2020-08-06|3362.0|0|228.0|0|6.350974930362117|0|3590.0|0
0|2020-08-07|3362.0|0|228.0|0|6.350974930362117|0|3590.0|0
0|2020-08-08|3362.0|0|228.0|0|6.350974930362117|0|3590.0|0
0|2020-08-09|3362.0|0|228.0|0|6.350974930362117|0|3590.0|0
0|2020-08-10|3362.0|0|228.0|0|6.350974930362117|0|3590.0|0
0|2020-08-11|3362.0|0|228.0|0|6.350974930362117|0|3590.0|0
0|2020-08-12|3362.0|0|228.0|0|6.350974930362117|0|3590.0|0
0|2020-08-13|3362.0|0|228.0|0|6.350974930362117|0|3590.0|0
0|2020-08-14|3362.0|0|228.0|0|6.350974930362117|0|3590.0|0
0|2020-08-15|3362.0|0|228.0|0|6.350974930362117|0|3590.0|0
0|2020-08-16|3362.0|0|228.0|0|6.350974930362117|0|3590.0|0
0|2020-08-17|3362.0|0|228.0|0|6.350974930362117|0|3590.0|0
0|2020-08-18|3362.0|0|228.0|0|6.350974930362117|0|3590.0|0
0|2020-08-19|3362.0|0|228.0|0|6.350974930362117|0|3590.0|0
0|2020-08-20|3362.0|0|228.0|0|6.350974930362117|0|3590.0|0
0|2020-08-21|3362.0|0|228.0|0|6.350974930362117|0|3590.0|0
0|2020-08-22|3362.0|0|228.0|0|6.350974930362117|0|3590.0|0
0|2020-08-23|3362.0|0|228.0|0|6.350974930362117|0|3590.0|0
0|2020-08-24|3362.0|0|228.0|0|6.350974930362117|0|3590.0|0
0|2020-08-25|3362.0|0|228.0|0|6.350974930362117|0|3590.0|0
0|2020-08-26|3362.0|0|228.0|0|6.350974930362117|0|3590.0|0
0|2020-08-27|3362.0|0|228.0|0|6.350974930362117|0|3590.0|0
0|2020-08-28|3362.0|0|228.0|0|6.350974930362117|0|3590.0|0
0|2020-08-29|3362.0|0|228.0|0|6.350974930362117|0|3590.0|0
0|2020-08-30|3362.0|0|228.0|0|6.350974930362117|0|3590.0|0
0|2020-08-31|3362.0|0|228.0|0|6.350974930362117|0|3590.0|0
0|2020-09-01|3330.0|0|201.0|0|5.692438402718777|0|3531.0|0
0|2020-09-02|3330.0|0|201.0|0|5.692438402718777|0|3531.0|0
0|2020-09-03|3330.0|0|201.0|0|5.692438402718777|0|3531.0|0
0|2020-09-04|3330.0|0|201.0|0|5.692438402718777|0|3531.0|0
0|2020-09-05|3330.0|0|201.0|0|5.692438402718777|0|3531.0|0
0|2020-09-06|3330.0|0|201.0|0|5.692438402718777|0|3531.0|0
0|2020-09-07|3330.0|0|201.0|0|5.692438402718777|0|3531.0|0
0|2020-09-08|3330.0|0|201.0|0|5.692438402718777|0|3531.0|0
0|2020-09-09|3330.0|0|201.0|0|5.692438402718777|0|3531.0|0
0|2020-09-10|3330.0|0|201.0|0|5.692438402718777|0|3531.0|0
0|2020-09-11|3330.0|0|201.0|0|5.692438402718777|0|3531.0|0
0|2020-09-12|3330.0|0|201.0|0|5.692438402718777|0|3531.0|0
0|2020-09-13|3330.0|0|201.0|0|5.692438402718777|0|3531.0|0
0|2020-09-14|3330.0|0|201.0|0|5.692438402718777|0|3531.0|0
0|2020-09-15|3330.0|0|201.0|0|5.692438402718777|0|3531.0|0
0|2020-09-16|3330.0|0|201.0|0|5.692438402718777|0|3531.0|0
0|2020-09-17|3330.0|0|201.0|0|5.692438402718777|0|3531.0|0
0|2020-09-18|3330.0|0|201.0|0|5.692438402718777|0|3531.0|0
0|2020-09-19|3330.0|0|201.0|0|5.692438402718777|0|3531.0|0
0|2020-09-20|3330.0|0|201.0|0|5.692438402718777|0|3531.0|0
0|2020-09-21|3330.0|0|201.0|0|5.692438402718777|0|3531.0|0
0|2020-09-22|3330.0|0|201.0|0|5.692438402718777|0|3531.0|0
0|2020-09-23|3330.0|0|201.0|0|5.692438402718777|0|3531.0|0
0|2020-09-24|3330.0|0|201.0|0|5.692438402718777|0|3531.0|0
0|2020-09-25|3330.0|0|201.0|0|5.692438402718777|0|3531.0|0
0|2020-09-26|3330.0|0|201.0|0|5.692438402718777|0|3531.0|0
0|2020-09-27|3330.0|0|201.0|0|5.692438402718777|0|3531.0|0
0|2020-09-28|3330.0|0|201.0|0|5.692438402718777|0|3531.0|0
0|2020-09-29|3330.0|0|201.0|0|5.692438402718777|0|3531.0|0
0|2020-09-30|3330.0|0|201.0|0|5.692438402718777|0|3531.0|0
0|2020-10-01|3416.0|0|172.0|0|4.793756967670011|0|3588.0|0
0|2020-10-02|3416.0|0|172.0|0|4.793756967670011|0|3588.0|0
0|2020-10-03|3416.0|0|172.0|0|4.793756967670011|0|3588.0|0
0|2020-10-04|3416.0|0|172.0|0|4.793756967670011|0|3588.0|0
0|2020-10-05|3416.0|0|172.0|0|4.793756967670011|0|3588.0|0
0|2020-10-06|3416.0|0|172.0|0|4.793756967670011|0|3588.0|0
0|2020-10-07|3416.0|0|172.0|0|4.793756967670011|0|3588.0|0
0|2020-10-08|3416.0|0|172.0|0|4.793756967670011|0|3588.0|0
0|2020-10-09|3416.0|0|172.0|0|4.793756967670011|0|3588.0|0
0|2020-10-10|3416.0|0|172.0|0|4.793756967670011|0|3588.0|0
0|2020-10-11|3416.0|0|172.0|0|4.793756967670011|0|3588.0|0
0|2020-10-12|3416.0|0|172.0|0|4.793756967670011|0|3588.0|0
0|2020-10-13|3416.0|0|172.0|0|4.793756967670011|0|3588.0|0
0|2020-10-14|3416.0|0|172.0|0|4.793756967670011|0|3588.0|0
0|2020-10-15|3416.0|0|172.0|0|4.793756967670011|0|3588.0|0
0|2020-10-16|3416.0|0|172.0|0|4.793756967670011|0|3588.0|0
0|2020-10-17|3416.0|0|172.0|0|4.793756967670011|0|3588.0|0
0|2020-10-18|3416.0|0|172.0|0|4.793756967670011|0|3588.0|0
0|2020-10-19|3416.0|0|172.0|0|4.793756967670011|0|3588.0|0
0|2020-10-20|3416.0|0|172.0|0|4.793756967670011|0|3588.0|0
0|2020-10-21|3416.0|0|172.0|0|4.793756967670011|0|3588.0|0
0|2020-10-22|3416.0|0|172.0|0|4.793756967670011|0|3588.0|0
0|2020-10-23|3416.0|0|172.0|0|4.793756967670011|0|3588.0|0
0|2020-10-24|3416.0|0|172.0|0|4.793756967670011|0|3588.0|0
0|2020-10-25|3416.0|0|172.0|0|4.793756967670011|0|3588.0|0
0|2020-10-26|3416.0|0|172.0|0|4.793756967670011|0|3588.0|0
0|2020-10-27|3416.0|0|172.0|0|4.793756967670011|0|3588.0|0
0|2020-10-28|3416.0|0|172.0|0|4.793756967670011|0|3588.0|0
0|2020-10-29|3416.0|0|172.0|0|4.793756967670011|0|3588.0|0
0|2020-10-30|3416.0|0|172.0|0|4.793756967670011|0|3588.0|0
0|2020-10-31|3416.0|0|172.0|0|4.793756967670011|0|3588.0|0
0|2020-11-01|3427.0|0|165.0|0|4.593541202672606|0|3592.0|0
0|2020-11-02|3427.0|0|165.0|0|4.593541202672606|0|3592.0|0
0|2020-11-03|3427.0|0|165.0|0|4.593541202672606|0|3592.0|0
0|2020-11-04|3427.0|0|165.0|0|4.593541202672606|0|3592.0|0
0|2020-11-05|3427.0|0|165.0|0|4.593541202672606|0|3592.0|0
0|2020-11-06|3427.0|0|165.0|0|4.593541202672606|0|3592.0|0
0|2020-11-07|3427.0|0|165.0|0|4.593541202672606|0|3592.0|0
0|2020-11-08|3427.0|0|165.0|0|4.593541202672606|0|3592.0|0
0|2020-11-09|3427.0|0|165.0|0|4.593541202672606|0|3592.0|0
0|2020-11-10|3427.0|0|165.0|0|4.593541202672606|0|3592.0|0
0|2020-11-11|3427.0|0|165.0|0|4.593541202672606|0|3592.0|0
0|2020-11-12|3427.0|0|165.0|0|4.593541202672606|0|3592.0|0
0|2020-11-13|3427.0|0|165.0|0|4.593541202672606|0|3592.0|0
0|2020-11-14|3427.0|0|165.0|0|4.593541202672606|0|3592.0|0
0|2020-11-15|3427.0|0|165.0|0|4.593541202672606|0|3592.0|0
0|2020-11-16|3427.0|0|165.0|0|4.593541202672606|0|3592.0|0
0|2020-11-17|3427.0|0|165.0|0|4.593541202672606|0|3592.0|0
0|2020-11-18|3427.0|0|165.0|0|4.593541202672606|0|3592.0|0
0|2020-11-19|3427.0|0|165.0|0|4.593541202672606|0|3592.0|0
0|2020-11-20|3427.0|0|165.0|0|4.593541202672606|0|3592.0|0
0|2020-11-21|3427.0|0|165.0|0|4.593541202672606|0|3592.0|0
0|2020-11-22|3427.0|0|165.0|0|4.593541202672606|0|3592.0|0
0|2020-11-23|3427.0|0|165.0|0|4.593541202672606|0|3592.0|0
0|2020-11-24|3427.0|0|165.0|0|4.593541202672606|0|3592.0|0
0|2020-11-25|3427.0|0|165.0|0|4.593541202672606|0|3592.0|0
0|2020-11-26|3427.0|0|165.0|0|4.593541202672606|0|3592.0|0
0|2020-11-27|3427.0|0|165.0|0|4.593541202672606|0|3592.0|0
0|2020-11-28|3427.0|0|165.0|0|4.593541202672606|0|3592.0|0
0|2020-11-29|3427.0|0|165.0|0|4.593541202672606|0|3592.0|0
0|2020-11-30|3427.0|0|165.0|0|4.593541202672606|0|3592.0|0
0|2020-12-01|3320.0|0|198.0|0|5.628197839681637|0|3518.0|0
0|2020-12-02|3320.0|0|198.0|0|5.628197839681637|0|3518.0|0
0|2020-12-03|3320.0|0|198.0|0|5.628197839681637|0|3518.0|0
0|2020-12-04|3320.0|0|198.0|0|5.628197839681637|0|3518.0|0
0|2020-12-05|3320.0|0|198.0|0|5.628197839681637|0|3518.0|0
0|2020-12-06|3320.0|0|198.0|0|5.628197839681637|0|3518.0|0
0|2020-12-07|3320.0|0|198.0|0|5.628197839681637|0|3518.0|0
0|2020-12-08|3320.0|0|198.0|0|5.628197839681637|0|3518.0|0
