|dates|Highland_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Highland_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Highland_Ohio_UnitedStates.NYT_ConfirmedDeaths.data|Highland_Ohio_UnitedStates.NYT_ConfirmedDeaths.missing|Highland_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Highland_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Highland_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Highland_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
