|dates|Cattaraugus_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Cattaraugus_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Cattaraugus_NewYork_UnitedStates.NYT_ConfirmedDeaths.data|Cattaraugus_NewYork_UnitedStates.NYT_ConfirmedDeaths.missing|Cattaraugus_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Cattaraugus_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Cattaraugus_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Cattaraugus_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
