|dates|PowderRiver_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|PowderRiver_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|PowderRiver_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|PowderRiver_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|PowderRiver_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|PowderRiver_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|PowderRiver_Montana_UnitedStates.TotalPopulation.data|PowderRiver_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1682.0|0
