|dates|Hancock_Maine_UnitedStates.BLS_EmployedPopulation.data|Hancock_Maine_UnitedStates.BLS_EmployedPopulation.missing|Hancock_Maine_UnitedStates.BLS_UnemployedPopulation.data|Hancock_Maine_UnitedStates.BLS_UnemployedPopulation.missing|Hancock_Maine_UnitedStates.BLS_UnemploymentRate.data|Hancock_Maine_UnitedStates.BLS_UnemploymentRate.missing|Hancock_Maine_UnitedStates.BLS_LaborForcePopulation.data|Hancock_Maine_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|25448.0|0|1517.0|0|5.625811236788429|0|26965.0|0
0|2020-01-02|25448.0|0|1517.0|0|5.625811236788429|0|26965.0|0
0|2020-01-03|25448.0|0|1517.0|0|5.625811236788429|0|26965.0|0
0|2020-01-04|25448.0|0|1517.0|0|5.625811236788429|0|26965.0|0
0|2020-01-05|25448.0|0|1517.0|0|5.625811236788429|0|26965.0|0
0|2020-01-06|25448.0|0|1517.0|0|5.625811236788429|0|26965.0|0
0|2020-01-07|25448.0|0|1517.0|0|5.625811236788429|0|26965.0|0
0|2020-01-08|25448.0|0|1517.0|0|5.625811236788429|0|26965.0|0
0|2020-01-09|25448.0|0|1517.0|0|5.625811236788429|0|26965.0|0
0|2020-01-10|25448.0|0|1517.0|0|5.625811236788429|0|26965.0|0
0|2020-01-11|25448.0|0|1517.0|0|5.625811236788429|0|26965.0|0
0|2020-01-12|25448.0|0|1517.0|0|5.625811236788429|0|26965.0|0
0|2020-01-13|25448.0|0|1517.0|0|5.625811236788429|0|26965.0|0
0|2020-01-14|25448.0|0|1517.0|0|5.625811236788429|0|26965.0|0
0|2020-01-15|25448.0|0|1517.0|0|5.625811236788429|0|26965.0|0
0|2020-01-16|25448.0|0|1517.0|0|5.625811236788429|0|26965.0|0
0|2020-01-17|25448.0|0|1517.0|0|5.625811236788429|0|26965.0|0
0|2020-01-18|25448.0|0|1517.0|0|5.625811236788429|0|26965.0|0
0|2020-01-19|25448.0|0|1517.0|0|5.625811236788429|0|26965.0|0
0|2020-01-20|25448.0|0|1517.0|0|5.625811236788429|0|26965.0|0
0|2020-01-21|25448.0|0|1517.0|0|5.625811236788429|0|26965.0|0
0|2020-01-22|25448.0|0|1517.0|0|5.625811236788429|0|26965.0|0
0|2020-01-23|25448.0|0|1517.0|0|5.625811236788429|0|26965.0|0
0|2020-01-24|25448.0|0|1517.0|0|5.625811236788429|0|26965.0|0
0|2020-01-25|25448.0|0|1517.0|0|5.625811236788429|0|26965.0|0
0|2020-01-26|25448.0|0|1517.0|0|5.625811236788429|0|26965.0|0
0|2020-01-27|25448.0|0|1517.0|0|5.625811236788429|0|26965.0|0
0|2020-01-28|25448.0|0|1517.0|0|5.625811236788429|0|26965.0|0
0|2020-01-29|25448.0|0|1517.0|0|5.625811236788429|0|26965.0|0
0|2020-01-30|25448.0|0|1517.0|0|5.625811236788429|0|26965.0|0
0|2020-01-31|25448.0|0|1517.0|0|5.625811236788429|0|26965.0|0
0|2020-02-01|25777.0|0|1655.5|0|6.034812722136152|0|27432.5|0
0|2020-02-02|25777.0|0|1655.5|0|6.034812722136152|0|27432.5|0
0|2020-02-03|25777.0|0|1655.5|0|6.034812722136152|0|27432.5|0
0|2020-02-04|25777.0|0|1655.5|0|6.034812722136152|0|27432.5|0
0|2020-02-05|25777.0|0|1655.5|0|6.034812722136152|0|27432.5|0
0|2020-02-06|25777.0|0|1655.5|0|6.034812722136152|0|27432.5|0
0|2020-02-07|25777.0|0|1655.5|0|6.034812722136152|0|27432.5|0
0|2020-02-08|25777.0|0|1655.5|0|6.034812722136152|0|27432.5|0
0|2020-02-09|25777.0|0|1655.5|0|6.034812722136152|0|27432.5|0
0|2020-02-10|25777.0|0|1655.5|0|6.034812722136152|0|27432.5|0
0|2020-02-11|25777.0|0|1655.5|0|6.034812722136152|0|27432.5|0
0|2020-02-12|25777.0|0|1655.5|0|6.034812722136152|0|27432.5|0
0|2020-02-13|25777.0|0|1655.5|0|6.034812722136152|0|27432.5|0
0|2020-02-14|25777.0|0|1655.5|0|6.034812722136152|0|27432.5|0
0|2020-02-15|25777.0|0|1655.5|0|6.034812722136152|0|27432.5|0
0|2020-02-16|25777.0|0|1655.5|0|6.034812722136152|0|27432.5|0
0|2020-02-17|25777.0|0|1655.5|0|6.034812722136152|0|27432.5|0
0|2020-02-18|25777.0|0|1655.5|0|6.034812722136152|0|27432.5|0
0|2020-02-19|25777.0|0|1655.5|0|6.034812722136152|0|27432.5|0
0|2020-02-20|25777.0|0|1655.5|0|6.034812722136152|0|27432.5|0
0|2020-02-21|25777.0|0|1655.5|0|6.034812722136152|0|27432.5|0
0|2020-02-22|25777.0|0|1655.5|0|6.034812722136152|0|27432.5|0
0|2020-02-23|25777.0|0|1655.5|0|6.034812722136152|0|27432.5|0
0|2020-02-24|25777.0|0|1655.5|0|6.034812722136152|0|27432.5|0
0|2020-02-25|25777.0|0|1655.5|0|6.034812722136152|0|27432.5|0
0|2020-02-26|25777.0|0|1655.5|0|6.034812722136152|0|27432.5|0
0|2020-02-27|25777.0|0|1655.5|0|6.034812722136152|0|27432.5|0
0|2020-02-28|25777.0|0|1655.5|0|6.034812722136152|0|27432.5|0
0|2020-02-29|25777.0|0|1655.5|0|6.034812722136152|0|27432.5|0
0|2020-03-01|25687.0|0|1632.0|0|5.973864343497199|0|27319.0|0
0|2020-03-02|25687.0|0|1632.0|0|5.973864343497199|0|27319.0|0
0|2020-03-03|25687.0|0|1632.0|0|5.973864343497199|0|27319.0|0
0|2020-03-04|25687.0|0|1632.0|0|5.973864343497199|0|27319.0|0
0|2020-03-05|25687.0|0|1632.0|0|5.973864343497199|0|27319.0|0
0|2020-03-06|25687.0|0|1632.0|0|5.973864343497199|0|27319.0|0
0|2020-03-07|25687.0|0|1632.0|0|5.973864343497199|0|27319.0|0
0|2020-03-08|25687.0|0|1632.0|0|5.973864343497199|0|27319.0|0
0|2020-03-09|25687.0|0|1632.0|0|5.973864343497199|0|27319.0|0
0|2020-03-10|25687.0|0|1632.0|0|5.973864343497199|0|27319.0|0
0|2020-03-11|25687.0|0|1632.0|0|5.973864343497199|0|27319.0|0
0|2020-03-12|25687.0|0|1632.0|0|5.973864343497199|0|27319.0|0
0|2020-03-13|25687.0|0|1632.0|0|5.973864343497199|0|27319.0|0
0|2020-03-14|25687.0|0|1632.0|0|5.973864343497199|0|27319.0|0
0|2020-03-15|25687.0|0|1632.0|0|5.973864343497199|0|27319.0|0
0|2020-03-16|25687.0|0|1632.0|0|5.973864343497199|0|27319.0|0
0|2020-03-17|25687.0|0|1632.0|0|5.973864343497199|0|27319.0|0
0|2020-03-18|25687.0|0|1632.0|0|5.973864343497199|0|27319.0|0
0|2020-03-19|25687.0|0|1632.0|0|5.973864343497199|0|27319.0|0
0|2020-03-20|25687.0|0|1632.0|0|5.973864343497199|0|27319.0|0
0|2020-03-21|25687.0|0|1632.0|0|5.973864343497199|0|27319.0|0
0|2020-03-22|25687.0|0|1632.0|0|5.973864343497199|0|27319.0|0
0|2020-03-23|25687.0|0|1632.0|0|5.973864343497199|0|27319.0|0
0|2020-03-24|25687.0|0|1632.0|0|5.973864343497199|0|27319.0|0
0|2020-03-25|25687.0|0|1632.0|0|5.973864343497199|0|27319.0|0
0|2020-03-26|25687.0|0|1632.0|0|5.973864343497199|0|27319.0|0
0|2020-03-27|25687.0|0|1632.0|0|5.973864343497199|0|27319.0|0
0|2020-03-28|25687.0|0|1632.0|0|5.973864343497199|0|27319.0|0
0|2020-03-29|25687.0|0|1632.0|0|5.973864343497199|0|27319.0|0
0|2020-03-30|25687.0|0|1632.0|0|5.973864343497199|0|27319.0|0
0|2020-03-31|25687.0|0|1632.0|0|5.973864343497199|0|27319.0|0
0|2020-04-01|23130.0|0|2950.0|0|11.311349693251534|0|26080.0|0
0|2020-04-02|23130.0|0|2950.0|0|11.311349693251534|0|26080.0|0
0|2020-04-03|23130.0|0|2950.0|0|11.311349693251534|0|26080.0|0
0|2020-04-04|23130.0|0|2950.0|0|11.311349693251534|0|26080.0|0
0|2020-04-05|23130.0|0|2950.0|0|11.311349693251534|0|26080.0|0
0|2020-04-06|23130.0|0|2950.0|0|11.311349693251534|0|26080.0|0
0|2020-04-07|23130.0|0|2950.0|0|11.311349693251534|0|26080.0|0
0|2020-04-08|23130.0|0|2950.0|0|11.311349693251534|0|26080.0|0
0|2020-04-09|23130.0|0|2950.0|0|11.311349693251534|0|26080.0|0
0|2020-04-10|23130.0|0|2950.0|0|11.311349693251534|0|26080.0|0
0|2020-04-11|23130.0|0|2950.0|0|11.311349693251534|0|26080.0|0
0|2020-04-12|23130.0|0|2950.0|0|11.311349693251534|0|26080.0|0
0|2020-04-13|23130.0|0|2950.0|0|11.311349693251534|0|26080.0|0
0|2020-04-14|23130.0|0|2950.0|0|11.311349693251534|0|26080.0|0
0|2020-04-15|23130.0|0|2950.0|0|11.311349693251534|0|26080.0|0
0|2020-04-16|23130.0|0|2950.0|0|11.311349693251534|0|26080.0|0
0|2020-04-17|23130.0|0|2950.0|0|11.311349693251534|0|26080.0|0
0|2020-04-18|23130.0|0|2950.0|0|11.311349693251534|0|26080.0|0
0|2020-04-19|23130.0|0|2950.0|0|11.311349693251534|0|26080.0|0
0|2020-04-20|23130.0|0|2950.0|0|11.311349693251534|0|26080.0|0
0|2020-04-21|23130.0|0|2950.0|0|11.311349693251534|0|26080.0|0
0|2020-04-22|23130.0|0|2950.0|0|11.311349693251534|0|26080.0|0
0|2020-04-23|23130.0|0|2950.0|0|11.311349693251534|0|26080.0|0
0|2020-04-24|23130.0|0|2950.0|0|11.311349693251534|0|26080.0|0
0|2020-04-25|23130.0|0|2950.0|0|11.311349693251534|0|26080.0|0
0|2020-04-26|23130.0|0|2950.0|0|11.311349693251534|0|26080.0|0
0|2020-04-27|23130.0|0|2950.0|0|11.311349693251534|0|26080.0|0
0|2020-04-28|23130.0|0|2950.0|0|11.311349693251534|0|26080.0|0
0|2020-04-29|23130.0|0|2950.0|0|11.311349693251534|0|26080.0|0
0|2020-04-30|23130.0|0|2950.0|0|11.311349693251534|0|26080.0|0
0|2020-05-01|25444.0|0|2286.0|0|8.243779300396682|0|27730.0|0
0|2020-05-02|25444.0|0|2286.0|0|8.243779300396682|0|27730.0|0
0|2020-05-03|25444.0|0|2286.0|0|8.243779300396682|0|27730.0|0
0|2020-05-04|25444.0|0|2286.0|0|8.243779300396682|0|27730.0|0
0|2020-05-05|25444.0|0|2286.0|0|8.243779300396682|0|27730.0|0
0|2020-05-06|25444.0|0|2286.0|0|8.243779300396682|0|27730.0|0
0|2020-05-07|25444.0|0|2286.0|0|8.243779300396682|0|27730.0|0
0|2020-05-08|25444.0|0|2286.0|0|8.243779300396682|0|27730.0|0
0|2020-05-09|25444.0|0|2286.0|0|8.243779300396682|0|27730.0|0
0|2020-05-10|25444.0|0|2286.0|0|8.243779300396682|0|27730.0|0
0|2020-05-11|25444.0|0|2286.0|0|8.243779300396682|0|27730.0|0
0|2020-05-12|25444.0|0|2286.0|0|8.243779300396682|0|27730.0|0
0|2020-05-13|25444.0|0|2286.0|0|8.243779300396682|0|27730.0|0
0|2020-05-14|25444.0|0|2286.0|0|8.243779300396682|0|27730.0|0
0|2020-05-15|25444.0|0|2286.0|0|8.243779300396682|0|27730.0|0
0|2020-05-16|25444.0|0|2286.0|0|8.243779300396682|0|27730.0|0
0|2020-05-17|25444.0|0|2286.0|0|8.243779300396682|0|27730.0|0
0|2020-05-18|25444.0|0|2286.0|0|8.243779300396682|0|27730.0|0
0|2020-05-19|25444.0|0|2286.0|0|8.243779300396682|0|27730.0|0
0|2020-05-20|25444.0|0|2286.0|0|8.243779300396682|0|27730.0|0
0|2020-05-21|25444.0|0|2286.0|0|8.243779300396682|0|27730.0|0
0|2020-05-22|25444.0|0|2286.0|0|8.243779300396682|0|27730.0|0
0|2020-05-23|25444.0|0|2286.0|0|8.243779300396682|0|27730.0|0
0|2020-05-24|25444.0|0|2286.0|0|8.243779300396682|0|27730.0|0
0|2020-05-25|25444.0|0|2286.0|0|8.243779300396682|0|27730.0|0
0|2020-05-26|25444.0|0|2286.0|0|8.243779300396682|0|27730.0|0
0|2020-05-27|25444.0|0|2286.0|0|8.243779300396682|0|27730.0|0
0|2020-05-28|25444.0|0|2286.0|0|8.243779300396682|0|27730.0|0
0|2020-05-29|25444.0|0|2286.0|0|8.243779300396682|0|27730.0|0
0|2020-05-30|25444.0|0|2286.0|0|8.243779300396682|0|27730.0|0
0|2020-05-31|25444.0|0|2286.0|0|8.243779300396682|0|27730.0|0
0|2020-06-01|27239.0|0|1295.0|0|4.538445363426089|0|28534.0|0
0|2020-06-02|27239.0|0|1295.0|0|4.538445363426089|0|28534.0|0
0|2020-06-03|27239.0|0|1295.0|0|4.538445363426089|0|28534.0|0
0|2020-06-04|27239.0|0|1295.0|0|4.538445363426089|0|28534.0|0
0|2020-06-05|27239.0|0|1295.0|0|4.538445363426089|0|28534.0|0
0|2020-06-06|27239.0|0|1295.0|0|4.538445363426089|0|28534.0|0
0|2020-06-07|27239.0|0|1295.0|0|4.538445363426089|0|28534.0|0
0|2020-06-08|27239.0|0|1295.0|0|4.538445363426089|0|28534.0|0
0|2020-06-09|27239.0|0|1295.0|0|4.538445363426089|0|28534.0|0
0|2020-06-10|27239.0|0|1295.0|0|4.538445363426089|0|28534.0|0
0|2020-06-11|27239.0|0|1295.0|0|4.538445363426089|0|28534.0|0
0|2020-06-12|27239.0|0|1295.0|0|4.538445363426089|0|28534.0|0
0|2020-06-13|27239.0|0|1295.0|0|4.538445363426089|0|28534.0|0
