|dates|Wake_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Wake_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Wake_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Wake_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Wake_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Wake_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Wake_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Wake_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-20|582308.0|0|19673.0|0|3.2680433435606773|0|601981.0|0
0|2020-01-21|582308.0|0|19673.0|0|3.2680433435606773|0|601981.0|0
0|2020-01-22|582308.0|0|19673.0|0|3.2680433435606773|0|601981.0|0
0|2020-01-23|582308.0|0|19673.0|0|3.2680433435606773|0|601981.0|0
0|2020-01-24|582308.0|0|19673.0|0|3.2680433435606773|0|601981.0|0
0|2020-01-25|582308.0|0|19673.0|0|3.2680433435606773|0|601981.0|0
0|2020-01-26|582308.0|0|19673.0|0|3.2680433435606773|0|601981.0|0
0|2020-01-27|582308.0|0|19673.0|0|3.2680433435606773|0|601981.0|0
0|2020-01-28|582308.0|0|19673.0|0|3.2680433435606773|0|601981.0|0
0|2020-01-29|582308.0|0|19673.0|0|3.2680433435606773|0|601981.0|0
0|2020-01-30|582308.0|0|19673.0|0|3.2680433435606773|0|601981.0|0
0|2020-01-31|582308.0|0|19673.0|0|3.2680433435606773|0|601981.0|0
0|2020-02-01|589220.0|0|18308.5|0|3.013603477038526|0|607528.5|0
0|2020-02-02|589220.0|0|18308.5|0|3.013603477038526|0|607528.5|0
0|2020-02-03|589220.0|0|18308.5|0|3.013603477038526|0|607528.5|0
0|2020-02-04|589220.0|0|18308.5|0|3.013603477038526|0|607528.5|0
0|2020-02-05|589220.0|0|18308.5|0|3.013603477038526|0|607528.5|0
0|2020-02-06|589220.0|0|18308.5|0|3.013603477038526|0|607528.5|0
0|2020-02-07|589220.0|0|18308.5|0|3.013603477038526|0|607528.5|0
0|2020-02-08|589220.0|0|18308.5|0|3.013603477038526|0|607528.5|0
0|2020-02-09|589220.0|0|18308.5|0|3.013603477038526|0|607528.5|0
0|2020-02-10|589220.0|0|18308.5|0|3.013603477038526|0|607528.5|0
0|2020-02-11|589220.0|0|18308.5|0|3.013603477038526|0|607528.5|0
0|2020-02-12|589220.0|0|18308.5|0|3.013603477038526|0|607528.5|0
0|2020-02-13|589220.0|0|18308.5|0|3.013603477038526|0|607528.5|0
0|2020-02-14|589220.0|0|18308.5|0|3.013603477038526|0|607528.5|0
0|2020-02-15|589220.0|0|18308.5|0|3.013603477038526|0|607528.5|0
0|2020-02-16|589220.0|0|18308.5|0|3.013603477038526|0|607528.5|0
0|2020-02-17|589220.0|0|18308.5|0|3.013603477038526|0|607528.5|0
0|2020-02-18|589220.0|0|18308.5|0|3.013603477038526|0|607528.5|0
0|2020-02-19|589220.0|0|18308.5|0|3.013603477038526|0|607528.5|0
0|2020-02-20|589220.0|0|18308.5|0|3.013603477038526|0|607528.5|0
0|2020-02-21|589220.0|0|18308.5|0|3.013603477038526|0|607528.5|0
0|2020-02-22|589220.0|0|18308.5|0|3.013603477038526|0|607528.5|0
0|2020-02-23|589220.0|0|18308.5|0|3.013603477038526|0|607528.5|0
0|2020-02-24|589220.0|0|18308.5|0|3.013603477038526|0|607528.5|0
0|2020-02-25|589220.0|0|18308.5|0|3.013603477038526|0|607528.5|0
0|2020-02-26|589220.0|0|18308.5|0|3.013603477038526|0|607528.5|0
0|2020-02-27|589220.0|0|18308.5|0|3.013603477038526|0|607528.5|0
0|2020-02-28|589220.0|0|18308.5|0|3.013603477038526|0|607528.5|0
0|2020-02-29|589220.0|0|18308.5|0|3.013603477038526|0|607528.5|0
0|2020-03-01|565373.5|0|20721.0|0|3.5354366915232953|0|586094.5|0
0|2020-03-02|565373.5|0|20721.0|0|3.5354366915232953|0|586094.5|0
0|2020-03-03|565373.5|0|20721.0|0|3.5354366915232953|0|586094.5|0
0|2020-03-04|565373.5|0|20721.0|0|3.5354366915232953|0|586094.5|0
0|2020-03-05|565373.5|0|20721.0|0|3.5354366915232953|0|586094.5|0
0|2020-03-06|565373.5|0|20721.0|0|3.5354366915232953|0|586094.5|0
0|2020-03-07|565373.5|0|20721.0|0|3.5354366915232953|0|586094.5|0
0|2020-03-08|565373.5|0|20721.0|0|3.5354366915232953|0|586094.5|0
0|2020-03-09|565373.5|0|20721.0|0|3.5354366915232953|0|586094.5|0
0|2020-03-10|565373.5|0|20721.0|0|3.5354366915232953|0|586094.5|0
0|2020-03-11|565373.5|0|20721.0|0|3.5354366915232953|0|586094.5|0
0|2020-03-12|565373.5|0|20721.0|0|3.5354366915232953|0|586094.5|0
0|2020-03-13|565373.5|0|20721.0|0|3.5354366915232953|0|586094.5|0
0|2020-03-14|565373.5|0|20721.0|0|3.5354366915232953|0|586094.5|0
0|2020-03-15|565373.5|0|20721.0|0|3.5354366915232953|0|586094.5|0
0|2020-03-16|565373.5|0|20721.0|0|3.5354366915232953|0|586094.5|0
0|2020-03-17|565373.5|0|20721.0|0|3.5354366915232953|0|586094.5|0
0|2020-03-18|565373.5|0|20721.0|0|3.5354366915232953|0|586094.5|0
0|2020-03-19|565373.5|0|20721.0|0|3.5354366915232953|0|586094.5|0
0|2020-03-20|565373.5|0|20721.0|0|3.5354366915232953|0|586094.5|0
0|2020-03-21|565373.5|0|20721.0|0|3.5354366915232953|0|586094.5|0
0|2020-03-22|565373.5|0|20721.0|0|3.5354366915232953|0|586094.5|0
0|2020-03-23|565373.5|0|20721.0|0|3.5354366915232953|0|586094.5|0
0|2020-03-24|565373.5|0|20721.0|0|3.5354366915232953|0|586094.5|0
0|2020-03-25|565373.5|0|20721.0|0|3.5354366915232953|0|586094.5|0
0|2020-03-26|565373.5|0|20721.0|0|3.5354366915232953|0|586094.5|0
0|2020-03-27|565373.5|0|20721.0|0|3.5354366915232953|0|586094.5|0
0|2020-03-28|565373.5|0|20721.0|0|3.5354366915232953|0|586094.5|0
0|2020-03-29|565373.5|0|20721.0|0|3.5354366915232953|0|586094.5|0
0|2020-03-30|565373.5|0|20721.0|0|3.5354366915232953|0|586094.5|0
0|2020-03-31|565373.5|0|20721.0|0|3.5354366915232953|0|586094.5|0
0|2020-04-01|480872.5|0|60921.0|0|11.244320945157149|0|541793.5|0
0|2020-04-02|480872.5|0|60921.0|0|11.244320945157149|0|541793.5|0
0|2020-04-03|480872.5|0|60921.0|0|11.244320945157149|0|541793.5|0
0|2020-04-04|480872.5|0|60921.0|0|11.244320945157149|0|541793.5|0
0|2020-04-05|480872.5|0|60921.0|0|11.244320945157149|0|541793.5|0
0|2020-04-06|480872.5|0|60921.0|0|11.244320945157149|0|541793.5|0
0|2020-04-07|480872.5|0|60921.0|0|11.244320945157149|0|541793.5|0
0|2020-04-08|480872.5|0|60921.0|0|11.244320945157149|0|541793.5|0
0|2020-04-09|480872.5|0|60921.0|0|11.244320945157149|0|541793.5|0
0|2020-04-10|480872.5|0|60921.0|0|11.244320945157149|0|541793.5|0
0|2020-04-11|480872.5|0|60921.0|0|11.244320945157149|0|541793.5|0
0|2020-04-12|480872.5|0|60921.0|0|11.244320945157149|0|541793.5|0
0|2020-04-13|480872.5|0|60921.0|0|11.244320945157149|0|541793.5|0
0|2020-04-14|480872.5|0|60921.0|0|11.244320945157149|0|541793.5|0
0|2020-04-15|480872.5|0|60921.0|0|11.244320945157149|0|541793.5|0
0|2020-04-16|480872.5|0|60921.0|0|11.244320945157149|0|541793.5|0
0|2020-04-17|480872.5|0|60921.0|0|11.244320945157149|0|541793.5|0
0|2020-04-18|480872.5|0|60921.0|0|11.244320945157149|0|541793.5|0
0|2020-04-19|480872.5|0|60921.0|0|11.244320945157149|0|541793.5|0
0|2020-04-20|480872.5|0|60921.0|0|11.244320945157149|0|541793.5|0
0|2020-04-21|480872.5|0|60921.0|0|11.244320945157149|0|541793.5|0
0|2020-04-22|480872.5|0|60921.0|0|11.244320945157149|0|541793.5|0
0|2020-04-23|480872.5|0|60921.0|0|11.244320945157149|0|541793.5|0
0|2020-04-24|480872.5|0|60921.0|0|11.244320945157149|0|541793.5|0
0|2020-04-25|480872.5|0|60921.0|0|11.244320945157149|0|541793.5|0
0|2020-04-26|480872.5|0|60921.0|0|11.244320945157149|0|541793.5|0
0|2020-04-27|480872.5|0|60921.0|0|11.244320945157149|0|541793.5|0
0|2020-04-28|480872.5|0|60921.0|0|11.244320945157149|0|541793.5|0
0|2020-04-29|480872.5|0|60921.0|0|11.244320945157149|0|541793.5|0
0|2020-04-30|480872.5|0|60921.0|0|11.244320945157149|0|541793.5|0
0|2020-05-01|493390.0|0|69125.0|0|12.288561193923718|0|562515.0|0
0|2020-05-02|493390.0|0|69125.0|0|12.288561193923718|0|562515.0|0
0|2020-05-03|493390.0|0|69125.0|0|12.288561193923718|0|562515.0|0
0|2020-05-04|493390.0|0|69125.0|0|12.288561193923718|0|562515.0|0
0|2020-05-05|493390.0|0|69125.0|0|12.288561193923718|0|562515.0|0
0|2020-05-06|493390.0|0|69125.0|0|12.288561193923718|0|562515.0|0
0|2020-05-07|493390.0|0|69125.0|0|12.288561193923718|0|562515.0|0
0|2020-05-08|493390.0|0|69125.0|0|12.288561193923718|0|562515.0|0
0|2020-05-09|493390.0|0|69125.0|0|12.288561193923718|0|562515.0|0
0|2020-05-10|493390.0|0|69125.0|0|12.288561193923718|0|562515.0|0
0|2020-05-11|493390.0|0|69125.0|0|12.288561193923718|0|562515.0|0
0|2020-05-12|493390.0|0|69125.0|0|12.288561193923718|0|562515.0|0
0|2020-05-13|493390.0|0|69125.0|0|12.288561193923718|0|562515.0|0
0|2020-05-14|493390.0|0|69125.0|0|12.288561193923718|0|562515.0|0
0|2020-05-15|493390.0|0|69125.0|0|12.288561193923718|0|562515.0|0
0|2020-05-16|493390.0|0|69125.0|0|12.288561193923718|0|562515.0|0
0|2020-05-17|493390.0|0|69125.0|0|12.288561193923718|0|562515.0|0
0|2020-05-18|493390.0|0|69125.0|0|12.288561193923718|0|562515.0|0
0|2020-05-19|493390.0|0|69125.0|0|12.288561193923718|0|562515.0|0
0|2020-05-20|493390.0|0|69125.0|0|12.288561193923718|0|562515.0|0
0|2020-05-21|493390.0|0|69125.0|0|12.288561193923718|0|562515.0|0
0|2020-05-22|493390.0|0|69125.0|0|12.288561193923718|0|562515.0|0
0|2020-05-23|493390.0|0|69125.0|0|12.288561193923718|0|562515.0|0
0|2020-05-24|493390.0|0|69125.0|0|12.288561193923718|0|562515.0|0
0|2020-05-25|493390.0|0|69125.0|0|12.288561193923718|0|562515.0|0
0|2020-05-26|493390.0|0|69125.0|0|12.288561193923718|0|562515.0|0
0|2020-05-27|493390.0|0|69125.0|0|12.288561193923718|0|562515.0|0
0|2020-05-28|493390.0|0|69125.0|0|12.288561193923718|0|562515.0|0
0|2020-05-29|493390.0|0|69125.0|0|12.288561193923718|0|562515.0|0
0|2020-05-30|493390.0|0|69125.0|0|12.288561193923718|0|562515.0|0
0|2020-05-31|493390.0|0|69125.0|0|12.288561193923718|0|562515.0|0
0|2020-06-01|522589.0|0|46346.0|0|8.14609753311011|0|568935.0|0
0|2020-06-02|522589.0|0|46346.0|0|8.14609753311011|0|568935.0|0
0|2020-06-03|522589.0|0|46346.0|0|8.14609753311011|0|568935.0|0
0|2020-06-04|522589.0|0|46346.0|0|8.14609753311011|0|568935.0|0
0|2020-06-05|522589.0|0|46346.0|0|8.14609753311011|0|568935.0|0
0|2020-06-06|522589.0|0|46346.0|0|8.14609753311011|0|568935.0|0
0|2020-06-07|522589.0|0|46346.0|0|8.14609753311011|0|568935.0|0
0|2020-06-08|522589.0|0|46346.0|0|8.14609753311011|0|568935.0|0
0|2020-06-09|522589.0|0|46346.0|0|8.14609753311011|0|568935.0|0
0|2020-06-10|522589.0|0|46346.0|0|8.14609753311011|0|568935.0|0
0|2020-06-11|522589.0|0|46346.0|0|8.14609753311011|0|568935.0|0
0|2020-06-12|522589.0|0|46346.0|0|8.14609753311011|0|568935.0|0
0|2020-06-13|522589.0|0|46346.0|0|8.14609753311011|0|568935.0|0
0|2020-06-14|522589.0|0|46346.0|0|8.14609753311011|0|568935.0|0
0|2020-06-15|522589.0|0|46346.0|0|8.14609753311011|0|568935.0|0
0|2020-06-16|522589.0|0|46346.0|0|8.14609753311011|0|568935.0|0
0|2020-06-17|522589.0|0|46346.0|0|8.14609753311011|0|568935.0|0
0|2020-06-18|522589.0|0|46346.0|0|8.14609753311011|0|568935.0|0
0|2020-06-19|522589.0|0|46346.0|0|8.14609753311011|0|568935.0|0
0|2020-06-20|522589.0|0|46346.0|0|8.14609753311011|0|568935.0|0
0|2020-06-21|522589.0|0|46346.0|0|8.14609753311011|0|568935.0|0
0|2020-06-22|522589.0|0|46346.0|0|8.14609753311011|0|568935.0|0
0|2020-06-23|522589.0|0|46346.0|0|8.14609753311011|0|568935.0|0
0|2020-06-24|522589.0|0|46346.0|0|8.14609753311011|0|568935.0|0
0|2020-06-25|522589.0|0|46346.0|0|8.14609753311011|0|568935.0|0
0|2020-06-26|522589.0|0|46346.0|0|8.14609753311011|0|568935.0|0
0|2020-06-27|522589.0|0|46346.0|0|8.14609753311011|0|568935.0|0
0|2020-06-28|522589.0|0|46346.0|0|8.14609753311011|0|568935.0|0
0|2020-06-29|522589.0|0|46346.0|0|8.14609753311011|0|568935.0|0
0|2020-06-30|522589.0|0|46346.0|0|8.14609753311011|0|568935.0|0
0|2020-07-01|540892.0|0|48505.0|0|8.229597368157625|0|589397.0|0
0|2020-07-02|540892.0|0|48505.0|0|8.229597368157625|0|589397.0|0
0|2020-07-03|540892.0|0|48505.0|0|8.229597368157625|0|589397.0|0
0|2020-07-04|540892.0|0|48505.0|0|8.229597368157625|0|589397.0|0
0|2020-07-05|540892.0|0|48505.0|0|8.229597368157625|0|589397.0|0
0|2020-07-06|540892.0|0|48505.0|0|8.229597368157625|0|589397.0|0
0|2020-07-07|540892.0|0|48505.0|0|8.229597368157625|0|589397.0|0
0|2020-07-08|540892.0|0|48505.0|0|8.229597368157625|0|589397.0|0
0|2020-07-09|540892.0|0|48505.0|0|8.229597368157625|0|589397.0|0
0|2020-07-10|540892.0|0|48505.0|0|8.229597368157625|0|589397.0|0
0|2020-07-11|540892.0|0|48505.0|0|8.229597368157625|0|589397.0|0
0|2020-07-12|540892.0|0|48505.0|0|8.229597368157625|0|589397.0|0
0|2020-07-13|540892.0|0|48505.0|0|8.229597368157625|0|589397.0|0
0|2020-07-14|540892.0|0|48505.0|0|8.229597368157625|0|589397.0|0
0|2020-07-15|540892.0|0|48505.0|0|8.229597368157625|0|589397.0|0
0|2020-07-16|540892.0|0|48505.0|0|8.229597368157625|0|589397.0|0
0|2020-07-17|540892.0|0|48505.0|0|8.229597368157625|0|589397.0|0
0|2020-07-18|540892.0|0|48505.0|0|8.229597368157625|0|589397.0|0
0|2020-07-19|540892.0|0|48505.0|0|8.229597368157625|0|589397.0|0
0|2020-07-20|540892.0|0|48505.0|0|8.229597368157625|0|589397.0|0
0|2020-07-21|540892.0|0|48505.0|0|8.229597368157625|0|589397.0|0
0|2020-07-22|540892.0|0|48505.0|0|8.229597368157625|0|589397.0|0
0|2020-07-23|540892.0|0|48505.0|0|8.229597368157625|0|589397.0|0
0|2020-07-24|540892.0|0|48505.0|0|8.229597368157625|0|589397.0|0
0|2020-07-25|540892.0|0|48505.0|0|8.229597368157625|0|589397.0|0
0|2020-07-26|540892.0|0|48505.0|0|8.229597368157625|0|589397.0|0
0|2020-07-27|540892.0|0|48505.0|0|8.229597368157625|0|589397.0|0
0|2020-07-28|540892.0|0|48505.0|0|8.229597368157625|0|589397.0|0
0|2020-07-29|540892.0|0|48505.0|0|8.229597368157625|0|589397.0|0
0|2020-07-30|540892.0|0|48505.0|0|8.229597368157625|0|589397.0|0
0|2020-07-31|540892.0|0|48505.0|0|8.229597368157625|0|589397.0|0
0|2020-08-01|546554.0|0|35095.0|0|6.033707614042146|0|581649.0|0
0|2020-08-02|546554.0|0|35095.0|0|6.033707614042146|0|581649.0|0
0|2020-08-03|546554.0|0|35095.0|0|6.033707614042146|0|581649.0|0
0|2020-08-04|546554.0|0|35095.0|0|6.033707614042146|0|581649.0|0
0|2020-08-05|546554.0|0|35095.0|0|6.033707614042146|0|581649.0|0
0|2020-08-06|546554.0|0|35095.0|0|6.033707614042146|0|581649.0|0
0|2020-08-07|546554.0|0|35095.0|0|6.033707614042146|0|581649.0|0
0|2020-08-08|546554.0|0|35095.0|0|6.033707614042146|0|581649.0|0
0|2020-08-09|546554.0|0|35095.0|0|6.033707614042146|0|581649.0|0
0|2020-08-10|546554.0|0|35095.0|0|6.033707614042146|0|581649.0|0
0|2020-08-11|546554.0|0|35095.0|0|6.033707614042146|0|581649.0|0
0|2020-08-12|546554.0|0|35095.0|0|6.033707614042146|0|581649.0|0
0|2020-08-13|546554.0|0|35095.0|0|6.033707614042146|0|581649.0|0
0|2020-08-14|546554.0|0|35095.0|0|6.033707614042146|0|581649.0|0
0|2020-08-15|546554.0|0|35095.0|0|6.033707614042146|0|581649.0|0
0|2020-08-16|546554.0|0|35095.0|0|6.033707614042146|0|581649.0|0
0|2020-08-17|546554.0|0|35095.0|0|6.033707614042146|0|581649.0|0
0|2020-08-18|546554.0|0|35095.0|0|6.033707614042146|0|581649.0|0
0|2020-08-19|546554.0|0|35095.0|0|6.033707614042146|0|581649.0|0
0|2020-08-20|546554.0|0|35095.0|0|6.033707614042146|0|581649.0|0
0|2020-08-21|546554.0|0|35095.0|0|6.033707614042146|0|581649.0|0
0|2020-08-22|546554.0|0|35095.0|0|6.033707614042146|0|581649.0|0
0|2020-08-23|546554.0|0|35095.0|0|6.033707614042146|0|581649.0|0
0|2020-08-24|546554.0|0|35095.0|0|6.033707614042146|0|581649.0|0
0|2020-08-25|546554.0|0|35095.0|0|6.033707614042146|0|581649.0|0
0|2020-08-26|546554.0|0|35095.0|0|6.033707614042146|0|581649.0|0
0|2020-08-27|546554.0|0|35095.0|0|6.033707614042146|0|581649.0|0
0|2020-08-28|546554.0|0|35095.0|0|6.033707614042146|0|581649.0|0
0|2020-08-29|546554.0|0|35095.0|0|6.033707614042146|0|581649.0|0
0|2020-08-30|546554.0|0|35095.0|0|6.033707614042146|0|581649.0|0
0|2020-08-31|546554.0|0|35095.0|0|6.033707614042146|0|581649.0|0
0|2020-09-01|553731.0|0|36787.0|0|6.229615354654727|0|590518.0|0
0|2020-09-02|553731.0|0|36787.0|0|6.229615354654727|0|590518.0|0
0|2020-09-03|553731.0|0|36787.0|0|6.229615354654727|0|590518.0|0
0|2020-09-04|553731.0|0|36787.0|0|6.229615354654727|0|590518.0|0
0|2020-09-05|553731.0|0|36787.0|0|6.229615354654727|0|590518.0|0
0|2020-09-06|553731.0|0|36787.0|0|6.229615354654727|0|590518.0|0
0|2020-09-07|553731.0|0|36787.0|0|6.229615354654727|0|590518.0|0
0|2020-09-08|553731.0|0|36787.0|0|6.229615354654727|0|590518.0|0
0|2020-09-09|553731.0|0|36787.0|0|6.229615354654727|0|590518.0|0
0|2020-09-10|553731.0|0|36787.0|0|6.229615354654727|0|590518.0|0
0|2020-09-11|553731.0|0|36787.0|0|6.229615354654727|0|590518.0|0
0|2020-09-12|553731.0|0|36787.0|0|6.229615354654727|0|590518.0|0
0|2020-09-13|553731.0|0|36787.0|0|6.229615354654727|0|590518.0|0
0|2020-09-14|553731.0|0|36787.0|0|6.229615354654727|0|590518.0|0
0|2020-09-15|553731.0|0|36787.0|0|6.229615354654727|0|590518.0|0
0|2020-09-16|553731.0|0|36787.0|0|6.229615354654727|0|590518.0|0
0|2020-09-17|553731.0|0|36787.0|0|6.229615354654727|0|590518.0|0
0|2020-09-18|553731.0|0|36787.0|0|6.229615354654727|0|590518.0|0
0|2020-09-19|553731.0|0|36787.0|0|6.229615354654727|0|590518.0|0
0|2020-09-20|553731.0|0|36787.0|0|6.229615354654727|0|590518.0|0
0|2020-09-21|553731.0|0|36787.0|0|6.229615354654727|0|590518.0|0
0|2020-09-22|553731.0|0|36787.0|0|6.229615354654727|0|590518.0|0
0|2020-09-23|553731.0|0|36787.0|0|6.229615354654727|0|590518.0|0
0|2020-09-24|553731.0|0|36787.0|0|6.229615354654727|0|590518.0|0
0|2020-09-25|553731.0|0|36787.0|0|6.229615354654727|0|590518.0|0
0|2020-09-26|553731.0|0|36787.0|0|6.229615354654727|0|590518.0|0
0|2020-09-27|553731.0|0|36787.0|0|6.229615354654727|0|590518.0|0
0|2020-09-28|553731.0|0|36787.0|0|6.229615354654727|0|590518.0|0
0|2020-09-29|553731.0|0|36787.0|0|6.229615354654727|0|590518.0|0
0|2020-09-30|553731.0|0|36787.0|0|6.229615354654727|0|590518.0|0
0|2020-10-01|562896.0|0|33348.0|0|5.593012256727111|0|596244.0|0
0|2020-10-02|562896.0|0|33348.0|0|5.593012256727111|0|596244.0|0
0|2020-10-03|562896.0|0|33348.0|0|5.593012256727111|0|596244.0|0
0|2020-10-04|562896.0|0|33348.0|0|5.593012256727111|0|596244.0|0
0|2020-10-05|562896.0|0|33348.0|0|5.593012256727111|0|596244.0|0
0|2020-10-06|562896.0|0|33348.0|0|5.593012256727111|0|596244.0|0
0|2020-10-07|562896.0|0|33348.0|0|5.593012256727111|0|596244.0|0
0|2020-10-08|562896.0|0|33348.0|0|5.593012256727111|0|596244.0|0
0|2020-10-09|562896.0|0|33348.0|0|5.593012256727111|0|596244.0|0
0|2020-10-10|562896.0|0|33348.0|0|5.593012256727111|0|596244.0|0
0|2020-10-11|562896.0|0|33348.0|0|5.593012256727111|0|596244.0|0
0|2020-10-12|562896.0|0|33348.0|0|5.593012256727111|0|596244.0|0
0|2020-10-13|562896.0|0|33348.0|0|5.593012256727111|0|596244.0|0
0|2020-10-14|562896.0|0|33348.0|0|5.593012256727111|0|596244.0|0
0|2020-10-15|562896.0|0|33348.0|0|5.593012256727111|0|596244.0|0
0|2020-10-16|562896.0|0|33348.0|0|5.593012256727111|0|596244.0|0
0|2020-10-17|562896.0|0|33348.0|0|5.593012256727111|0|596244.0|0
0|2020-10-18|562896.0|0|33348.0|0|5.593012256727111|0|596244.0|0
0|2020-10-19|562896.0|0|33348.0|0|5.593012256727111|0|596244.0|0
0|2020-10-20|562896.0|0|33348.0|0|5.593012256727111|0|596244.0|0
0|2020-10-21|562896.0|0|33348.0|0|5.593012256727111|0|596244.0|0
0|2020-10-22|562896.0|0|33348.0|0|5.593012256727111|0|596244.0|0
0|2020-10-23|562896.0|0|33348.0|0|5.593012256727111|0|596244.0|0
0|2020-10-24|562896.0|0|33348.0|0|5.593012256727111|0|596244.0|0
0|2020-10-25|562896.0|0|33348.0|0|5.593012256727111|0|596244.0|0
0|2020-10-26|562896.0|0|33348.0|0|5.593012256727111|0|596244.0|0
0|2020-10-27|562896.0|0|33348.0|0|5.593012256727111|0|596244.0|0
0|2020-10-28|562896.0|0|33348.0|0|5.593012256727111|0|596244.0|0
0|2020-10-29|562896.0|0|33348.0|0|5.593012256727111|0|596244.0|0
0|2020-10-30|562896.0|0|33348.0|0|5.593012256727111|0|596244.0|0
0|2020-10-31|562896.0|0|33348.0|0|5.593012256727111|0|596244.0|0
0|2020-11-01|564491.0|0|32062.0|0|5.374543418606561|0|596553.0|0
0|2020-11-02|564491.0|0|32062.0|0|5.374543418606561|0|596553.0|0
0|2020-11-03|564491.0|0|32062.0|0|5.374543418606561|0|596553.0|0
0|2020-11-04|564491.0|0|32062.0|0|5.374543418606561|0|596553.0|0
0|2020-11-05|564491.0|0|32062.0|0|5.374543418606561|0|596553.0|0
0|2020-11-06|564491.0|0|32062.0|0|5.374543418606561|0|596553.0|0
0|2020-11-07|564491.0|0|32062.0|0|5.374543418606561|0|596553.0|0
0|2020-11-08|564491.0|0|32062.0|0|5.374543418606561|0|596553.0|0
0|2020-11-09|564491.0|0|32062.0|0|5.374543418606561|0|596553.0|0
0|2020-11-10|564491.0|0|32062.0|0|5.374543418606561|0|596553.0|0
0|2020-11-11|564491.0|0|32062.0|0|5.374543418606561|0|596553.0|0
0|2020-11-12|564491.0|0|32062.0|0|5.374543418606561|0|596553.0|0
0|2020-11-13|564491.0|0|32062.0|0|5.374543418606561|0|596553.0|0
0|2020-11-14|564491.0|0|32062.0|0|5.374543418606561|0|596553.0|0
0|2020-11-15|564491.0|0|32062.0|0|5.374543418606561|0|596553.0|0
0|2020-11-16|564491.0|0|32062.0|0|5.374543418606561|0|596553.0|0
0|2020-11-17|564491.0|0|32062.0|0|5.374543418606561|0|596553.0|0
0|2020-11-18|564491.0|0|32062.0|0|5.374543418606561|0|596553.0|0
0|2020-11-19|564491.0|0|32062.0|0|5.374543418606561|0|596553.0|0
0|2020-11-20|564491.0|0|32062.0|0|5.374543418606561|0|596553.0|0
0|2020-11-21|564491.0|0|32062.0|0|5.374543418606561|0|596553.0|0
0|2020-11-22|564491.0|0|32062.0|0|5.374543418606561|0|596553.0|0
0|2020-11-23|564491.0|0|32062.0|0|5.374543418606561|0|596553.0|0
0|2020-11-24|564491.0|0|32062.0|0|5.374543418606561|0|596553.0|0
0|2020-11-25|564491.0|0|32062.0|0|5.374543418606561|0|596553.0|0
0|2020-11-26|564491.0|0|32062.0|0|5.374543418606561|0|596553.0|0
0|2020-11-27|564491.0|0|32062.0|0|5.374543418606561|0|596553.0|0
0|2020-11-28|564491.0|0|32062.0|0|5.374543418606561|0|596553.0|0
0|2020-11-29|564491.0|0|32062.0|0|5.374543418606561|0|596553.0|0
