|dates|Tipton_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Tipton_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Tipton_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Tipton_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Tipton_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Tipton_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Tipton_Indiana_UnitedStates.TotalPopulation.data|Tipton_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|15148.0|0
