|dates|Marion_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Marion_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Marion_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Marion_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Marion_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Marion_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Marion_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Marion_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-05-09|7630.0|0|1715.0|0|18.352059925093634|0|9345.0|0
0|2020-05-10|7630.0|0|1715.0|0|18.352059925093634|0|9345.0|0
0|2020-05-11|7630.0|0|1715.0|0|18.352059925093634|0|9345.0|0
0|2020-05-12|7630.0|0|1715.0|0|18.352059925093634|0|9345.0|0
0|2020-05-13|7630.0|0|1715.0|0|18.352059925093634|0|9345.0|0
0|2020-05-14|7630.0|0|1715.0|0|18.352059925093634|0|9345.0|0
0|2020-05-15|7630.0|0|1715.0|0|18.352059925093634|0|9345.0|0
0|2020-05-16|7630.0|0|1715.0|0|18.352059925093634|0|9345.0|0
0|2020-05-17|7630.0|0|1715.0|0|18.352059925093634|0|9345.0|0
0|2020-05-18|7630.0|0|1715.0|0|18.352059925093634|0|9345.0|0
0|2020-05-19|7630.0|0|1715.0|0|18.352059925093634|0|9345.0|0
0|2020-05-20|7630.0|0|1715.0|0|18.352059925093634|0|9345.0|0
0|2020-05-21|7630.0|0|1715.0|0|18.352059925093634|0|9345.0|0
0|2020-05-22|7630.0|0|1715.0|0|18.352059925093634|0|9345.0|0
0|2020-05-23|7630.0|0|1715.0|0|18.352059925093634|0|9345.0|0
0|2020-05-24|7630.0|0|1715.0|0|18.352059925093634|0|9345.0|0
0|2020-05-25|7630.0|0|1715.0|0|18.352059925093634|0|9345.0|0
0|2020-05-26|7630.0|0|1715.0|0|18.352059925093634|0|9345.0|0
0|2020-05-27|7630.0|0|1715.0|0|18.352059925093634|0|9345.0|0
0|2020-05-28|7630.0|0|1715.0|0|18.352059925093634|0|9345.0|0
0|2020-05-29|7630.0|0|1715.0|0|18.352059925093634|0|9345.0|0
0|2020-05-30|7630.0|0|1715.0|0|18.352059925093634|0|9345.0|0
0|2020-05-31|7630.0|0|1715.0|0|18.352059925093634|0|9345.0|0
0|2020-06-01|8737.0|0|526.0|0|5.678505883623016|0|9263.0|0
0|2020-06-02|8737.0|0|526.0|0|5.678505883623016|0|9263.0|0
0|2020-06-03|8737.0|0|526.0|0|5.678505883623016|0|9263.0|0
0|2020-06-04|8737.0|0|526.0|0|5.678505883623016|0|9263.0|0
0|2020-06-05|8737.0|0|526.0|0|5.678505883623016|0|9263.0|0
0|2020-06-06|8737.0|0|526.0|0|5.678505883623016|0|9263.0|0
0|2020-06-07|8737.0|0|526.0|0|5.678505883623016|0|9263.0|0
0|2020-06-08|8737.0|0|526.0|0|5.678505883623016|0|9263.0|0
0|2020-06-09|8737.0|0|526.0|0|5.678505883623016|0|9263.0|0
0|2020-06-10|8737.0|0|526.0|0|5.678505883623016|0|9263.0|0
0|2020-06-11|8737.0|0|526.0|0|5.678505883623016|0|9263.0|0
0|2020-06-12|8737.0|0|526.0|0|5.678505883623016|0|9263.0|0
0|2020-06-13|8737.0|0|526.0|0|5.678505883623016|0|9263.0|0
0|2020-06-14|8737.0|0|526.0|0|5.678505883623016|0|9263.0|0
0|2020-06-15|8737.0|0|526.0|0|5.678505883623016|0|9263.0|0
0|2020-06-16|8737.0|0|526.0|0|5.678505883623016|0|9263.0|0
0|2020-06-17|8737.0|0|526.0|0|5.678505883623016|0|9263.0|0
0|2020-06-18|8737.0|0|526.0|0|5.678505883623016|0|9263.0|0
0|2020-06-19|8737.0|0|526.0|0|5.678505883623016|0|9263.0|0
0|2020-06-20|8737.0|0|526.0|0|5.678505883623016|0|9263.0|0
0|2020-06-21|8737.0|0|526.0|0|5.678505883623016|0|9263.0|0
0|2020-06-22|8737.0|0|526.0|0|5.678505883623016|0|9263.0|0
0|2020-06-23|8737.0|0|526.0|0|5.678505883623016|0|9263.0|0
0|2020-06-24|8737.0|0|526.0|0|5.678505883623016|0|9263.0|0
0|2020-06-25|8737.0|0|526.0|0|5.678505883623016|0|9263.0|0
0|2020-06-26|8737.0|0|526.0|0|5.678505883623016|0|9263.0|0
0|2020-06-27|8737.0|0|526.0|0|5.678505883623016|0|9263.0|0
0|2020-06-28|8737.0|0|526.0|0|5.678505883623016|0|9263.0|0
0|2020-06-29|8737.0|0|526.0|0|5.678505883623016|0|9263.0|0
0|2020-06-30|8737.0|0|526.0|0|5.678505883623016|0|9263.0|0
0|2020-07-01|8650.0|0|514.0|0|5.608904408555216|0|9164.0|0
0|2020-07-02|8650.0|0|514.0|0|5.608904408555216|0|9164.0|0
0|2020-07-03|8650.0|0|514.0|0|5.608904408555216|0|9164.0|0
0|2020-07-04|8650.0|0|514.0|0|5.608904408555216|0|9164.0|0
0|2020-07-05|8650.0|0|514.0|0|5.608904408555216|0|9164.0|0
0|2020-07-06|8650.0|0|514.0|0|5.608904408555216|0|9164.0|0
0|2020-07-07|8650.0|0|514.0|0|5.608904408555216|0|9164.0|0
0|2020-07-08|8650.0|0|514.0|0|5.608904408555216|0|9164.0|0
0|2020-07-09|8650.0|0|514.0|0|5.608904408555216|0|9164.0|0
0|2020-07-10|8650.0|0|514.0|0|5.608904408555216|0|9164.0|0
0|2020-07-11|8650.0|0|514.0|0|5.608904408555216|0|9164.0|0
0|2020-07-12|8650.0|0|514.0|0|5.608904408555216|0|9164.0|0
0|2020-07-13|8650.0|0|514.0|0|5.608904408555216|0|9164.0|0
0|2020-07-14|8650.0|0|514.0|0|5.608904408555216|0|9164.0|0
0|2020-07-15|8650.0|0|514.0|0|5.608904408555216|0|9164.0|0
0|2020-07-16|8650.0|0|514.0|0|5.608904408555216|0|9164.0|0
0|2020-07-17|8650.0|0|514.0|0|5.608904408555216|0|9164.0|0
0|2020-07-18|8650.0|0|514.0|0|5.608904408555216|0|9164.0|0
0|2020-07-19|8650.0|0|514.0|0|5.608904408555216|0|9164.0|0
0|2020-07-20|8650.0|0|514.0|0|5.608904408555216|0|9164.0|0
0|2020-07-21|8650.0|0|514.0|0|5.608904408555216|0|9164.0|0
0|2020-07-22|8650.0|0|514.0|0|5.608904408555216|0|9164.0|0
0|2020-07-23|8650.0|0|514.0|0|5.608904408555216|0|9164.0|0
0|2020-07-24|8650.0|0|514.0|0|5.608904408555216|0|9164.0|0
0|2020-07-25|8650.0|0|514.0|0|5.608904408555216|0|9164.0|0
0|2020-07-26|8650.0|0|514.0|0|5.608904408555216|0|9164.0|0
0|2020-07-27|8650.0|0|514.0|0|5.608904408555216|0|9164.0|0
0|2020-07-28|8650.0|0|514.0|0|5.608904408555216|0|9164.0|0
0|2020-07-29|8650.0|0|514.0|0|5.608904408555216|0|9164.0|0
0|2020-07-30|8650.0|0|514.0|0|5.608904408555216|0|9164.0|0
0|2020-07-31|8650.0|0|514.0|0|5.608904408555216|0|9164.0|0
0|2020-08-01|8727.0|0|434.0|0|4.7374740748826545|0|9161.0|0
0|2020-08-02|8727.0|0|434.0|0|4.7374740748826545|0|9161.0|0
0|2020-08-03|8727.0|0|434.0|0|4.7374740748826545|0|9161.0|0
0|2020-08-04|8727.0|0|434.0|0|4.7374740748826545|0|9161.0|0
0|2020-08-05|8727.0|0|434.0|0|4.7374740748826545|0|9161.0|0
0|2020-08-06|8727.0|0|434.0|0|4.7374740748826545|0|9161.0|0
0|2020-08-07|8727.0|0|434.0|0|4.7374740748826545|0|9161.0|0
0|2020-08-08|8727.0|0|434.0|0|4.7374740748826545|0|9161.0|0
0|2020-08-09|8727.0|0|434.0|0|4.7374740748826545|0|9161.0|0
0|2020-08-10|8727.0|0|434.0|0|4.7374740748826545|0|9161.0|0
0|2020-08-11|8727.0|0|434.0|0|4.7374740748826545|0|9161.0|0
0|2020-08-12|8727.0|0|434.0|0|4.7374740748826545|0|9161.0|0
0|2020-08-13|8727.0|0|434.0|0|4.7374740748826545|0|9161.0|0
0|2020-08-14|8727.0|0|434.0|0|4.7374740748826545|0|9161.0|0
0|2020-08-15|8727.0|0|434.0|0|4.7374740748826545|0|9161.0|0
0|2020-08-16|8727.0|0|434.0|0|4.7374740748826545|0|9161.0|0
0|2020-08-17|8727.0|0|434.0|0|4.7374740748826545|0|9161.0|0
0|2020-08-18|8727.0|0|434.0|0|4.7374740748826545|0|9161.0|0
0|2020-08-19|8727.0|0|434.0|0|4.7374740748826545|0|9161.0|0
0|2020-08-20|8727.0|0|434.0|0|4.7374740748826545|0|9161.0|0
0|2020-08-21|8727.0|0|434.0|0|4.7374740748826545|0|9161.0|0
0|2020-08-22|8727.0|0|434.0|0|4.7374740748826545|0|9161.0|0
0|2020-08-23|8727.0|0|434.0|0|4.7374740748826545|0|9161.0|0
0|2020-08-24|8727.0|0|434.0|0|4.7374740748826545|0|9161.0|0
0|2020-08-25|8727.0|0|434.0|0|4.7374740748826545|0|9161.0|0
0|2020-08-26|8727.0|0|434.0|0|4.7374740748826545|0|9161.0|0
0|2020-08-27|8727.0|0|434.0|0|4.7374740748826545|0|9161.0|0
0|2020-08-28|8727.0|0|434.0|0|4.7374740748826545|0|9161.0|0
0|2020-08-29|8727.0|0|434.0|0|4.7374740748826545|0|9161.0|0
0|2020-08-30|8727.0|0|434.0|0|4.7374740748826545|0|9161.0|0
0|2020-08-31|8727.0|0|434.0|0|4.7374740748826545|0|9161.0|0
0|2020-09-01|8521.0|0|434.0|0|4.846454494695701|0|8955.0|0
0|2020-09-02|8521.0|0|434.0|0|4.846454494695701|0|8955.0|0
0|2020-09-03|8521.0|0|434.0|0|4.846454494695701|0|8955.0|0
0|2020-09-04|8521.0|0|434.0|0|4.846454494695701|0|8955.0|0
0|2020-09-05|8521.0|0|434.0|0|4.846454494695701|0|8955.0|0
0|2020-09-06|8521.0|0|434.0|0|4.846454494695701|0|8955.0|0
0|2020-09-07|8521.0|0|434.0|0|4.846454494695701|0|8955.0|0
0|2020-09-08|8521.0|0|434.0|0|4.846454494695701|0|8955.0|0
0|2020-09-09|8521.0|0|434.0|0|4.846454494695701|0|8955.0|0
0|2020-09-10|8521.0|0|434.0|0|4.846454494695701|0|8955.0|0
0|2020-09-11|8521.0|0|434.0|0|4.846454494695701|0|8955.0|0
0|2020-09-12|8521.0|0|434.0|0|4.846454494695701|0|8955.0|0
0|2020-09-13|8521.0|0|434.0|0|4.846454494695701|0|8955.0|0
0|2020-09-14|8521.0|0|434.0|0|4.846454494695701|0|8955.0|0
0|2020-09-15|8521.0|0|434.0|0|4.846454494695701|0|8955.0|0
0|2020-09-16|8521.0|0|434.0|0|4.846454494695701|0|8955.0|0
0|2020-09-17|8521.0|0|434.0|0|4.846454494695701|0|8955.0|0
0|2020-09-18|8521.0|0|434.0|0|4.846454494695701|0|8955.0|0
0|2020-09-19|8521.0|0|434.0|0|4.846454494695701|0|8955.0|0
0|2020-09-20|8521.0|0|434.0|0|4.846454494695701|0|8955.0|0
0|2020-09-21|8521.0|0|434.0|0|4.846454494695701|0|8955.0|0
0|2020-09-22|8521.0|0|434.0|0|4.846454494695701|0|8955.0|0
0|2020-09-23|8521.0|0|434.0|0|4.846454494695701|0|8955.0|0
0|2020-09-24|8521.0|0|434.0|0|4.846454494695701|0|8955.0|0
0|2020-09-25|8521.0|0|434.0|0|4.846454494695701|0|8955.0|0
0|2020-09-26|8521.0|0|434.0|0|4.846454494695701|0|8955.0|0
0|2020-09-27|8521.0|0|434.0|0|4.846454494695701|0|8955.0|0
0|2020-09-28|8521.0|0|434.0|0|4.846454494695701|0|8955.0|0
0|2020-09-29|8521.0|0|434.0|0|4.846454494695701|0|8955.0|0
0|2020-09-30|8521.0|0|434.0|0|4.846454494695701|0|8955.0|0
0|2020-10-01|8599.0|0|400.0|0|4.44493832648072|0|8999.0|0
0|2020-10-02|8599.0|0|400.0|0|4.44493832648072|0|8999.0|0
0|2020-10-03|8599.0|0|400.0|0|4.44493832648072|0|8999.0|0
0|2020-10-04|8599.0|0|400.0|0|4.44493832648072|0|8999.0|0
0|2020-10-05|8599.0|0|400.0|0|4.44493832648072|0|8999.0|0
0|2020-10-06|8599.0|0|400.0|0|4.44493832648072|0|8999.0|0
0|2020-10-07|8599.0|0|400.0|0|4.44493832648072|0|8999.0|0
0|2020-10-08|8599.0|0|400.0|0|4.44493832648072|0|8999.0|0
0|2020-10-09|8599.0|0|400.0|0|4.44493832648072|0|8999.0|0
0|2020-10-10|8599.0|0|400.0|0|4.44493832648072|0|8999.0|0
0|2020-10-11|8599.0|0|400.0|0|4.44493832648072|0|8999.0|0
0|2020-10-12|8599.0|0|400.0|0|4.44493832648072|0|8999.0|0
0|2020-10-13|8599.0|0|400.0|0|4.44493832648072|0|8999.0|0
0|2020-10-14|8599.0|0|400.0|0|4.44493832648072|0|8999.0|0
0|2020-10-15|8599.0|0|400.0|0|4.44493832648072|0|8999.0|0
0|2020-10-16|8599.0|0|400.0|0|4.44493832648072|0|8999.0|0
0|2020-10-17|8599.0|0|400.0|0|4.44493832648072|0|8999.0|0
0|2020-10-18|8599.0|0|400.0|0|4.44493832648072|0|8999.0|0
0|2020-10-19|8599.0|0|400.0|0|4.44493832648072|0|8999.0|0
0|2020-10-20|8599.0|0|400.0|0|4.44493832648072|0|8999.0|0
0|2020-10-21|8599.0|0|400.0|0|4.44493832648072|0|8999.0|0
0|2020-10-22|8599.0|0|400.0|0|4.44493832648072|0|8999.0|0
0|2020-10-23|8599.0|0|400.0|0|4.44493832648072|0|8999.0|0
0|2020-10-24|8599.0|0|400.0|0|4.44493832648072|0|8999.0|0
0|2020-10-25|8599.0|0|400.0|0|4.44493832648072|0|8999.0|0
0|2020-10-26|8599.0|0|400.0|0|4.44493832648072|0|8999.0|0
0|2020-10-27|8599.0|0|400.0|0|4.44493832648072|0|8999.0|0
0|2020-10-28|8599.0|0|400.0|0|4.44493832648072|0|8999.0|0
0|2020-10-29|8599.0|0|400.0|0|4.44493832648072|0|8999.0|0
0|2020-10-30|8599.0|0|400.0|0|4.44493832648072|0|8999.0|0
0|2020-10-31|8599.0|0|400.0|0|4.44493832648072|0|8999.0|0
0|2020-11-01|8666.0|0|435.0|0|4.779694539061642|0|9101.0|0
0|2020-11-02|8666.0|0|435.0|0|4.779694539061642|0|9101.0|0
0|2020-11-03|8666.0|0|435.0|0|4.779694539061642|0|9101.0|0
0|2020-11-04|8666.0|0|435.0|0|4.779694539061642|0|9101.0|0
0|2020-11-05|8666.0|0|435.0|0|4.779694539061642|0|9101.0|0
0|2020-11-06|8666.0|0|435.0|0|4.779694539061642|0|9101.0|0
0|2020-11-07|8666.0|0|435.0|0|4.779694539061642|0|9101.0|0
0|2020-11-08|8666.0|0|435.0|0|4.779694539061642|0|9101.0|0
0|2020-11-09|8666.0|0|435.0|0|4.779694539061642|0|9101.0|0
0|2020-11-10|8666.0|0|435.0|0|4.779694539061642|0|9101.0|0
0|2020-11-11|8666.0|0|435.0|0|4.779694539061642|0|9101.0|0
0|2020-11-12|8666.0|0|435.0|0|4.779694539061642|0|9101.0|0
0|2020-11-13|8666.0|0|435.0|0|4.779694539061642|0|9101.0|0
0|2020-11-14|8666.0|0|435.0|0|4.779694539061642|0|9101.0|0
0|2020-11-15|8666.0|0|435.0|0|4.779694539061642|0|9101.0|0
0|2020-11-16|8666.0|0|435.0|0|4.779694539061642|0|9101.0|0
0|2020-11-17|8666.0|0|435.0|0|4.779694539061642|0|9101.0|0
0|2020-11-18|8666.0|0|435.0|0|4.779694539061642|0|9101.0|0
0|2020-11-19|8666.0|0|435.0|0|4.779694539061642|0|9101.0|0
0|2020-11-20|8666.0|0|435.0|0|4.779694539061642|0|9101.0|0
0|2020-11-21|8666.0|0|435.0|0|4.779694539061642|0|9101.0|0
0|2020-11-22|8666.0|0|435.0|0|4.779694539061642|0|9101.0|0
0|2020-11-23|8666.0|0|435.0|0|4.779694539061642|0|9101.0|0
0|2020-11-24|8666.0|0|435.0|0|4.779694539061642|0|9101.0|0
0|2020-11-25|8666.0|0|435.0|0|4.779694539061642|0|9101.0|0
0|2020-11-26|8666.0|0|435.0|0|4.779694539061642|0|9101.0|0
0|2020-11-27|8666.0|0|435.0|0|4.779694539061642|0|9101.0|0
0|2020-11-28|8666.0|0|435.0|0|4.779694539061642|0|9101.0|0
0|2020-11-29|8666.0|0|435.0|0|4.779694539061642|0|9101.0|0
0|2020-11-30|8666.0|0|435.0|0|4.779694539061642|0|9101.0|0
0|2020-12-01|8638.0|0|430.0|0|4.741949713277459|0|9068.0|0
0|2020-12-02|8638.0|0|430.0|0|4.741949713277459|0|9068.0|0
0|2020-12-03|8638.0|0|430.0|0|4.741949713277459|0|9068.0|0
0|2020-12-04|8638.0|0|430.0|0|4.741949713277459|0|9068.0|0
0|2020-12-05|8638.0|0|430.0|0|4.741949713277459|0|9068.0|0
0|2020-12-06|8638.0|0|430.0|0|4.741949713277459|0|9068.0|0
