|dates|Rains_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Rains_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Rains_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Rains_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Rains_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Rains_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Rains_Texas_UnitedStates.TotalPopulation.data|Rains_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|12514.0|0
