|dates|ScottsBluff_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|ScottsBluff_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|ScottsBluff_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|ScottsBluff_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|ScottsBluff_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|ScottsBluff_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|ScottsBluff_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|ScottsBluff_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
