|dates|Guadalupe_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Guadalupe_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Guadalupe_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Guadalupe_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Guadalupe_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Guadalupe_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Guadalupe_Texas_UnitedStates.TotalPopulation.data|Guadalupe_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|166847.0|0
