|dates|Wichita_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Wichita_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Wichita_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Wichita_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Wichita_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Wichita_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Wichita_Kansas_UnitedStates.TotalPopulation.data|Wichita_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2119.0|0
