|dates|Worcester_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Worcester_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Worcester_Maryland_UnitedStates.NYT_ConfirmedDeaths.data|Worcester_Maryland_UnitedStates.NYT_ConfirmedDeaths.missing|Worcester_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Worcester_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Worcester_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Worcester_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
