|dates|Lane_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Lane_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Lane_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Lane_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Lane_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Lane_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Lane_Kansas_UnitedStates.TotalPopulation.data|Lane_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1535.0|0
