|dates|Boyd_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Boyd_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Boyd_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Boyd_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Boyd_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Boyd_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Boyd_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Boyd_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-01|1057.0|0|32.5|0|2.9830197338228546|0|1089.5|0
0|2020-02-02|1057.0|0|32.5|0|2.9830197338228546|0|1089.5|0
0|2020-02-03|1057.0|0|32.5|0|2.9830197338228546|0|1089.5|0
0|2020-02-04|1057.0|0|32.5|0|2.9830197338228546|0|1089.5|0
0|2020-02-05|1057.0|0|32.5|0|2.9830197338228546|0|1089.5|0
0|2020-02-06|1057.0|0|32.5|0|2.9830197338228546|0|1089.5|0
0|2020-02-07|1057.0|0|32.5|0|2.9830197338228546|0|1089.5|0
0|2020-02-08|1057.0|0|32.5|0|2.9830197338228546|0|1089.5|0
0|2020-02-09|1057.0|0|32.5|0|2.9830197338228546|0|1089.5|0
0|2020-02-10|1057.0|0|32.5|0|2.9830197338228546|0|1089.5|0
0|2020-02-11|1057.0|0|32.5|0|2.9830197338228546|0|1089.5|0
0|2020-02-12|1057.0|0|32.5|0|2.9830197338228546|0|1089.5|0
0|2020-02-13|1057.0|0|32.5|0|2.9830197338228546|0|1089.5|0
0|2020-02-14|1057.0|0|32.5|0|2.9830197338228546|0|1089.5|0
0|2020-02-15|1057.0|0|32.5|0|2.9830197338228546|0|1089.5|0
0|2020-02-16|1057.0|0|32.5|0|2.9830197338228546|0|1089.5|0
0|2020-02-17|1057.0|0|32.5|0|2.9830197338228546|0|1089.5|0
0|2020-02-18|1057.0|0|32.5|0|2.9830197338228546|0|1089.5|0
0|2020-02-19|1057.0|0|32.5|0|2.9830197338228546|0|1089.5|0
0|2020-02-20|1057.0|0|32.5|0|2.9830197338228546|0|1089.5|0
0|2020-02-21|1057.0|0|32.5|0|2.9830197338228546|0|1089.5|0
0|2020-02-22|1057.0|0|32.5|0|2.9830197338228546|0|1089.5|0
0|2020-02-23|1057.0|0|32.5|0|2.9830197338228546|0|1089.5|0
0|2020-02-24|1057.0|0|32.5|0|2.9830197338228546|0|1089.5|0
0|2020-02-25|1057.0|0|32.5|0|2.9830197338228546|0|1089.5|0
0|2020-02-26|1057.0|0|32.5|0|2.9830197338228546|0|1089.5|0
0|2020-02-27|1057.0|0|32.5|0|2.9830197338228546|0|1089.5|0
0|2020-02-28|1057.0|0|32.5|0|2.9830197338228546|0|1089.5|0
0|2020-02-29|1057.0|0|32.5|0|2.9830197338228546|0|1089.5|0
0|2020-03-01|1083.0|0|40.5|0|3.6048064085447264|0|1123.5|0
0|2020-03-02|1083.0|0|40.5|0|3.6048064085447264|0|1123.5|0
0|2020-03-03|1083.0|0|40.5|0|3.6048064085447264|0|1123.5|0
0|2020-03-04|1083.0|0|40.5|0|3.6048064085447264|0|1123.5|0
0|2020-03-05|1083.0|0|40.5|0|3.6048064085447264|0|1123.5|0
0|2020-03-06|1083.0|0|40.5|0|3.6048064085447264|0|1123.5|0
0|2020-03-07|1083.0|0|40.5|0|3.6048064085447264|0|1123.5|0
0|2020-03-08|1083.0|0|40.5|0|3.6048064085447264|0|1123.5|0
0|2020-03-09|1083.0|0|40.5|0|3.6048064085447264|0|1123.5|0
0|2020-03-10|1083.0|0|40.5|0|3.6048064085447264|0|1123.5|0
0|2020-03-11|1083.0|0|40.5|0|3.6048064085447264|0|1123.5|0
0|2020-03-12|1083.0|0|40.5|0|3.6048064085447264|0|1123.5|0
0|2020-03-13|1083.0|0|40.5|0|3.6048064085447264|0|1123.5|0
0|2020-03-14|1083.0|0|40.5|0|3.6048064085447264|0|1123.5|0
0|2020-03-15|1083.0|0|40.5|0|3.6048064085447264|0|1123.5|0
0|2020-03-16|1083.0|0|40.5|0|3.6048064085447264|0|1123.5|0
0|2020-03-17|1083.0|0|40.5|0|3.6048064085447264|0|1123.5|0
0|2020-03-18|1083.0|0|40.5|0|3.6048064085447264|0|1123.5|0
0|2020-03-19|1083.0|0|40.5|0|3.6048064085447264|0|1123.5|0
0|2020-03-20|1083.0|0|40.5|0|3.6048064085447264|0|1123.5|0
0|2020-03-21|1083.0|0|40.5|0|3.6048064085447264|0|1123.5|0
0|2020-03-22|1083.0|0|40.5|0|3.6048064085447264|0|1123.5|0
0|2020-03-23|1083.0|0|40.5|0|3.6048064085447264|0|1123.5|0
0|2020-03-24|1083.0|0|40.5|0|3.6048064085447264|0|1123.5|0
0|2020-03-25|1083.0|0|40.5|0|3.6048064085447264|0|1123.5|0
0|2020-03-26|1083.0|0|40.5|0|3.6048064085447264|0|1123.5|0
0|2020-03-27|1083.0|0|40.5|0|3.6048064085447264|0|1123.5|0
0|2020-03-28|1083.0|0|40.5|0|3.6048064085447264|0|1123.5|0
0|2020-03-29|1083.0|0|40.5|0|3.6048064085447264|0|1123.5|0
0|2020-03-30|1083.0|0|40.5|0|3.6048064085447264|0|1123.5|0
0|2020-03-31|1083.0|0|40.5|0|3.6048064085447264|0|1123.5|0
0|2020-04-01|1085.5|0|45.5|0|4.022988505747127|0|1131.0|0
0|2020-04-02|1085.5|0|45.5|0|4.022988505747127|0|1131.0|0
0|2020-04-03|1085.5|0|45.5|0|4.022988505747127|0|1131.0|0
0|2020-04-04|1085.5|0|45.5|0|4.022988505747127|0|1131.0|0
0|2020-04-05|1085.5|0|45.5|0|4.022988505747127|0|1131.0|0
0|2020-04-06|1085.5|0|45.5|0|4.022988505747127|0|1131.0|0
0|2020-04-07|1085.5|0|45.5|0|4.022988505747127|0|1131.0|0
0|2020-04-08|1085.5|0|45.5|0|4.022988505747127|0|1131.0|0
0|2020-04-09|1085.5|0|45.5|0|4.022988505747127|0|1131.0|0
0|2020-04-10|1085.5|0|45.5|0|4.022988505747127|0|1131.0|0
0|2020-04-11|1085.5|0|45.5|0|4.022988505747127|0|1131.0|0
0|2020-04-12|1085.5|0|45.5|0|4.022988505747127|0|1131.0|0
0|2020-04-13|1085.5|0|45.5|0|4.022988505747127|0|1131.0|0
0|2020-04-14|1085.5|0|45.5|0|4.022988505747127|0|1131.0|0
0|2020-04-15|1085.5|0|45.5|0|4.022988505747127|0|1131.0|0
0|2020-04-16|1085.5|0|45.5|0|4.022988505747127|0|1131.0|0
0|2020-04-17|1085.5|0|45.5|0|4.022988505747127|0|1131.0|0
0|2020-04-18|1085.5|0|45.5|0|4.022988505747127|0|1131.0|0
0|2020-04-19|1085.5|0|45.5|0|4.022988505747127|0|1131.0|0
0|2020-04-20|1085.5|0|45.5|0|4.022988505747127|0|1131.0|0
0|2020-04-21|1085.5|0|45.5|0|4.022988505747127|0|1131.0|0
0|2020-04-22|1085.5|0|45.5|0|4.022988505747127|0|1131.0|0
0|2020-04-23|1085.5|0|45.5|0|4.022988505747127|0|1131.0|0
0|2020-04-24|1085.5|0|45.5|0|4.022988505747127|0|1131.0|0
0|2020-04-25|1085.5|0|45.5|0|4.022988505747127|0|1131.0|0
0|2020-04-26|1085.5|0|45.5|0|4.022988505747127|0|1131.0|0
0|2020-04-27|1085.5|0|45.5|0|4.022988505747127|0|1131.0|0
0|2020-04-28|1085.5|0|45.5|0|4.022988505747127|0|1131.0|0
0|2020-04-29|1085.5|0|45.5|0|4.022988505747127|0|1131.0|0
0|2020-04-30|1085.5|0|45.5|0|4.022988505747127|0|1131.0|0
0|2020-05-01|1028.0|0|32.0|0|3.018867924528302|0|1060.0|0
0|2020-05-02|1028.0|0|32.0|0|3.018867924528302|0|1060.0|0
0|2020-05-03|1028.0|0|32.0|0|3.018867924528302|0|1060.0|0
0|2020-05-04|1028.0|0|32.0|0|3.018867924528302|0|1060.0|0
0|2020-05-05|1028.0|0|32.0|0|3.018867924528302|0|1060.0|0
0|2020-05-06|1028.0|0|32.0|0|3.018867924528302|0|1060.0|0
0|2020-05-07|1028.0|0|32.0|0|3.018867924528302|0|1060.0|0
0|2020-05-08|1028.0|0|32.0|0|3.018867924528302|0|1060.0|0
0|2020-05-09|1028.0|0|32.0|0|3.018867924528302|0|1060.0|0
0|2020-05-10|1028.0|0|32.0|0|3.018867924528302|0|1060.0|0
0|2020-05-11|1028.0|0|32.0|0|3.018867924528302|0|1060.0|0
0|2020-05-12|1028.0|0|32.0|0|3.018867924528302|0|1060.0|0
0|2020-05-13|1028.0|0|32.0|0|3.018867924528302|0|1060.0|0
0|2020-05-14|1028.0|0|32.0|0|3.018867924528302|0|1060.0|0
0|2020-05-15|1028.0|0|32.0|0|3.018867924528302|0|1060.0|0
0|2020-05-16|1028.0|0|32.0|0|3.018867924528302|0|1060.0|0
0|2020-05-17|1028.0|0|32.0|0|3.018867924528302|0|1060.0|0
0|2020-05-18|1028.0|0|32.0|0|3.018867924528302|0|1060.0|0
0|2020-05-19|1028.0|0|32.0|0|3.018867924528302|0|1060.0|0
0|2020-05-20|1028.0|0|32.0|0|3.018867924528302|0|1060.0|0
0|2020-05-21|1028.0|0|32.0|0|3.018867924528302|0|1060.0|0
0|2020-05-22|1028.0|0|32.0|0|3.018867924528302|0|1060.0|0
0|2020-05-23|1028.0|0|32.0|0|3.018867924528302|0|1060.0|0
0|2020-05-24|1028.0|0|32.0|0|3.018867924528302|0|1060.0|0
0|2020-05-25|1028.0|0|32.0|0|3.018867924528302|0|1060.0|0
0|2020-05-26|1028.0|0|32.0|0|3.018867924528302|0|1060.0|0
0|2020-05-27|1028.0|0|32.0|0|3.018867924528302|0|1060.0|0
0|2020-05-28|1028.0|0|32.0|0|3.018867924528302|0|1060.0|0
0|2020-05-29|1028.0|0|32.0|0|3.018867924528302|0|1060.0|0
0|2020-05-30|1028.0|0|32.0|0|3.018867924528302|0|1060.0|0
0|2020-05-31|1028.0|0|32.0|0|3.018867924528302|0|1060.0|0
0|2020-06-01|1047.0|0|45.0|0|4.1208791208791204|0|1092.0|0
0|2020-06-02|1047.0|0|45.0|0|4.1208791208791204|0|1092.0|0
0|2020-06-03|1047.0|0|45.0|0|4.1208791208791204|0|1092.0|0
0|2020-06-04|1047.0|0|45.0|0|4.1208791208791204|0|1092.0|0
0|2020-06-05|1047.0|0|45.0|0|4.1208791208791204|0|1092.0|0
0|2020-06-06|1047.0|0|45.0|0|4.1208791208791204|0|1092.0|0
0|2020-06-07|1047.0|0|45.0|0|4.1208791208791204|0|1092.0|0
0|2020-06-08|1047.0|0|45.0|0|4.1208791208791204|0|1092.0|0
0|2020-06-09|1047.0|0|45.0|0|4.1208791208791204|0|1092.0|0
0|2020-06-10|1047.0|0|45.0|0|4.1208791208791204|0|1092.0|0
0|2020-06-11|1047.0|0|45.0|0|4.1208791208791204|0|1092.0|0
0|2020-06-12|1047.0|0|45.0|0|4.1208791208791204|0|1092.0|0
0|2020-06-13|1047.0|0|45.0|0|4.1208791208791204|0|1092.0|0
0|2020-06-14|1047.0|0|45.0|0|4.1208791208791204|0|1092.0|0
0|2020-06-15|1047.0|0|45.0|0|4.1208791208791204|0|1092.0|0
0|2020-06-16|1047.0|0|45.0|0|4.1208791208791204|0|1092.0|0
0|2020-06-17|1047.0|0|45.0|0|4.1208791208791204|0|1092.0|0
0|2020-06-18|1047.0|0|45.0|0|4.1208791208791204|0|1092.0|0
0|2020-06-19|1047.0|0|45.0|0|4.1208791208791204|0|1092.0|0
0|2020-06-20|1047.0|0|45.0|0|4.1208791208791204|0|1092.0|0
0|2020-06-21|1047.0|0|45.0|0|4.1208791208791204|0|1092.0|0
0|2020-06-22|1047.0|0|45.0|0|4.1208791208791204|0|1092.0|0
0|2020-06-23|1047.0|0|45.0|0|4.1208791208791204|0|1092.0|0
0|2020-06-24|1047.0|0|45.0|0|4.1208791208791204|0|1092.0|0
0|2020-06-25|1047.0|0|45.0|0|4.1208791208791204|0|1092.0|0
0|2020-06-26|1047.0|0|45.0|0|4.1208791208791204|0|1092.0|0
0|2020-06-27|1047.0|0|45.0|0|4.1208791208791204|0|1092.0|0
0|2020-06-28|1047.0|0|45.0|0|4.1208791208791204|0|1092.0|0
0|2020-06-29|1047.0|0|45.0|0|4.1208791208791204|0|1092.0|0
0|2020-06-30|1047.0|0|45.0|0|4.1208791208791204|0|1092.0|0
0|2020-07-01|988.0|0|28.0|0|2.7559055118110236|0|1016.0|0
0|2020-07-02|988.0|0|28.0|0|2.7559055118110236|0|1016.0|0
0|2020-07-03|988.0|0|28.0|0|2.7559055118110236|0|1016.0|0
0|2020-07-04|988.0|0|28.0|0|2.7559055118110236|0|1016.0|0
0|2020-07-05|988.0|0|28.0|0|2.7559055118110236|0|1016.0|0
0|2020-07-06|988.0|0|28.0|0|2.7559055118110236|0|1016.0|0
0|2020-07-07|988.0|0|28.0|0|2.7559055118110236|0|1016.0|0
0|2020-07-08|988.0|0|28.0|0|2.7559055118110236|0|1016.0|0
0|2020-07-09|988.0|0|28.0|0|2.7559055118110236|0|1016.0|0
0|2020-07-10|988.0|0|28.0|0|2.7559055118110236|0|1016.0|0
0|2020-07-11|988.0|0|28.0|0|2.7559055118110236|0|1016.0|0
0|2020-07-12|988.0|0|28.0|0|2.7559055118110236|0|1016.0|0
0|2020-07-13|988.0|0|28.0|0|2.7559055118110236|0|1016.0|0
0|2020-07-14|988.0|0|28.0|0|2.7559055118110236|0|1016.0|0
0|2020-07-15|988.0|0|28.0|0|2.7559055118110236|0|1016.0|0
0|2020-07-16|988.0|0|28.0|0|2.7559055118110236|0|1016.0|0
0|2020-07-17|988.0|0|28.0|0|2.7559055118110236|0|1016.0|0
0|2020-07-18|988.0|0|28.0|0|2.7559055118110236|0|1016.0|0
0|2020-07-19|988.0|0|28.0|0|2.7559055118110236|0|1016.0|0
0|2020-07-20|988.0|0|28.0|0|2.7559055118110236|0|1016.0|0
0|2020-07-21|988.0|0|28.0|0|2.7559055118110236|0|1016.0|0
0|2020-07-22|988.0|0|28.0|0|2.7559055118110236|0|1016.0|0
0|2020-07-23|988.0|0|28.0|0|2.7559055118110236|0|1016.0|0
0|2020-07-24|988.0|0|28.0|0|2.7559055118110236|0|1016.0|0
0|2020-07-25|988.0|0|28.0|0|2.7559055118110236|0|1016.0|0
0|2020-07-26|988.0|0|28.0|0|2.7559055118110236|0|1016.0|0
0|2020-07-27|988.0|0|28.0|0|2.7559055118110236|0|1016.0|0
0|2020-07-28|988.0|0|28.0|0|2.7559055118110236|0|1016.0|0
0|2020-07-29|988.0|0|28.0|0|2.7559055118110236|0|1016.0|0
0|2020-07-30|988.0|0|28.0|0|2.7559055118110236|0|1016.0|0
0|2020-07-31|988.0|0|28.0|0|2.7559055118110236|0|1016.0|0
0|2020-08-01|961.0|0|23.0|0|2.33739837398374|0|984.0|0
0|2020-08-02|961.0|0|23.0|0|2.33739837398374|0|984.0|0
0|2020-08-03|961.0|0|23.0|0|2.33739837398374|0|984.0|0
0|2020-08-04|961.0|0|23.0|0|2.33739837398374|0|984.0|0
0|2020-08-05|961.0|0|23.0|0|2.33739837398374|0|984.0|0
0|2020-08-06|961.0|0|23.0|0|2.33739837398374|0|984.0|0
0|2020-08-07|961.0|0|23.0|0|2.33739837398374|0|984.0|0
0|2020-08-08|961.0|0|23.0|0|2.33739837398374|0|984.0|0
0|2020-08-09|961.0|0|23.0|0|2.33739837398374|0|984.0|0
0|2020-08-10|961.0|0|23.0|0|2.33739837398374|0|984.0|0
0|2020-08-11|961.0|0|23.0|0|2.33739837398374|0|984.0|0
0|2020-08-12|961.0|0|23.0|0|2.33739837398374|0|984.0|0
0|2020-08-13|961.0|0|23.0|0|2.33739837398374|0|984.0|0
0|2020-08-14|961.0|0|23.0|0|2.33739837398374|0|984.0|0
0|2020-08-15|961.0|0|23.0|0|2.33739837398374|0|984.0|0
0|2020-08-16|961.0|0|23.0|0|2.33739837398374|0|984.0|0
0|2020-08-17|961.0|0|23.0|0|2.33739837398374|0|984.0|0
0|2020-08-18|961.0|0|23.0|0|2.33739837398374|0|984.0|0
0|2020-08-19|961.0|0|23.0|0|2.33739837398374|0|984.0|0
0|2020-08-20|961.0|0|23.0|0|2.33739837398374|0|984.0|0
0|2020-08-21|961.0|0|23.0|0|2.33739837398374|0|984.0|0
0|2020-08-22|961.0|0|23.0|0|2.33739837398374|0|984.0|0
0|2020-08-23|961.0|0|23.0|0|2.33739837398374|0|984.0|0
0|2020-08-24|961.0|0|23.0|0|2.33739837398374|0|984.0|0
0|2020-08-25|961.0|0|23.0|0|2.33739837398374|0|984.0|0
0|2020-08-26|961.0|0|23.0|0|2.33739837398374|0|984.0|0
0|2020-08-27|961.0|0|23.0|0|2.33739837398374|0|984.0|0
0|2020-08-28|961.0|0|23.0|0|2.33739837398374|0|984.0|0
0|2020-08-29|961.0|0|23.0|0|2.33739837398374|0|984.0|0
0|2020-08-30|961.0|0|23.0|0|2.33739837398374|0|984.0|0
0|2020-08-31|961.0|0|23.0|0|2.33739837398374|0|984.0|0
0|2020-09-01|998.0|0|27.0|0|2.6341463414634148|0|1025.0|0
0|2020-09-02|998.0|0|27.0|0|2.6341463414634148|0|1025.0|0
0|2020-09-03|998.0|0|27.0|0|2.6341463414634148|0|1025.0|0
0|2020-09-04|998.0|0|27.0|0|2.6341463414634148|0|1025.0|0
0|2020-09-05|998.0|0|27.0|0|2.6341463414634148|0|1025.0|0
0|2020-09-06|998.0|0|27.0|0|2.6341463414634148|0|1025.0|0
0|2020-09-07|998.0|0|27.0|0|2.6341463414634148|0|1025.0|0
0|2020-09-08|998.0|0|27.0|0|2.6341463414634148|0|1025.0|0
0|2020-09-09|998.0|0|27.0|0|2.6341463414634148|0|1025.0|0
0|2020-09-10|998.0|0|27.0|0|2.6341463414634148|0|1025.0|0
0|2020-09-11|998.0|0|27.0|0|2.6341463414634148|0|1025.0|0
0|2020-09-12|998.0|0|27.0|0|2.6341463414634148|0|1025.0|0
0|2020-09-13|998.0|0|27.0|0|2.6341463414634148|0|1025.0|0
0|2020-09-14|998.0|0|27.0|0|2.6341463414634148|0|1025.0|0
0|2020-09-15|998.0|0|27.0|0|2.6341463414634148|0|1025.0|0
0|2020-09-16|998.0|0|27.0|0|2.6341463414634148|0|1025.0|0
0|2020-09-17|998.0|0|27.0|0|2.6341463414634148|0|1025.0|0
0|2020-09-18|998.0|0|27.0|0|2.6341463414634148|0|1025.0|0
0|2020-09-19|998.0|0|27.0|0|2.6341463414634148|0|1025.0|0
0|2020-09-20|998.0|0|27.0|0|2.6341463414634148|0|1025.0|0
0|2020-09-21|998.0|0|27.0|0|2.6341463414634148|0|1025.0|0
0|2020-09-22|998.0|0|27.0|0|2.6341463414634148|0|1025.0|0
0|2020-09-23|998.0|0|27.0|0|2.6341463414634148|0|1025.0|0
0|2020-09-24|998.0|0|27.0|0|2.6341463414634148|0|1025.0|0
0|2020-09-25|998.0|0|27.0|0|2.6341463414634148|0|1025.0|0
0|2020-09-26|998.0|0|27.0|0|2.6341463414634148|0|1025.0|0
0|2020-09-27|998.0|0|27.0|0|2.6341463414634148|0|1025.0|0
0|2020-09-28|998.0|0|27.0|0|2.6341463414634148|0|1025.0|0
0|2020-09-29|998.0|0|27.0|0|2.6341463414634148|0|1025.0|0
0|2020-09-30|998.0|0|27.0|0|2.6341463414634148|0|1025.0|0
0|2020-10-01|1014.0|0|23.0|0|2.217936354869817|0|1037.0|0
0|2020-10-02|1014.0|0|23.0|0|2.217936354869817|0|1037.0|0
0|2020-10-03|1014.0|0|23.0|0|2.217936354869817|0|1037.0|0
0|2020-10-04|1014.0|0|23.0|0|2.217936354869817|0|1037.0|0
0|2020-10-05|1014.0|0|23.0|0|2.217936354869817|0|1037.0|0
0|2020-10-06|1014.0|0|23.0|0|2.217936354869817|0|1037.0|0
0|2020-10-07|1014.0|0|23.0|0|2.217936354869817|0|1037.0|0
0|2020-10-08|1014.0|0|23.0|0|2.217936354869817|0|1037.0|0
0|2020-10-09|1014.0|0|23.0|0|2.217936354869817|0|1037.0|0
0|2020-10-10|1014.0|0|23.0|0|2.217936354869817|0|1037.0|0
0|2020-10-11|1014.0|0|23.0|0|2.217936354869817|0|1037.0|0
0|2020-10-12|1014.0|0|23.0|0|2.217936354869817|0|1037.0|0
0|2020-10-13|1014.0|0|23.0|0|2.217936354869817|0|1037.0|0
0|2020-10-14|1014.0|0|23.0|0|2.217936354869817|0|1037.0|0
0|2020-10-15|1014.0|0|23.0|0|2.217936354869817|0|1037.0|0
0|2020-10-16|1014.0|0|23.0|0|2.217936354869817|0|1037.0|0
0|2020-10-17|1014.0|0|23.0|0|2.217936354869817|0|1037.0|0
0|2020-10-18|1014.0|0|23.0|0|2.217936354869817|0|1037.0|0
0|2020-10-19|1014.0|0|23.0|0|2.217936354869817|0|1037.0|0
0|2020-10-20|1014.0|0|23.0|0|2.217936354869817|0|1037.0|0
0|2020-10-21|1014.0|0|23.0|0|2.217936354869817|0|1037.0|0
0|2020-10-22|1014.0|0|23.0|0|2.217936354869817|0|1037.0|0
0|2020-10-23|1014.0|0|23.0|0|2.217936354869817|0|1037.0|0
0|2020-10-24|1014.0|0|23.0|0|2.217936354869817|0|1037.0|0
0|2020-10-25|1014.0|0|23.0|0|2.217936354869817|0|1037.0|0
0|2020-10-26|1014.0|0|23.0|0|2.217936354869817|0|1037.0|0
0|2020-10-27|1014.0|0|23.0|0|2.217936354869817|0|1037.0|0
0|2020-10-28|1014.0|0|23.0|0|2.217936354869817|0|1037.0|0
0|2020-10-29|1014.0|0|23.0|0|2.217936354869817|0|1037.0|0
0|2020-10-30|1014.0|0|23.0|0|2.217936354869817|0|1037.0|0
0|2020-10-31|1014.0|0|23.0|0|2.217936354869817|0|1037.0|0
0|2020-11-01|1028.0|0|18.0|0|1.7208413001912046|0|1046.0|0
0|2020-11-02|1028.0|0|18.0|0|1.7208413001912046|0|1046.0|0
0|2020-11-03|1028.0|0|18.0|0|1.7208413001912046|0|1046.0|0
0|2020-11-04|1028.0|0|18.0|0|1.7208413001912046|0|1046.0|0
0|2020-11-05|1028.0|0|18.0|0|1.7208413001912046|0|1046.0|0
0|2020-11-06|1028.0|0|18.0|0|1.7208413001912046|0|1046.0|0
0|2020-11-07|1028.0|0|18.0|0|1.7208413001912046|0|1046.0|0
0|2020-11-08|1028.0|0|18.0|0|1.7208413001912046|0|1046.0|0
0|2020-11-09|1028.0|0|18.0|0|1.7208413001912046|0|1046.0|0
0|2020-11-10|1028.0|0|18.0|0|1.7208413001912046|0|1046.0|0
0|2020-11-11|1028.0|0|18.0|0|1.7208413001912046|0|1046.0|0
0|2020-11-12|1028.0|0|18.0|0|1.7208413001912046|0|1046.0|0
0|2020-11-13|1028.0|0|18.0|0|1.7208413001912046|0|1046.0|0
0|2020-11-14|1028.0|0|18.0|0|1.7208413001912046|0|1046.0|0
0|2020-11-15|1028.0|0|18.0|0|1.7208413001912046|0|1046.0|0
0|2020-11-16|1028.0|0|18.0|0|1.7208413001912046|0|1046.0|0
0|2020-11-17|1028.0|0|18.0|0|1.7208413001912046|0|1046.0|0
0|2020-11-18|1028.0|0|18.0|0|1.7208413001912046|0|1046.0|0
0|2020-11-19|1028.0|0|18.0|0|1.7208413001912046|0|1046.0|0
0|2020-11-20|1028.0|0|18.0|0|1.7208413001912046|0|1046.0|0
0|2020-11-21|1028.0|0|18.0|0|1.7208413001912046|0|1046.0|0
0|2020-11-22|1028.0|0|18.0|0|1.7208413001912046|0|1046.0|0
0|2020-11-23|1028.0|0|18.0|0|1.7208413001912046|0|1046.0|0
0|2020-11-24|1028.0|0|18.0|0|1.7208413001912046|0|1046.0|0
0|2020-11-25|1028.0|0|18.0|0|1.7208413001912046|0|1046.0|0
0|2020-11-26|1028.0|0|18.0|0|1.7208413001912046|0|1046.0|0
0|2020-11-27|1028.0|0|18.0|0|1.7208413001912046|0|1046.0|0
0|2020-11-28|1028.0|0|18.0|0|1.7208413001912046|0|1046.0|0
0|2020-11-29|1028.0|0|18.0|0|1.7208413001912046|0|1046.0|0
0|2020-11-30|1028.0|0|18.0|0|1.7208413001912046|0|1046.0|0
0|2020-12-01|1020.0|0|20.0|0|1.9230769230769231|0|1040.0|0
0|2020-12-02|1020.0|0|20.0|0|1.9230769230769231|0|1040.0|0
0|2020-12-03|1020.0|0|20.0|0|1.9230769230769231|0|1040.0|0
0|2020-12-04|1020.0|0|20.0|0|1.9230769230769231|0|1040.0|0
0|2020-12-05|1020.0|0|20.0|0|1.9230769230769231|0|1040.0|0
0|2020-12-06|1020.0|0|20.0|0|1.9230769230769231|0|1040.0|0
0|2020-12-07|1020.0|0|20.0|0|1.9230769230769231|0|1040.0|0
0|2020-12-08|1020.0|0|20.0|0|1.9230769230769231|0|1040.0|0
