|dates|Barry_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Barry_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Barry_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Barry_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Barry_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Barry_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Barry_Michigan_UnitedStates.TotalPopulation.data|Barry_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|61550.0|0
