|dates|Kaufman_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Kaufman_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Kaufman_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Kaufman_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Kaufman_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Kaufman_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Kaufman_Texas_UnitedStates.TotalPopulation.data|Kaufman_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|136154.0|0
