|dates|Leelanau_Michigan_UnitedStates.BLS_EmployedPopulation.data|Leelanau_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Leelanau_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Leelanau_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Leelanau_Michigan_UnitedStates.BLS_UnemploymentRate.data|Leelanau_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Leelanau_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Leelanau_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-27|9696.5|0|435.5|0|4.2982629293328065|0|10132.0|0
0|2020-01-28|9696.5|0|435.5|0|4.2982629293328065|0|10132.0|0
0|2020-01-29|9696.5|0|435.5|0|4.2982629293328065|0|10132.0|0
0|2020-01-30|9696.5|0|435.5|0|4.2982629293328065|0|10132.0|0
0|2020-01-31|9696.5|0|435.5|0|4.2982629293328065|0|10132.0|0
0|2020-02-01|9829.0|0|406.0|0|3.966780654616512|0|10235.0|0
0|2020-02-02|9829.0|0|406.0|0|3.966780654616512|0|10235.0|0
0|2020-02-03|9829.0|0|406.0|0|3.966780654616512|0|10235.0|0
0|2020-02-04|9829.0|0|406.0|0|3.966780654616512|0|10235.0|0
0|2020-02-05|9829.0|0|406.0|0|3.966780654616512|0|10235.0|0
0|2020-02-06|9829.0|0|406.0|0|3.966780654616512|0|10235.0|0
0|2020-02-07|9829.0|0|406.0|0|3.966780654616512|0|10235.0|0
0|2020-02-08|9829.0|0|406.0|0|3.966780654616512|0|10235.0|0
0|2020-02-09|9829.0|0|406.0|0|3.966780654616512|0|10235.0|0
0|2020-02-10|9829.0|0|406.0|0|3.966780654616512|0|10235.0|0
0|2020-02-11|9829.0|0|406.0|0|3.966780654616512|0|10235.0|0
0|2020-02-12|9829.0|0|406.0|0|3.966780654616512|0|10235.0|0
0|2020-02-13|9829.0|0|406.0|0|3.966780654616512|0|10235.0|0
0|2020-02-14|9829.0|0|406.0|0|3.966780654616512|0|10235.0|0
0|2020-02-15|9829.0|0|406.0|0|3.966780654616512|0|10235.0|0
0|2020-02-16|9829.0|0|406.0|0|3.966780654616512|0|10235.0|0
0|2020-02-17|9829.0|0|406.0|0|3.966780654616512|0|10235.0|0
0|2020-02-18|9829.0|0|406.0|0|3.966780654616512|0|10235.0|0
0|2020-02-19|9829.0|0|406.0|0|3.966780654616512|0|10235.0|0
0|2020-02-20|9829.0|0|406.0|0|3.966780654616512|0|10235.0|0
0|2020-02-21|9829.0|0|406.0|0|3.966780654616512|0|10235.0|0
0|2020-02-22|9829.0|0|406.0|0|3.966780654616512|0|10235.0|0
0|2020-02-23|9829.0|0|406.0|0|3.966780654616512|0|10235.0|0
0|2020-02-24|9829.0|0|406.0|0|3.966780654616512|0|10235.0|0
0|2020-02-25|9829.0|0|406.0|0|3.966780654616512|0|10235.0|0
0|2020-02-26|9829.0|0|406.0|0|3.966780654616512|0|10235.0|0
0|2020-02-27|9829.0|0|406.0|0|3.966780654616512|0|10235.0|0
0|2020-02-28|9829.0|0|406.0|0|3.966780654616512|0|10235.0|0
0|2020-02-29|9829.0|0|406.0|0|3.966780654616512|0|10235.0|0
0|2020-03-01|9646.5|0|454.0|0|4.494826988762933|0|10100.5|0
0|2020-03-02|9646.5|0|454.0|0|4.494826988762933|0|10100.5|0
0|2020-03-03|9646.5|0|454.0|0|4.494826988762933|0|10100.5|0
0|2020-03-04|9646.5|0|454.0|0|4.494826988762933|0|10100.5|0
0|2020-03-05|9646.5|0|454.0|0|4.494826988762933|0|10100.5|0
0|2020-03-06|9646.5|0|454.0|0|4.494826988762933|0|10100.5|0
0|2020-03-07|9646.5|0|454.0|0|4.494826988762933|0|10100.5|0
0|2020-03-08|9646.5|0|454.0|0|4.494826988762933|0|10100.5|0
0|2020-03-09|9646.5|0|454.0|0|4.494826988762933|0|10100.5|0
0|2020-03-10|9646.5|0|454.0|0|4.494826988762933|0|10100.5|0
0|2020-03-11|9646.5|0|454.0|0|4.494826988762933|0|10100.5|0
0|2020-03-12|9646.5|0|454.0|0|4.494826988762933|0|10100.5|0
0|2020-03-13|9646.5|0|454.0|0|4.494826988762933|0|10100.5|0
0|2020-03-14|9646.5|0|454.0|0|4.494826988762933|0|10100.5|0
0|2020-03-15|9646.5|0|454.0|0|4.494826988762933|0|10100.5|0
0|2020-03-16|9646.5|0|454.0|0|4.494826988762933|0|10100.5|0
0|2020-03-17|9646.5|0|454.0|0|4.494826988762933|0|10100.5|0
0|2020-03-18|9646.5|0|454.0|0|4.494826988762933|0|10100.5|0
0|2020-03-19|9646.5|0|454.0|0|4.494826988762933|0|10100.5|0
0|2020-03-20|9646.5|0|454.0|0|4.494826988762933|0|10100.5|0
0|2020-03-21|9646.5|0|454.0|0|4.494826988762933|0|10100.5|0
0|2020-03-22|9646.5|0|454.0|0|4.494826988762933|0|10100.5|0
0|2020-03-23|9646.5|0|454.0|0|4.494826988762933|0|10100.5|0
0|2020-03-24|9646.5|0|454.0|0|4.494826988762933|0|10100.5|0
0|2020-03-25|9646.5|0|454.0|0|4.494826988762933|0|10100.5|0
0|2020-03-26|9646.5|0|454.0|0|4.494826988762933|0|10100.5|0
0|2020-03-27|9646.5|0|454.0|0|4.494826988762933|0|10100.5|0
0|2020-03-28|9646.5|0|454.0|0|4.494826988762933|0|10100.5|0
0|2020-03-29|9646.5|0|454.0|0|4.494826988762933|0|10100.5|0
0|2020-03-30|9646.5|0|454.0|0|4.494826988762933|0|10100.5|0
0|2020-03-31|9646.5|0|454.0|0|4.494826988762933|0|10100.5|0
0|2020-04-01|7507.0|0|2199.0|0|22.656089017102822|0|9706.0|0
0|2020-04-02|7507.0|0|2199.0|0|22.656089017102822|0|9706.0|0
0|2020-04-03|7507.0|0|2199.0|0|22.656089017102822|0|9706.0|0
0|2020-04-04|7507.0|0|2199.0|0|22.656089017102822|0|9706.0|0
0|2020-04-05|7507.0|0|2199.0|0|22.656089017102822|0|9706.0|0
0|2020-04-06|7507.0|0|2199.0|0|22.656089017102822|0|9706.0|0
0|2020-04-07|7507.0|0|2199.0|0|22.656089017102822|0|9706.0|0
0|2020-04-08|7507.0|0|2199.0|0|22.656089017102822|0|9706.0|0
0|2020-04-09|7507.0|0|2199.0|0|22.656089017102822|0|9706.0|0
0|2020-04-10|7507.0|0|2199.0|0|22.656089017102822|0|9706.0|0
0|2020-04-11|7507.0|0|2199.0|0|22.656089017102822|0|9706.0|0
0|2020-04-12|7507.0|0|2199.0|0|22.656089017102822|0|9706.0|0
0|2020-04-13|7507.0|0|2199.0|0|22.656089017102822|0|9706.0|0
0|2020-04-14|7507.0|0|2199.0|0|22.656089017102822|0|9706.0|0
0|2020-04-15|7507.0|0|2199.0|0|22.656089017102822|0|9706.0|0
0|2020-04-16|7507.0|0|2199.0|0|22.656089017102822|0|9706.0|0
0|2020-04-17|7507.0|0|2199.0|0|22.656089017102822|0|9706.0|0
0|2020-04-18|7507.0|0|2199.0|0|22.656089017102822|0|9706.0|0
0|2020-04-19|7507.0|0|2199.0|0|22.656089017102822|0|9706.0|0
0|2020-04-20|7507.0|0|2199.0|0|22.656089017102822|0|9706.0|0
0|2020-04-21|7507.0|0|2199.0|0|22.656089017102822|0|9706.0|0
0|2020-04-22|7507.0|0|2199.0|0|22.656089017102822|0|9706.0|0
0|2020-04-23|7507.0|0|2199.0|0|22.656089017102822|0|9706.0|0
0|2020-04-24|7507.0|0|2199.0|0|22.656089017102822|0|9706.0|0
0|2020-04-25|7507.0|0|2199.0|0|22.656089017102822|0|9706.0|0
0|2020-04-26|7507.0|0|2199.0|0|22.656089017102822|0|9706.0|0
0|2020-04-27|7507.0|0|2199.0|0|22.656089017102822|0|9706.0|0
0|2020-04-28|7507.0|0|2199.0|0|22.656089017102822|0|9706.0|0
0|2020-04-29|7507.0|0|2199.0|0|22.656089017102822|0|9706.0|0
0|2020-04-30|7507.0|0|2199.0|0|22.656089017102822|0|9706.0|0
0|2020-05-01|8404.0|0|1813.0|0|17.7449349124009|0|10217.0|0
0|2020-05-02|8404.0|0|1813.0|0|17.7449349124009|0|10217.0|0
0|2020-05-03|8404.0|0|1813.0|0|17.7449349124009|0|10217.0|0
0|2020-05-04|8404.0|0|1813.0|0|17.7449349124009|0|10217.0|0
0|2020-05-05|8404.0|0|1813.0|0|17.7449349124009|0|10217.0|0
0|2020-05-06|8404.0|0|1813.0|0|17.7449349124009|0|10217.0|0
0|2020-05-07|8404.0|0|1813.0|0|17.7449349124009|0|10217.0|0
0|2020-05-08|8404.0|0|1813.0|0|17.7449349124009|0|10217.0|0
0|2020-05-09|8404.0|0|1813.0|0|17.7449349124009|0|10217.0|0
0|2020-05-10|8404.0|0|1813.0|0|17.7449349124009|0|10217.0|0
0|2020-05-11|8404.0|0|1813.0|0|17.7449349124009|0|10217.0|0
0|2020-05-12|8404.0|0|1813.0|0|17.7449349124009|0|10217.0|0
0|2020-05-13|8404.0|0|1813.0|0|17.7449349124009|0|10217.0|0
0|2020-05-14|8404.0|0|1813.0|0|17.7449349124009|0|10217.0|0
0|2020-05-15|8404.0|0|1813.0|0|17.7449349124009|0|10217.0|0
0|2020-05-16|8404.0|0|1813.0|0|17.7449349124009|0|10217.0|0
0|2020-05-17|8404.0|0|1813.0|0|17.7449349124009|0|10217.0|0
0|2020-05-18|8404.0|0|1813.0|0|17.7449349124009|0|10217.0|0
0|2020-05-19|8404.0|0|1813.0|0|17.7449349124009|0|10217.0|0
0|2020-05-20|8404.0|0|1813.0|0|17.7449349124009|0|10217.0|0
0|2020-05-21|8404.0|0|1813.0|0|17.7449349124009|0|10217.0|0
0|2020-05-22|8404.0|0|1813.0|0|17.7449349124009|0|10217.0|0
0|2020-05-23|8404.0|0|1813.0|0|17.7449349124009|0|10217.0|0
0|2020-05-24|8404.0|0|1813.0|0|17.7449349124009|0|10217.0|0
0|2020-05-25|8404.0|0|1813.0|0|17.7449349124009|0|10217.0|0
0|2020-05-26|8404.0|0|1813.0|0|17.7449349124009|0|10217.0|0
0|2020-05-27|8404.0|0|1813.0|0|17.7449349124009|0|10217.0|0
0|2020-05-28|8404.0|0|1813.0|0|17.7449349124009|0|10217.0|0
0|2020-05-29|8404.0|0|1813.0|0|17.7449349124009|0|10217.0|0
0|2020-05-30|8404.0|0|1813.0|0|17.7449349124009|0|10217.0|0
0|2020-05-31|8404.0|0|1813.0|0|17.7449349124009|0|10217.0|0
0|2020-06-01|9813.0|0|1040.0|0|9.582603888325808|0|10853.0|0
0|2020-06-02|9813.0|0|1040.0|0|9.582603888325808|0|10853.0|0
0|2020-06-03|9813.0|0|1040.0|0|9.582603888325808|0|10853.0|0
0|2020-06-04|9813.0|0|1040.0|0|9.582603888325808|0|10853.0|0
0|2020-06-05|9813.0|0|1040.0|0|9.582603888325808|0|10853.0|0
0|2020-06-06|9813.0|0|1040.0|0|9.582603888325808|0|10853.0|0
0|2020-06-07|9813.0|0|1040.0|0|9.582603888325808|0|10853.0|0
0|2020-06-08|9813.0|0|1040.0|0|9.582603888325808|0|10853.0|0
0|2020-06-09|9813.0|0|1040.0|0|9.582603888325808|0|10853.0|0
0|2020-06-10|9813.0|0|1040.0|0|9.582603888325808|0|10853.0|0
0|2020-06-11|9813.0|0|1040.0|0|9.582603888325808|0|10853.0|0
0|2020-06-12|9813.0|0|1040.0|0|9.582603888325808|0|10853.0|0
0|2020-06-13|9813.0|0|1040.0|0|9.582603888325808|0|10853.0|0
0|2020-06-14|9813.0|0|1040.0|0|9.582603888325808|0|10853.0|0
0|2020-06-15|9813.0|0|1040.0|0|9.582603888325808|0|10853.0|0
0|2020-06-16|9813.0|0|1040.0|0|9.582603888325808|0|10853.0|0
0|2020-06-17|9813.0|0|1040.0|0|9.582603888325808|0|10853.0|0
0|2020-06-18|9813.0|0|1040.0|0|9.582603888325808|0|10853.0|0
0|2020-06-19|9813.0|0|1040.0|0|9.582603888325808|0|10853.0|0
0|2020-06-20|9813.0|0|1040.0|0|9.582603888325808|0|10853.0|0
0|2020-06-21|9813.0|0|1040.0|0|9.582603888325808|0|10853.0|0
0|2020-06-22|9813.0|0|1040.0|0|9.582603888325808|0|10853.0|0
0|2020-06-23|9813.0|0|1040.0|0|9.582603888325808|0|10853.0|0
0|2020-06-24|9813.0|0|1040.0|0|9.582603888325808|0|10853.0|0
0|2020-06-25|9813.0|0|1040.0|0|9.582603888325808|0|10853.0|0
0|2020-06-26|9813.0|0|1040.0|0|9.582603888325808|0|10853.0|0
0|2020-06-27|9813.0|0|1040.0|0|9.582603888325808|0|10853.0|0
0|2020-06-28|9813.0|0|1040.0|0|9.582603888325808|0|10853.0|0
0|2020-06-29|9813.0|0|1040.0|0|9.582603888325808|0|10853.0|0
0|2020-06-30|9813.0|0|1040.0|0|9.582603888325808|0|10853.0|0
0|2020-07-01|10017.0|0|690.0|0|6.44438217988232|0|10707.0|0
0|2020-07-02|10017.0|0|690.0|0|6.44438217988232|0|10707.0|0
0|2020-07-03|10017.0|0|690.0|0|6.44438217988232|0|10707.0|0
0|2020-07-04|10017.0|0|690.0|0|6.44438217988232|0|10707.0|0
0|2020-07-05|10017.0|0|690.0|0|6.44438217988232|0|10707.0|0
0|2020-07-06|10017.0|0|690.0|0|6.44438217988232|0|10707.0|0
0|2020-07-07|10017.0|0|690.0|0|6.44438217988232|0|10707.0|0
0|2020-07-08|10017.0|0|690.0|0|6.44438217988232|0|10707.0|0
0|2020-07-09|10017.0|0|690.0|0|6.44438217988232|0|10707.0|0
0|2020-07-10|10017.0|0|690.0|0|6.44438217988232|0|10707.0|0
0|2020-07-11|10017.0|0|690.0|0|6.44438217988232|0|10707.0|0
0|2020-07-12|10017.0|0|690.0|0|6.44438217988232|0|10707.0|0
0|2020-07-13|10017.0|0|690.0|0|6.44438217988232|0|10707.0|0
0|2020-07-14|10017.0|0|690.0|0|6.44438217988232|0|10707.0|0
0|2020-07-15|10017.0|0|690.0|0|6.44438217988232|0|10707.0|0
0|2020-07-16|10017.0|0|690.0|0|6.44438217988232|0|10707.0|0
0|2020-07-17|10017.0|0|690.0|0|6.44438217988232|0|10707.0|0
0|2020-07-18|10017.0|0|690.0|0|6.44438217988232|0|10707.0|0
0|2020-07-19|10017.0|0|690.0|0|6.44438217988232|0|10707.0|0
0|2020-07-20|10017.0|0|690.0|0|6.44438217988232|0|10707.0|0
0|2020-07-21|10017.0|0|690.0|0|6.44438217988232|0|10707.0|0
0|2020-07-22|10017.0|0|690.0|0|6.44438217988232|0|10707.0|0
0|2020-07-23|10017.0|0|690.0|0|6.44438217988232|0|10707.0|0
0|2020-07-24|10017.0|0|690.0|0|6.44438217988232|0|10707.0|0
0|2020-07-25|10017.0|0|690.0|0|6.44438217988232|0|10707.0|0
0|2020-07-26|10017.0|0|690.0|0|6.44438217988232|0|10707.0|0
0|2020-07-27|10017.0|0|690.0|0|6.44438217988232|0|10707.0|0
0|2020-07-28|10017.0|0|690.0|0|6.44438217988232|0|10707.0|0
0|2020-07-29|10017.0|0|690.0|0|6.44438217988232|0|10707.0|0
0|2020-07-30|10017.0|0|690.0|0|6.44438217988232|0|10707.0|0
0|2020-07-31|10017.0|0|690.0|0|6.44438217988232|0|10707.0|0
0|2020-08-01|10255.0|0|554.0|0|5.12535849754834|0|10809.0|0
0|2020-08-02|10255.0|0|554.0|0|5.12535849754834|0|10809.0|0
0|2020-08-03|10255.0|0|554.0|0|5.12535849754834|0|10809.0|0
0|2020-08-04|10255.0|0|554.0|0|5.12535849754834|0|10809.0|0
0|2020-08-05|10255.0|0|554.0|0|5.12535849754834|0|10809.0|0
0|2020-08-06|10255.0|0|554.0|0|5.12535849754834|0|10809.0|0
0|2020-08-07|10255.0|0|554.0|0|5.12535849754834|0|10809.0|0
0|2020-08-08|10255.0|0|554.0|0|5.12535849754834|0|10809.0|0
0|2020-08-09|10255.0|0|554.0|0|5.12535849754834|0|10809.0|0
0|2020-08-10|10255.0|0|554.0|0|5.12535849754834|0|10809.0|0
0|2020-08-11|10255.0|0|554.0|0|5.12535849754834|0|10809.0|0
0|2020-08-12|10255.0|0|554.0|0|5.12535849754834|0|10809.0|0
0|2020-08-13|10255.0|0|554.0|0|5.12535849754834|0|10809.0|0
0|2020-08-14|10255.0|0|554.0|0|5.12535849754834|0|10809.0|0
0|2020-08-15|10255.0|0|554.0|0|5.12535849754834|0|10809.0|0
0|2020-08-16|10255.0|0|554.0|0|5.12535849754834|0|10809.0|0
0|2020-08-17|10255.0|0|554.0|0|5.12535849754834|0|10809.0|0
0|2020-08-18|10255.0|0|554.0|0|5.12535849754834|0|10809.0|0
0|2020-08-19|10255.0|0|554.0|0|5.12535849754834|0|10809.0|0
0|2020-08-20|10255.0|0|554.0|0|5.12535849754834|0|10809.0|0
0|2020-08-21|10255.0|0|554.0|0|5.12535849754834|0|10809.0|0
0|2020-08-22|10255.0|0|554.0|0|5.12535849754834|0|10809.0|0
0|2020-08-23|10255.0|0|554.0|0|5.12535849754834|0|10809.0|0
0|2020-08-24|10255.0|0|554.0|0|5.12535849754834|0|10809.0|0
0|2020-08-25|10255.0|0|554.0|0|5.12535849754834|0|10809.0|0
0|2020-08-26|10255.0|0|554.0|0|5.12535849754834|0|10809.0|0
0|2020-08-27|10255.0|0|554.0|0|5.12535849754834|0|10809.0|0
0|2020-08-28|10255.0|0|554.0|0|5.12535849754834|0|10809.0|0
0|2020-08-29|10255.0|0|554.0|0|5.12535849754834|0|10809.0|0
0|2020-08-30|10255.0|0|554.0|0|5.12535849754834|0|10809.0|0
0|2020-08-31|10255.0|0|554.0|0|5.12535849754834|0|10809.0|0
0|2020-09-01|9912.0|0|520.0|0|4.984662576687117|0|10432.0|0
0|2020-09-02|9912.0|0|520.0|0|4.984662576687117|0|10432.0|0
0|2020-09-03|9912.0|0|520.0|0|4.984662576687117|0|10432.0|0
0|2020-09-04|9912.0|0|520.0|0|4.984662576687117|0|10432.0|0
0|2020-09-05|9912.0|0|520.0|0|4.984662576687117|0|10432.0|0
0|2020-09-06|9912.0|0|520.0|0|4.984662576687117|0|10432.0|0
0|2020-09-07|9912.0|0|520.0|0|4.984662576687117|0|10432.0|0
0|2020-09-08|9912.0|0|520.0|0|4.984662576687117|0|10432.0|0
0|2020-09-09|9912.0|0|520.0|0|4.984662576687117|0|10432.0|0
0|2020-09-10|9912.0|0|520.0|0|4.984662576687117|0|10432.0|0
0|2020-09-11|9912.0|0|520.0|0|4.984662576687117|0|10432.0|0
0|2020-09-12|9912.0|0|520.0|0|4.984662576687117|0|10432.0|0
0|2020-09-13|9912.0|0|520.0|0|4.984662576687117|0|10432.0|0
0|2020-09-14|9912.0|0|520.0|0|4.984662576687117|0|10432.0|0
0|2020-09-15|9912.0|0|520.0|0|4.984662576687117|0|10432.0|0
0|2020-09-16|9912.0|0|520.0|0|4.984662576687117|0|10432.0|0
0|2020-09-17|9912.0|0|520.0|0|4.984662576687117|0|10432.0|0
0|2020-09-18|9912.0|0|520.0|0|4.984662576687117|0|10432.0|0
0|2020-09-19|9912.0|0|520.0|0|4.984662576687117|0|10432.0|0
0|2020-09-20|9912.0|0|520.0|0|4.984662576687117|0|10432.0|0
0|2020-09-21|9912.0|0|520.0|0|4.984662576687117|0|10432.0|0
0|2020-09-22|9912.0|0|520.0|0|4.984662576687117|0|10432.0|0
0|2020-09-23|9912.0|0|520.0|0|4.984662576687117|0|10432.0|0
0|2020-09-24|9912.0|0|520.0|0|4.984662576687117|0|10432.0|0
0|2020-09-25|9912.0|0|520.0|0|4.984662576687117|0|10432.0|0
0|2020-09-26|9912.0|0|520.0|0|4.984662576687117|0|10432.0|0
0|2020-09-27|9912.0|0|520.0|0|4.984662576687117|0|10432.0|0
0|2020-09-28|9912.0|0|520.0|0|4.984662576687117|0|10432.0|0
0|2020-09-29|9912.0|0|520.0|0|4.984662576687117|0|10432.0|0
0|2020-09-30|9912.0|0|520.0|0|4.984662576687117|0|10432.0|0
0|2020-10-01|9842.0|0|449.0|0|4.363035662229132|0|10291.0|0
0|2020-10-02|9842.0|0|449.0|0|4.363035662229132|0|10291.0|0
0|2020-10-03|9842.0|0|449.0|0|4.363035662229132|0|10291.0|0
0|2020-10-04|9842.0|0|449.0|0|4.363035662229132|0|10291.0|0
0|2020-10-05|9842.0|0|449.0|0|4.363035662229132|0|10291.0|0
0|2020-10-06|9842.0|0|449.0|0|4.363035662229132|0|10291.0|0
0|2020-10-07|9842.0|0|449.0|0|4.363035662229132|0|10291.0|0
0|2020-10-08|9842.0|0|449.0|0|4.363035662229132|0|10291.0|0
0|2020-10-09|9842.0|0|449.0|0|4.363035662229132|0|10291.0|0
0|2020-10-10|9842.0|0|449.0|0|4.363035662229132|0|10291.0|0
0|2020-10-11|9842.0|0|449.0|0|4.363035662229132|0|10291.0|0
0|2020-10-12|9842.0|0|449.0|0|4.363035662229132|0|10291.0|0
0|2020-10-13|9842.0|0|449.0|0|4.363035662229132|0|10291.0|0
0|2020-10-14|9842.0|0|449.0|0|4.363035662229132|0|10291.0|0
0|2020-10-15|9842.0|0|449.0|0|4.363035662229132|0|10291.0|0
0|2020-10-16|9842.0|0|449.0|0|4.363035662229132|0|10291.0|0
0|2020-10-17|9842.0|0|449.0|0|4.363035662229132|0|10291.0|0
0|2020-10-18|9842.0|0|449.0|0|4.363035662229132|0|10291.0|0
0|2020-10-19|9842.0|0|449.0|0|4.363035662229132|0|10291.0|0
0|2020-10-20|9842.0|0|449.0|0|4.363035662229132|0|10291.0|0
0|2020-10-21|9842.0|0|449.0|0|4.363035662229132|0|10291.0|0
0|2020-10-22|9842.0|0|449.0|0|4.363035662229132|0|10291.0|0
0|2020-10-23|9842.0|0|449.0|0|4.363035662229132|0|10291.0|0
0|2020-10-24|9842.0|0|449.0|0|4.363035662229132|0|10291.0|0
0|2020-10-25|9842.0|0|449.0|0|4.363035662229132|0|10291.0|0
0|2020-10-26|9842.0|0|449.0|0|4.363035662229132|0|10291.0|0
0|2020-10-27|9842.0|0|449.0|0|4.363035662229132|0|10291.0|0
0|2020-10-28|9842.0|0|449.0|0|4.363035662229132|0|10291.0|0
0|2020-10-29|9842.0|0|449.0|0|4.363035662229132|0|10291.0|0
0|2020-10-30|9842.0|0|449.0|0|4.363035662229132|0|10291.0|0
0|2020-10-31|9842.0|0|449.0|0|4.363035662229132|0|10291.0|0
0|2020-11-01|9768.0|0|507.0|0|4.934306569343065|0|10275.0|0
0|2020-11-02|9768.0|0|507.0|0|4.934306569343065|0|10275.0|0
0|2020-11-03|9768.0|0|507.0|0|4.934306569343065|0|10275.0|0
0|2020-11-04|9768.0|0|507.0|0|4.934306569343065|0|10275.0|0
0|2020-11-05|9768.0|0|507.0|0|4.934306569343065|0|10275.0|0
0|2020-11-06|9768.0|0|507.0|0|4.934306569343065|0|10275.0|0
0|2020-11-07|9768.0|0|507.0|0|4.934306569343065|0|10275.0|0
0|2020-11-08|9768.0|0|507.0|0|4.934306569343065|0|10275.0|0
0|2020-11-09|9768.0|0|507.0|0|4.934306569343065|0|10275.0|0
0|2020-11-10|9768.0|0|507.0|0|4.934306569343065|0|10275.0|0
0|2020-11-11|9768.0|0|507.0|0|4.934306569343065|0|10275.0|0
0|2020-11-12|9768.0|0|507.0|0|4.934306569343065|0|10275.0|0
0|2020-11-13|9768.0|0|507.0|0|4.934306569343065|0|10275.0|0
0|2020-11-14|9768.0|0|507.0|0|4.934306569343065|0|10275.0|0
0|2020-11-15|9768.0|0|507.0|0|4.934306569343065|0|10275.0|0
0|2020-11-16|9768.0|0|507.0|0|4.934306569343065|0|10275.0|0
0|2020-11-17|9768.0|0|507.0|0|4.934306569343065|0|10275.0|0
0|2020-11-18|9768.0|0|507.0|0|4.934306569343065|0|10275.0|0
0|2020-11-19|9768.0|0|507.0|0|4.934306569343065|0|10275.0|0
0|2020-11-20|9768.0|0|507.0|0|4.934306569343065|0|10275.0|0
0|2020-11-21|9768.0|0|507.0|0|4.934306569343065|0|10275.0|0
0|2020-11-22|9768.0|0|507.0|0|4.934306569343065|0|10275.0|0
0|2020-11-23|9768.0|0|507.0|0|4.934306569343065|0|10275.0|0
0|2020-11-24|9768.0|0|507.0|0|4.934306569343065|0|10275.0|0
0|2020-11-25|9768.0|0|507.0|0|4.934306569343065|0|10275.0|0
0|2020-11-26|9768.0|0|507.0|0|4.934306569343065|0|10275.0|0
0|2020-11-27|9768.0|0|507.0|0|4.934306569343065|0|10275.0|0
0|2020-11-28|9768.0|0|507.0|0|4.934306569343065|0|10275.0|0
0|2020-11-29|9768.0|0|507.0|0|4.934306569343065|0|10275.0|0
0|2020-11-30|9768.0|0|507.0|0|4.934306569343065|0|10275.0|0
0|2020-12-01|9268.0|0|730.0|0|7.301460292058412|0|9998.0|0
0|2020-12-02|9268.0|0|730.0|0|7.301460292058412|0|9998.0|0
0|2020-12-03|9268.0|0|730.0|0|7.301460292058412|0|9998.0|0
0|2020-12-04|9268.0|0|730.0|0|7.301460292058412|0|9998.0|0
0|2020-12-05|9268.0|0|730.0|0|7.301460292058412|0|9998.0|0
0|2020-12-06|9268.0|0|730.0|0|7.301460292058412|0|9998.0|0
