|dates|KitCarson_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|KitCarson_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|KitCarson_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|KitCarson_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|KitCarson_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|KitCarson_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|KitCarson_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|KitCarson_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
