|dates|RogerMills_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|RogerMills_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|RogerMills_Oklahoma_UnitedStates.NYT_ConfirmedDeaths.data|RogerMills_Oklahoma_UnitedStates.NYT_ConfirmedDeaths.missing|RogerMills_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|RogerMills_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|RogerMills_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|RogerMills_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
