|dates|Montcalm_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Montcalm_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Montcalm_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Montcalm_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Montcalm_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Montcalm_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Montcalm_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Montcalm_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
