|dates|OutofLA_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|OutofLA_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|OutofLA_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|OutofLA_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|OutofLA_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|OutofLA_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|OutofLA_Louisiana_UnitedStates.TotalPopulation.data|OutofLA_Louisiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
