|dates|SantaClara_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|SantaClara_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|SantaClara_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|SantaClara_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|SantaClara_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|SantaClara_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|SantaClara_California_UnitedStates.TotalPopulation.data|SantaClara_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1927852.0|0
