|dates|LaPlata_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|LaPlata_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|LaPlata_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|LaPlata_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|LaPlata_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|LaPlata_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|LaPlata_Colorado_UnitedStates.TotalPopulation.data|LaPlata_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|56221.0|0
