|dates|Bennington_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Bennington_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Bennington_Vermont_UnitedStates.NYT_ConfirmedDeaths.data|Bennington_Vermont_UnitedStates.NYT_ConfirmedDeaths.missing|Bennington_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Bennington_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Bennington_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Bennington_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
