|dates|Atkinson_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Atkinson_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Atkinson_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Atkinson_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Atkinson_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Atkinson_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Atkinson_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Atkinson_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
