|dates|Edmonson_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Edmonson_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Edmonson_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Edmonson_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Edmonson_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Edmonson_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Edmonson_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Edmonson_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
