|dates|Juab_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Juab_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Juab_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Juab_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Juab_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Juab_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Juab_Utah_UnitedStates.TotalPopulation.data|Juab_Utah_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|12017.0|0
