|dates|Mahoning_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Mahoning_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Mahoning_Ohio_UnitedStates.NYT_ConfirmedDeaths.data|Mahoning_Ohio_UnitedStates.NYT_ConfirmedDeaths.missing|Mahoning_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Mahoning_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Mahoning_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Mahoning_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
