|dates|Meade_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Meade_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Meade_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Meade_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Meade_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Meade_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Meade_Kentucky_UnitedStates.TotalPopulation.data|Meade_Kentucky_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|28572.0|0
