|dates|Burke_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Burke_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Burke_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Burke_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Burke_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Burke_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Burke_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Burke_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-22|39628.5|0|1507.0|0|3.6635023276731777|0|41135.5|0
0|2020-01-23|39628.5|0|1507.0|0|3.6635023276731777|0|41135.5|0
0|2020-01-24|39628.5|0|1507.0|0|3.6635023276731777|0|41135.5|0
0|2020-01-25|39628.5|0|1507.0|0|3.6635023276731777|0|41135.5|0
0|2020-01-26|39628.5|0|1507.0|0|3.6635023276731777|0|41135.5|0
0|2020-01-27|39628.5|0|1507.0|0|3.6635023276731777|0|41135.5|0
0|2020-01-28|39628.5|0|1507.0|0|3.6635023276731777|0|41135.5|0
0|2020-01-29|39628.5|0|1507.0|0|3.6635023276731777|0|41135.5|0
0|2020-01-30|39628.5|0|1507.0|0|3.6635023276731777|0|41135.5|0
0|2020-01-31|39628.5|0|1507.0|0|3.6635023276731777|0|41135.5|0
0|2020-02-01|39985.5|0|1394.5|0|3.3699855002416625|0|41380.0|0
0|2020-02-02|39985.5|0|1394.5|0|3.3699855002416625|0|41380.0|0
0|2020-02-03|39985.5|0|1394.5|0|3.3699855002416625|0|41380.0|0
0|2020-02-04|39985.5|0|1394.5|0|3.3699855002416625|0|41380.0|0
0|2020-02-05|39985.5|0|1394.5|0|3.3699855002416625|0|41380.0|0
0|2020-02-06|39985.5|0|1394.5|0|3.3699855002416625|0|41380.0|0
0|2020-02-07|39985.5|0|1394.5|0|3.3699855002416625|0|41380.0|0
0|2020-02-08|39985.5|0|1394.5|0|3.3699855002416625|0|41380.0|0
0|2020-02-09|39985.5|0|1394.5|0|3.3699855002416625|0|41380.0|0
0|2020-02-10|39985.5|0|1394.5|0|3.3699855002416625|0|41380.0|0
0|2020-02-11|39985.5|0|1394.5|0|3.3699855002416625|0|41380.0|0
0|2020-02-12|39985.5|0|1394.5|0|3.3699855002416625|0|41380.0|0
0|2020-02-13|39985.5|0|1394.5|0|3.3699855002416625|0|41380.0|0
0|2020-02-14|39985.5|0|1394.5|0|3.3699855002416625|0|41380.0|0
0|2020-02-15|39985.5|0|1394.5|0|3.3699855002416625|0|41380.0|0
0|2020-02-16|39985.5|0|1394.5|0|3.3699855002416625|0|41380.0|0
0|2020-02-17|39985.5|0|1394.5|0|3.3699855002416625|0|41380.0|0
0|2020-02-18|39985.5|0|1394.5|0|3.3699855002416625|0|41380.0|0
0|2020-02-19|39985.5|0|1394.5|0|3.3699855002416625|0|41380.0|0
0|2020-02-20|39985.5|0|1394.5|0|3.3699855002416625|0|41380.0|0
0|2020-02-21|39985.5|0|1394.5|0|3.3699855002416625|0|41380.0|0
0|2020-02-22|39985.5|0|1394.5|0|3.3699855002416625|0|41380.0|0
0|2020-02-23|39985.5|0|1394.5|0|3.3699855002416625|0|41380.0|0
0|2020-02-24|39985.5|0|1394.5|0|3.3699855002416625|0|41380.0|0
0|2020-02-25|39985.5|0|1394.5|0|3.3699855002416625|0|41380.0|0
0|2020-02-26|39985.5|0|1394.5|0|3.3699855002416625|0|41380.0|0
0|2020-02-27|39985.5|0|1394.5|0|3.3699855002416625|0|41380.0|0
0|2020-02-28|39985.5|0|1394.5|0|3.3699855002416625|0|41380.0|0
0|2020-02-29|39985.5|0|1394.5|0|3.3699855002416625|0|41380.0|0
0|2020-03-01|38332.5|0|1576.0|0|3.949033413934375|0|39908.5|0
0|2020-03-02|38332.5|0|1576.0|0|3.949033413934375|0|39908.5|0
0|2020-03-03|38332.5|0|1576.0|0|3.949033413934375|0|39908.5|0
0|2020-03-04|38332.5|0|1576.0|0|3.949033413934375|0|39908.5|0
0|2020-03-05|38332.5|0|1576.0|0|3.949033413934375|0|39908.5|0
0|2020-03-06|38332.5|0|1576.0|0|3.949033413934375|0|39908.5|0
0|2020-03-07|38332.5|0|1576.0|0|3.949033413934375|0|39908.5|0
0|2020-03-08|38332.5|0|1576.0|0|3.949033413934375|0|39908.5|0
0|2020-03-09|38332.5|0|1576.0|0|3.949033413934375|0|39908.5|0
0|2020-03-10|38332.5|0|1576.0|0|3.949033413934375|0|39908.5|0
0|2020-03-11|38332.5|0|1576.0|0|3.949033413934375|0|39908.5|0
0|2020-03-12|38332.5|0|1576.0|0|3.949033413934375|0|39908.5|0
0|2020-03-13|38332.5|0|1576.0|0|3.949033413934375|0|39908.5|0
0|2020-03-14|38332.5|0|1576.0|0|3.949033413934375|0|39908.5|0
0|2020-03-15|38332.5|0|1576.0|0|3.949033413934375|0|39908.5|0
0|2020-03-16|38332.5|0|1576.0|0|3.949033413934375|0|39908.5|0
0|2020-03-17|38332.5|0|1576.0|0|3.949033413934375|0|39908.5|0
0|2020-03-18|38332.5|0|1576.0|0|3.949033413934375|0|39908.5|0
0|2020-03-19|38332.5|0|1576.0|0|3.949033413934375|0|39908.5|0
0|2020-03-20|38332.5|0|1576.0|0|3.949033413934375|0|39908.5|0
0|2020-03-21|38332.5|0|1576.0|0|3.949033413934375|0|39908.5|0
0|2020-03-22|38332.5|0|1576.0|0|3.949033413934375|0|39908.5|0
0|2020-03-23|38332.5|0|1576.0|0|3.949033413934375|0|39908.5|0
0|2020-03-24|38332.5|0|1576.0|0|3.949033413934375|0|39908.5|0
0|2020-03-25|38332.5|0|1576.0|0|3.949033413934375|0|39908.5|0
0|2020-03-26|38332.5|0|1576.0|0|3.949033413934375|0|39908.5|0
0|2020-03-27|38332.5|0|1576.0|0|3.949033413934375|0|39908.5|0
0|2020-03-28|38332.5|0|1576.0|0|3.949033413934375|0|39908.5|0
0|2020-03-29|38332.5|0|1576.0|0|3.949033413934375|0|39908.5|0
0|2020-03-30|38332.5|0|1576.0|0|3.949033413934375|0|39908.5|0
0|2020-03-31|38332.5|0|1576.0|0|3.949033413934375|0|39908.5|0
0|2020-04-01|31674.5|0|5862.0|0|15.61679964834228|0|37536.5|0
0|2020-04-02|31674.5|0|5862.0|0|15.61679964834228|0|37536.5|0
0|2020-04-03|31674.5|0|5862.0|0|15.61679964834228|0|37536.5|0
0|2020-04-04|31674.5|0|5862.0|0|15.61679964834228|0|37536.5|0
0|2020-04-05|31674.5|0|5862.0|0|15.61679964834228|0|37536.5|0
0|2020-04-06|31674.5|0|5862.0|0|15.61679964834228|0|37536.5|0
0|2020-04-07|31674.5|0|5862.0|0|15.61679964834228|0|37536.5|0
0|2020-04-08|31674.5|0|5862.0|0|15.61679964834228|0|37536.5|0
0|2020-04-09|31674.5|0|5862.0|0|15.61679964834228|0|37536.5|0
0|2020-04-10|31674.5|0|5862.0|0|15.61679964834228|0|37536.5|0
0|2020-04-11|31674.5|0|5862.0|0|15.61679964834228|0|37536.5|0
0|2020-04-12|31674.5|0|5862.0|0|15.61679964834228|0|37536.5|0
0|2020-04-13|31674.5|0|5862.0|0|15.61679964834228|0|37536.5|0
0|2020-04-14|31674.5|0|5862.0|0|15.61679964834228|0|37536.5|0
0|2020-04-15|31674.5|0|5862.0|0|15.61679964834228|0|37536.5|0
0|2020-04-16|31674.5|0|5862.0|0|15.61679964834228|0|37536.5|0
0|2020-04-17|31674.5|0|5862.0|0|15.61679964834228|0|37536.5|0
0|2020-04-18|31674.5|0|5862.0|0|15.61679964834228|0|37536.5|0
0|2020-04-19|31674.5|0|5862.0|0|15.61679964834228|0|37536.5|0
0|2020-04-20|31674.5|0|5862.0|0|15.61679964834228|0|37536.5|0
0|2020-04-21|31674.5|0|5862.0|0|15.61679964834228|0|37536.5|0
0|2020-04-22|31674.5|0|5862.0|0|15.61679964834228|0|37536.5|0
0|2020-04-23|31674.5|0|5862.0|0|15.61679964834228|0|37536.5|0
0|2020-04-24|31674.5|0|5862.0|0|15.61679964834228|0|37536.5|0
0|2020-04-25|31674.5|0|5862.0|0|15.61679964834228|0|37536.5|0
0|2020-04-26|31674.5|0|5862.0|0|15.61679964834228|0|37536.5|0
0|2020-04-27|31674.5|0|5862.0|0|15.61679964834228|0|37536.5|0
0|2020-04-28|31674.5|0|5862.0|0|15.61679964834228|0|37536.5|0
0|2020-04-29|31674.5|0|5862.0|0|15.61679964834228|0|37536.5|0
0|2020-04-30|31674.5|0|5862.0|0|15.61679964834228|0|37536.5|0
0|2020-05-01|33310.0|0|5545.0|0|14.27100759233046|0|38855.0|0
0|2020-05-02|33310.0|0|5545.0|0|14.27100759233046|0|38855.0|0
0|2020-05-03|33310.0|0|5545.0|0|14.27100759233046|0|38855.0|0
0|2020-05-04|33310.0|0|5545.0|0|14.27100759233046|0|38855.0|0
0|2020-05-05|33310.0|0|5545.0|0|14.27100759233046|0|38855.0|0
0|2020-05-06|33310.0|0|5545.0|0|14.27100759233046|0|38855.0|0
0|2020-05-07|33310.0|0|5545.0|0|14.27100759233046|0|38855.0|0
0|2020-05-08|33310.0|0|5545.0|0|14.27100759233046|0|38855.0|0
0|2020-05-09|33310.0|0|5545.0|0|14.27100759233046|0|38855.0|0
0|2020-05-10|33310.0|0|5545.0|0|14.27100759233046|0|38855.0|0
0|2020-05-11|33310.0|0|5545.0|0|14.27100759233046|0|38855.0|0
0|2020-05-12|33310.0|0|5545.0|0|14.27100759233046|0|38855.0|0
0|2020-05-13|33310.0|0|5545.0|0|14.27100759233046|0|38855.0|0
0|2020-05-14|33310.0|0|5545.0|0|14.27100759233046|0|38855.0|0
0|2020-05-15|33310.0|0|5545.0|0|14.27100759233046|0|38855.0|0
0|2020-05-16|33310.0|0|5545.0|0|14.27100759233046|0|38855.0|0
0|2020-05-17|33310.0|0|5545.0|0|14.27100759233046|0|38855.0|0
0|2020-05-18|33310.0|0|5545.0|0|14.27100759233046|0|38855.0|0
0|2020-05-19|33310.0|0|5545.0|0|14.27100759233046|0|38855.0|0
0|2020-05-20|33310.0|0|5545.0|0|14.27100759233046|0|38855.0|0
0|2020-05-21|33310.0|0|5545.0|0|14.27100759233046|0|38855.0|0
0|2020-05-22|33310.0|0|5545.0|0|14.27100759233046|0|38855.0|0
0|2020-05-23|33310.0|0|5545.0|0|14.27100759233046|0|38855.0|0
0|2020-05-24|33310.0|0|5545.0|0|14.27100759233046|0|38855.0|0
0|2020-05-25|33310.0|0|5545.0|0|14.27100759233046|0|38855.0|0
0|2020-05-26|33310.0|0|5545.0|0|14.27100759233046|0|38855.0|0
0|2020-05-27|33310.0|0|5545.0|0|14.27100759233046|0|38855.0|0
0|2020-05-28|33310.0|0|5545.0|0|14.27100759233046|0|38855.0|0
0|2020-05-29|33310.0|0|5545.0|0|14.27100759233046|0|38855.0|0
0|2020-05-30|33310.0|0|5545.0|0|14.27100759233046|0|38855.0|0
0|2020-05-31|33310.0|0|5545.0|0|14.27100759233046|0|38855.0|0
0|2020-06-01|35760.0|0|3118.0|0|8.01995987447914|0|38878.0|0
0|2020-06-02|35760.0|0|3118.0|0|8.01995987447914|0|38878.0|0
0|2020-06-03|35760.0|0|3118.0|0|8.01995987447914|0|38878.0|0
0|2020-06-04|35760.0|0|3118.0|0|8.01995987447914|0|38878.0|0
0|2020-06-05|35760.0|0|3118.0|0|8.01995987447914|0|38878.0|0
0|2020-06-06|35760.0|0|3118.0|0|8.01995987447914|0|38878.0|0
0|2020-06-07|35760.0|0|3118.0|0|8.01995987447914|0|38878.0|0
0|2020-06-08|35760.0|0|3118.0|0|8.01995987447914|0|38878.0|0
0|2020-06-09|35760.0|0|3118.0|0|8.01995987447914|0|38878.0|0
0|2020-06-10|35760.0|0|3118.0|0|8.01995987447914|0|38878.0|0
0|2020-06-11|35760.0|0|3118.0|0|8.01995987447914|0|38878.0|0
0|2020-06-12|35760.0|0|3118.0|0|8.01995987447914|0|38878.0|0
0|2020-06-13|35760.0|0|3118.0|0|8.01995987447914|0|38878.0|0
0|2020-06-14|35760.0|0|3118.0|0|8.01995987447914|0|38878.0|0
0|2020-06-15|35760.0|0|3118.0|0|8.01995987447914|0|38878.0|0
0|2020-06-16|35760.0|0|3118.0|0|8.01995987447914|0|38878.0|0
0|2020-06-17|35760.0|0|3118.0|0|8.01995987447914|0|38878.0|0
0|2020-06-18|35760.0|0|3118.0|0|8.01995987447914|0|38878.0|0
0|2020-06-19|35760.0|0|3118.0|0|8.01995987447914|0|38878.0|0
0|2020-06-20|35760.0|0|3118.0|0|8.01995987447914|0|38878.0|0
0|2020-06-21|35760.0|0|3118.0|0|8.01995987447914|0|38878.0|0
0|2020-06-22|35760.0|0|3118.0|0|8.01995987447914|0|38878.0|0
0|2020-06-23|35760.0|0|3118.0|0|8.01995987447914|0|38878.0|0
0|2020-06-24|35760.0|0|3118.0|0|8.01995987447914|0|38878.0|0
0|2020-06-25|35760.0|0|3118.0|0|8.01995987447914|0|38878.0|0
0|2020-06-26|35760.0|0|3118.0|0|8.01995987447914|0|38878.0|0
0|2020-06-27|35760.0|0|3118.0|0|8.01995987447914|0|38878.0|0
0|2020-06-28|35760.0|0|3118.0|0|8.01995987447914|0|38878.0|0
0|2020-06-29|35760.0|0|3118.0|0|8.01995987447914|0|38878.0|0
0|2020-06-30|35760.0|0|3118.0|0|8.01995987447914|0|38878.0|0
0|2020-07-01|36614.0|0|3349.0|0|8.380251732852889|0|39963.0|0
0|2020-07-02|36614.0|0|3349.0|0|8.380251732852889|0|39963.0|0
0|2020-07-03|36614.0|0|3349.0|0|8.380251732852889|0|39963.0|0
0|2020-07-04|36614.0|0|3349.0|0|8.380251732852889|0|39963.0|0
0|2020-07-05|36614.0|0|3349.0|0|8.380251732852889|0|39963.0|0
0|2020-07-06|36614.0|0|3349.0|0|8.380251732852889|0|39963.0|0
0|2020-07-07|36614.0|0|3349.0|0|8.380251732852889|0|39963.0|0
0|2020-07-08|36614.0|0|3349.0|0|8.380251732852889|0|39963.0|0
0|2020-07-09|36614.0|0|3349.0|0|8.380251732852889|0|39963.0|0
0|2020-07-10|36614.0|0|3349.0|0|8.380251732852889|0|39963.0|0
0|2020-07-11|36614.0|0|3349.0|0|8.380251732852889|0|39963.0|0
0|2020-07-12|36614.0|0|3349.0|0|8.380251732852889|0|39963.0|0
0|2020-07-13|36614.0|0|3349.0|0|8.380251732852889|0|39963.0|0
0|2020-07-14|36614.0|0|3349.0|0|8.380251732852889|0|39963.0|0
0|2020-07-15|36614.0|0|3349.0|0|8.380251732852889|0|39963.0|0
0|2020-07-16|36614.0|0|3349.0|0|8.380251732852889|0|39963.0|0
0|2020-07-17|36614.0|0|3349.0|0|8.380251732852889|0|39963.0|0
0|2020-07-18|36614.0|0|3349.0|0|8.380251732852889|0|39963.0|0
0|2020-07-19|36614.0|0|3349.0|0|8.380251732852889|0|39963.0|0
0|2020-07-20|36614.0|0|3349.0|0|8.380251732852889|0|39963.0|0
0|2020-07-21|36614.0|0|3349.0|0|8.380251732852889|0|39963.0|0
0|2020-07-22|36614.0|0|3349.0|0|8.380251732852889|0|39963.0|0
0|2020-07-23|36614.0|0|3349.0|0|8.380251732852889|0|39963.0|0
0|2020-07-24|36614.0|0|3349.0|0|8.380251732852889|0|39963.0|0
0|2020-07-25|36614.0|0|3349.0|0|8.380251732852889|0|39963.0|0
0|2020-07-26|36614.0|0|3349.0|0|8.380251732852889|0|39963.0|0
0|2020-07-27|36614.0|0|3349.0|0|8.380251732852889|0|39963.0|0
0|2020-07-28|36614.0|0|3349.0|0|8.380251732852889|0|39963.0|0
0|2020-07-29|36614.0|0|3349.0|0|8.380251732852889|0|39963.0|0
0|2020-07-30|36614.0|0|3349.0|0|8.380251732852889|0|39963.0|0
0|2020-07-31|36614.0|0|3349.0|0|8.380251732852889|0|39963.0|0
0|2020-08-01|36952.0|0|2459.0|0|6.239374793839284|0|39411.0|0
0|2020-08-02|36952.0|0|2459.0|0|6.239374793839284|0|39411.0|0
0|2020-08-03|36952.0|0|2459.0|0|6.239374793839284|0|39411.0|0
0|2020-08-04|36952.0|0|2459.0|0|6.239374793839284|0|39411.0|0
0|2020-08-05|36952.0|0|2459.0|0|6.239374793839284|0|39411.0|0
0|2020-08-06|36952.0|0|2459.0|0|6.239374793839284|0|39411.0|0
0|2020-08-07|36952.0|0|2459.0|0|6.239374793839284|0|39411.0|0
0|2020-08-08|36952.0|0|2459.0|0|6.239374793839284|0|39411.0|0
0|2020-08-09|36952.0|0|2459.0|0|6.239374793839284|0|39411.0|0
0|2020-08-10|36952.0|0|2459.0|0|6.239374793839284|0|39411.0|0
0|2020-08-11|36952.0|0|2459.0|0|6.239374793839284|0|39411.0|0
0|2020-08-12|36952.0|0|2459.0|0|6.239374793839284|0|39411.0|0
0|2020-08-13|36952.0|0|2459.0|0|6.239374793839284|0|39411.0|0
0|2020-08-14|36952.0|0|2459.0|0|6.239374793839284|0|39411.0|0
0|2020-08-15|36952.0|0|2459.0|0|6.239374793839284|0|39411.0|0
0|2020-08-16|36952.0|0|2459.0|0|6.239374793839284|0|39411.0|0
0|2020-08-17|36952.0|0|2459.0|0|6.239374793839284|0|39411.0|0
0|2020-08-18|36952.0|0|2459.0|0|6.239374793839284|0|39411.0|0
0|2020-08-19|36952.0|0|2459.0|0|6.239374793839284|0|39411.0|0
0|2020-08-20|36952.0|0|2459.0|0|6.239374793839284|0|39411.0|0
0|2020-08-21|36952.0|0|2459.0|0|6.239374793839284|0|39411.0|0
0|2020-08-22|36952.0|0|2459.0|0|6.239374793839284|0|39411.0|0
0|2020-08-23|36952.0|0|2459.0|0|6.239374793839284|0|39411.0|0
0|2020-08-24|36952.0|0|2459.0|0|6.239374793839284|0|39411.0|0
0|2020-08-25|36952.0|0|2459.0|0|6.239374793839284|0|39411.0|0
0|2020-08-26|36952.0|0|2459.0|0|6.239374793839284|0|39411.0|0
0|2020-08-27|36952.0|0|2459.0|0|6.239374793839284|0|39411.0|0
0|2020-08-28|36952.0|0|2459.0|0|6.239374793839284|0|39411.0|0
0|2020-08-29|36952.0|0|2459.0|0|6.239374793839284|0|39411.0|0
0|2020-08-30|36952.0|0|2459.0|0|6.239374793839284|0|39411.0|0
0|2020-08-31|36952.0|0|2459.0|0|6.239374793839284|0|39411.0|0
0|2020-09-01|37649.0|0|2642.0|0|6.557295673971855|0|40291.0|0
0|2020-09-02|37649.0|0|2642.0|0|6.557295673971855|0|40291.0|0
0|2020-09-03|37649.0|0|2642.0|0|6.557295673971855|0|40291.0|0
0|2020-09-04|37649.0|0|2642.0|0|6.557295673971855|0|40291.0|0
0|2020-09-05|37649.0|0|2642.0|0|6.557295673971855|0|40291.0|0
0|2020-09-06|37649.0|0|2642.0|0|6.557295673971855|0|40291.0|0
0|2020-09-07|37649.0|0|2642.0|0|6.557295673971855|0|40291.0|0
0|2020-09-08|37649.0|0|2642.0|0|6.557295673971855|0|40291.0|0
0|2020-09-09|37649.0|0|2642.0|0|6.557295673971855|0|40291.0|0
0|2020-09-10|37649.0|0|2642.0|0|6.557295673971855|0|40291.0|0
0|2020-09-11|37649.0|0|2642.0|0|6.557295673971855|0|40291.0|0
0|2020-09-12|37649.0|0|2642.0|0|6.557295673971855|0|40291.0|0
0|2020-09-13|37649.0|0|2642.0|0|6.557295673971855|0|40291.0|0
0|2020-09-14|37649.0|0|2642.0|0|6.557295673971855|0|40291.0|0
0|2020-09-15|37649.0|0|2642.0|0|6.557295673971855|0|40291.0|0
0|2020-09-16|37649.0|0|2642.0|0|6.557295673971855|0|40291.0|0
0|2020-09-17|37649.0|0|2642.0|0|6.557295673971855|0|40291.0|0
0|2020-09-18|37649.0|0|2642.0|0|6.557295673971855|0|40291.0|0
0|2020-09-19|37649.0|0|2642.0|0|6.557295673971855|0|40291.0|0
0|2020-09-20|37649.0|0|2642.0|0|6.557295673971855|0|40291.0|0
0|2020-09-21|37649.0|0|2642.0|0|6.557295673971855|0|40291.0|0
0|2020-09-22|37649.0|0|2642.0|0|6.557295673971855|0|40291.0|0
0|2020-09-23|37649.0|0|2642.0|0|6.557295673971855|0|40291.0|0
0|2020-09-24|37649.0|0|2642.0|0|6.557295673971855|0|40291.0|0
0|2020-09-25|37649.0|0|2642.0|0|6.557295673971855|0|40291.0|0
0|2020-09-26|37649.0|0|2642.0|0|6.557295673971855|0|40291.0|0
0|2020-09-27|37649.0|0|2642.0|0|6.557295673971855|0|40291.0|0
0|2020-09-28|37649.0|0|2642.0|0|6.557295673971855|0|40291.0|0
0|2020-09-29|37649.0|0|2642.0|0|6.557295673971855|0|40291.0|0
0|2020-09-30|37649.0|0|2642.0|0|6.557295673971855|0|40291.0|0
0|2020-10-01|38358.0|0|2415.0|0|5.9230373040983|0|40773.0|0
0|2020-10-02|38358.0|0|2415.0|0|5.9230373040983|0|40773.0|0
0|2020-10-03|38358.0|0|2415.0|0|5.9230373040983|0|40773.0|0
0|2020-10-04|38358.0|0|2415.0|0|5.9230373040983|0|40773.0|0
0|2020-10-05|38358.0|0|2415.0|0|5.9230373040983|0|40773.0|0
0|2020-10-06|38358.0|0|2415.0|0|5.9230373040983|0|40773.0|0
0|2020-10-07|38358.0|0|2415.0|0|5.9230373040983|0|40773.0|0
0|2020-10-08|38358.0|0|2415.0|0|5.9230373040983|0|40773.0|0
0|2020-10-09|38358.0|0|2415.0|0|5.9230373040983|0|40773.0|0
0|2020-10-10|38358.0|0|2415.0|0|5.9230373040983|0|40773.0|0
0|2020-10-11|38358.0|0|2415.0|0|5.9230373040983|0|40773.0|0
0|2020-10-12|38358.0|0|2415.0|0|5.9230373040983|0|40773.0|0
0|2020-10-13|38358.0|0|2415.0|0|5.9230373040983|0|40773.0|0
0|2020-10-14|38358.0|0|2415.0|0|5.9230373040983|0|40773.0|0
0|2020-10-15|38358.0|0|2415.0|0|5.9230373040983|0|40773.0|0
0|2020-10-16|38358.0|0|2415.0|0|5.9230373040983|0|40773.0|0
0|2020-10-17|38358.0|0|2415.0|0|5.9230373040983|0|40773.0|0
0|2020-10-18|38358.0|0|2415.0|0|5.9230373040983|0|40773.0|0
0|2020-10-19|38358.0|0|2415.0|0|5.9230373040983|0|40773.0|0
0|2020-10-20|38358.0|0|2415.0|0|5.9230373040983|0|40773.0|0
0|2020-10-21|38358.0|0|2415.0|0|5.9230373040983|0|40773.0|0
0|2020-10-22|38358.0|0|2415.0|0|5.9230373040983|0|40773.0|0
0|2020-10-23|38358.0|0|2415.0|0|5.9230373040983|0|40773.0|0
0|2020-10-24|38358.0|0|2415.0|0|5.9230373040983|0|40773.0|0
0|2020-10-25|38358.0|0|2415.0|0|5.9230373040983|0|40773.0|0
0|2020-10-26|38358.0|0|2415.0|0|5.9230373040983|0|40773.0|0
0|2020-10-27|38358.0|0|2415.0|0|5.9230373040983|0|40773.0|0
0|2020-10-28|38358.0|0|2415.0|0|5.9230373040983|0|40773.0|0
0|2020-10-29|38358.0|0|2415.0|0|5.9230373040983|0|40773.0|0
0|2020-10-30|38358.0|0|2415.0|0|5.9230373040983|0|40773.0|0
0|2020-10-31|38358.0|0|2415.0|0|5.9230373040983|0|40773.0|0
0|2020-11-01|38243.0|0|2348.0|0|5.784533517282156|0|40591.0|0
0|2020-11-02|38243.0|0|2348.0|0|5.784533517282156|0|40591.0|0
0|2020-11-03|38243.0|0|2348.0|0|5.784533517282156|0|40591.0|0
0|2020-11-04|38243.0|0|2348.0|0|5.784533517282156|0|40591.0|0
0|2020-11-05|38243.0|0|2348.0|0|5.784533517282156|0|40591.0|0
0|2020-11-06|38243.0|0|2348.0|0|5.784533517282156|0|40591.0|0
0|2020-11-07|38243.0|0|2348.0|0|5.784533517282156|0|40591.0|0
0|2020-11-08|38243.0|0|2348.0|0|5.784533517282156|0|40591.0|0
0|2020-11-09|38243.0|0|2348.0|0|5.784533517282156|0|40591.0|0
0|2020-11-10|38243.0|0|2348.0|0|5.784533517282156|0|40591.0|0
0|2020-11-11|38243.0|0|2348.0|0|5.784533517282156|0|40591.0|0
0|2020-11-12|38243.0|0|2348.0|0|5.784533517282156|0|40591.0|0
0|2020-11-13|38243.0|0|2348.0|0|5.784533517282156|0|40591.0|0
0|2020-11-14|38243.0|0|2348.0|0|5.784533517282156|0|40591.0|0
0|2020-11-15|38243.0|0|2348.0|0|5.784533517282156|0|40591.0|0
0|2020-11-16|38243.0|0|2348.0|0|5.784533517282156|0|40591.0|0
0|2020-11-17|38243.0|0|2348.0|0|5.784533517282156|0|40591.0|0
0|2020-11-18|38243.0|0|2348.0|0|5.784533517282156|0|40591.0|0
0|2020-11-19|38243.0|0|2348.0|0|5.784533517282156|0|40591.0|0
0|2020-11-20|38243.0|0|2348.0|0|5.784533517282156|0|40591.0|0
0|2020-11-21|38243.0|0|2348.0|0|5.784533517282156|0|40591.0|0
0|2020-11-22|38243.0|0|2348.0|0|5.784533517282156|0|40591.0|0
0|2020-11-23|38243.0|0|2348.0|0|5.784533517282156|0|40591.0|0
0|2020-11-24|38243.0|0|2348.0|0|5.784533517282156|0|40591.0|0
0|2020-11-25|38243.0|0|2348.0|0|5.784533517282156|0|40591.0|0
0|2020-11-26|38243.0|0|2348.0|0|5.784533517282156|0|40591.0|0
0|2020-11-27|38243.0|0|2348.0|0|5.784533517282156|0|40591.0|0
0|2020-11-28|38243.0|0|2348.0|0|5.784533517282156|0|40591.0|0
0|2020-11-29|38243.0|0|2348.0|0|5.784533517282156|0|40591.0|0
