|dates|Yuma_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Yuma_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Yuma_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Yuma_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Yuma_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Yuma_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Yuma_Arizona_UnitedStates.TotalPopulation.data|Yuma_Arizona_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|213787.0|0
