|dates|Kane_Utah_UnitedStates.BLS_EmployedPopulation.data|Kane_Utah_UnitedStates.BLS_EmployedPopulation.missing|Kane_Utah_UnitedStates.BLS_UnemployedPopulation.data|Kane_Utah_UnitedStates.BLS_UnemployedPopulation.missing|Kane_Utah_UnitedStates.BLS_UnemploymentRate.data|Kane_Utah_UnitedStates.BLS_UnemploymentRate.missing|Kane_Utah_UnitedStates.BLS_LaborForcePopulation.data|Kane_Utah_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|3436.0|0|134.5|0|3.7669794146478086|0|3570.5|0
0|2020-01-02|3436.0|0|134.5|0|3.7669794146478086|0|3570.5|0
0|2020-01-03|3436.0|0|134.5|0|3.7669794146478086|0|3570.5|0
0|2020-01-04|3436.0|0|134.5|0|3.7669794146478086|0|3570.5|0
0|2020-01-05|3436.0|0|134.5|0|3.7669794146478086|0|3570.5|0
0|2020-01-06|3436.0|0|134.5|0|3.7669794146478086|0|3570.5|0
0|2020-01-07|3436.0|0|134.5|0|3.7669794146478086|0|3570.5|0
0|2020-01-08|3436.0|0|134.5|0|3.7669794146478086|0|3570.5|0
0|2020-01-09|3436.0|0|134.5|0|3.7669794146478086|0|3570.5|0
0|2020-01-10|3436.0|0|134.5|0|3.7669794146478086|0|3570.5|0
0|2020-01-11|3436.0|0|134.5|0|3.7669794146478086|0|3570.5|0
0|2020-01-12|3436.0|0|134.5|0|3.7669794146478086|0|3570.5|0
0|2020-01-13|3436.0|0|134.5|0|3.7669794146478086|0|3570.5|0
0|2020-01-14|3436.0|0|134.5|0|3.7669794146478086|0|3570.5|0
0|2020-01-15|3436.0|0|134.5|0|3.7669794146478086|0|3570.5|0
0|2020-01-16|3436.0|0|134.5|0|3.7669794146478086|0|3570.5|0
0|2020-01-17|3436.0|0|134.5|0|3.7669794146478086|0|3570.5|0
0|2020-01-18|3436.0|0|134.5|0|3.7669794146478086|0|3570.5|0
0|2020-01-19|3436.0|0|134.5|0|3.7669794146478086|0|3570.5|0
0|2020-01-20|3436.0|0|134.5|0|3.7669794146478086|0|3570.5|0
0|2020-01-21|3436.0|0|134.5|0|3.7669794146478086|0|3570.5|0
0|2020-01-22|3436.0|0|134.5|0|3.7669794146478086|0|3570.5|0
0|2020-01-23|3436.0|0|134.5|0|3.7669794146478086|0|3570.5|0
0|2020-01-24|3436.0|0|134.5|0|3.7669794146478086|0|3570.5|0
0|2020-01-25|3436.0|0|134.5|0|3.7669794146478086|0|3570.5|0
0|2020-01-26|3436.0|0|134.5|0|3.7669794146478086|0|3570.5|0
0|2020-01-27|3436.0|0|134.5|0|3.7669794146478086|0|3570.5|0
0|2020-01-28|3436.0|0|134.5|0|3.7669794146478086|0|3570.5|0
0|2020-01-29|3436.0|0|134.5|0|3.7669794146478086|0|3570.5|0
0|2020-01-30|3436.0|0|134.5|0|3.7669794146478086|0|3570.5|0
0|2020-01-31|3436.0|0|134.5|0|3.7669794146478086|0|3570.5|0
0|2020-02-01|3521.5|0|131.0|0|3.586584531143053|0|3652.5|0
0|2020-02-02|3521.5|0|131.0|0|3.586584531143053|0|3652.5|0
0|2020-02-03|3521.5|0|131.0|0|3.586584531143053|0|3652.5|0
0|2020-02-04|3521.5|0|131.0|0|3.586584531143053|0|3652.5|0
0|2020-02-05|3521.5|0|131.0|0|3.586584531143053|0|3652.5|0
0|2020-02-06|3521.5|0|131.0|0|3.586584531143053|0|3652.5|0
0|2020-02-07|3521.5|0|131.0|0|3.586584531143053|0|3652.5|0
0|2020-02-08|3521.5|0|131.0|0|3.586584531143053|0|3652.5|0
0|2020-02-09|3521.5|0|131.0|0|3.586584531143053|0|3652.5|0
0|2020-02-10|3521.5|0|131.0|0|3.586584531143053|0|3652.5|0
0|2020-02-11|3521.5|0|131.0|0|3.586584531143053|0|3652.5|0
0|2020-02-12|3521.5|0|131.0|0|3.586584531143053|0|3652.5|0
0|2020-02-13|3521.5|0|131.0|0|3.586584531143053|0|3652.5|0
0|2020-02-14|3521.5|0|131.0|0|3.586584531143053|0|3652.5|0
0|2020-02-15|3521.5|0|131.0|0|3.586584531143053|0|3652.5|0
0|2020-02-16|3521.5|0|131.0|0|3.586584531143053|0|3652.5|0
0|2020-02-17|3521.5|0|131.0|0|3.586584531143053|0|3652.5|0
0|2020-02-18|3521.5|0|131.0|0|3.586584531143053|0|3652.5|0
0|2020-02-19|3521.5|0|131.0|0|3.586584531143053|0|3652.5|0
0|2020-02-20|3521.5|0|131.0|0|3.586584531143053|0|3652.5|0
0|2020-02-21|3521.5|0|131.0|0|3.586584531143053|0|3652.5|0
0|2020-02-22|3521.5|0|131.0|0|3.586584531143053|0|3652.5|0
0|2020-02-23|3521.5|0|131.0|0|3.586584531143053|0|3652.5|0
0|2020-02-24|3521.5|0|131.0|0|3.586584531143053|0|3652.5|0
0|2020-02-25|3521.5|0|131.0|0|3.586584531143053|0|3652.5|0
0|2020-02-26|3521.5|0|131.0|0|3.586584531143053|0|3652.5|0
0|2020-02-27|3521.5|0|131.0|0|3.586584531143053|0|3652.5|0
0|2020-02-28|3521.5|0|131.0|0|3.586584531143053|0|3652.5|0
0|2020-02-29|3521.5|0|131.0|0|3.586584531143053|0|3652.5|0
0|2020-03-01|3563.0|0|165.5|0|4.43878235215234|0|3728.5|0
0|2020-03-02|3563.0|0|165.5|0|4.43878235215234|0|3728.5|0
0|2020-03-03|3563.0|0|165.5|0|4.43878235215234|0|3728.5|0
0|2020-03-04|3563.0|0|165.5|0|4.43878235215234|0|3728.5|0
0|2020-03-05|3563.0|0|165.5|0|4.43878235215234|0|3728.5|0
0|2020-03-06|3563.0|0|165.5|0|4.43878235215234|0|3728.5|0
0|2020-03-07|3563.0|0|165.5|0|4.43878235215234|0|3728.5|0
0|2020-03-08|3563.0|0|165.5|0|4.43878235215234|0|3728.5|0
0|2020-03-09|3563.0|0|165.5|0|4.43878235215234|0|3728.5|0
0|2020-03-10|3563.0|0|165.5|0|4.43878235215234|0|3728.5|0
0|2020-03-11|3563.0|0|165.5|0|4.43878235215234|0|3728.5|0
0|2020-03-12|3563.0|0|165.5|0|4.43878235215234|0|3728.5|0
0|2020-03-13|3563.0|0|165.5|0|4.43878235215234|0|3728.5|0
0|2020-03-14|3563.0|0|165.5|0|4.43878235215234|0|3728.5|0
