|dates|Kalkaska_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Kalkaska_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Kalkaska_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Kalkaska_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Kalkaska_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Kalkaska_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Kalkaska_Michigan_UnitedStates.TotalPopulation.data|Kalkaska_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|18038.0|0
