|dates|Washtenaw_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Washtenaw_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Washtenaw_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Washtenaw_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Washtenaw_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Washtenaw_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Washtenaw_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Washtenaw_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
