|dates|Dale_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Dale_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Dale_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Dale_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Dale_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Dale_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Dale_Alabama_UnitedStates.TotalPopulation.data|Dale_Alabama_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|49172.0|0
