|dates|Rosebud_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Rosebud_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Rosebud_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Rosebud_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Rosebud_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Rosebud_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Rosebud_Montana_UnitedStates.TotalPopulation.data|Rosebud_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8937.0|0
