|dates|Floyd_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Floyd_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Floyd_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Floyd_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Floyd_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Floyd_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Floyd_Georgia_UnitedStates.TotalPopulation.data|Floyd_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|98498.0|0
