|dates|Huntington_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Huntington_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Huntington_Indiana_UnitedStates.NYT_ConfirmedDeaths.data|Huntington_Indiana_UnitedStates.NYT_ConfirmedDeaths.missing|Huntington_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Huntington_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Huntington_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Huntington_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
