|dates|FallsChurch_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|FallsChurch_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|FallsChurch_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|FallsChurch_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|FallsChurch_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|FallsChurch_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|FallsChurch_Virginia_UnitedStates.TotalPopulation.data|FallsChurch_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|14617.0|0
