|dates|Caribou_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Caribou_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Caribou_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Caribou_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Caribou_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Caribou_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Caribou_Idaho_UnitedStates.TotalPopulation.data|Caribou_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|7155.0|0
