|dates|Steuben_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Steuben_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Steuben_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Steuben_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Steuben_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Steuben_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Steuben_NewYork_UnitedStates.TotalPopulation.data|Steuben_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|95379.0|0
