|dates|Maries_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Maries_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Maries_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Maries_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Maries_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Maries_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Maries_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Maries_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
