|dates|Cass_Illinois_UnitedStates.BLS_EmployedPopulation.data|Cass_Illinois_UnitedStates.BLS_EmployedPopulation.missing|Cass_Illinois_UnitedStates.BLS_UnemployedPopulation.data|Cass_Illinois_UnitedStates.BLS_UnemployedPopulation.missing|Cass_Illinois_UnitedStates.BLS_UnemploymentRate.data|Cass_Illinois_UnitedStates.BLS_UnemploymentRate.missing|Cass_Illinois_UnitedStates.BLS_LaborForcePopulation.data|Cass_Illinois_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-16|5321.0|0|238.0|0|4.281345565749236|0|5559.0|0
