|dates|Campbell_SouthDakota_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Campbell_SouthDakota_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Campbell_SouthDakota_UnitedStates.Male_Total_Population.data|Campbell_SouthDakota_UnitedStates.Male_Total_Population.missing|Campbell_SouthDakota_UnitedStates.Female_Total_Population.data|Campbell_SouthDakota_UnitedStates.Female_Total_Population.missing|Campbell_SouthDakota_UnitedStates.MaleAndFemale_Under18_Population.data|Campbell_SouthDakota_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-03-15|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-03-16|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-03-17|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-03-18|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-03-19|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-03-20|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-03-21|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-03-22|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-03-23|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-03-24|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-03-25|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-03-26|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-03-27|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-03-28|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-03-29|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-03-30|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-03-31|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-04-01|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-04-02|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-04-03|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-04-04|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-04-05|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-04-06|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-04-07|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-04-08|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-04-09|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-04-10|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-04-11|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-04-12|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-04-13|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-04-14|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-04-15|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-04-16|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-04-17|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-04-18|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-04-19|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-04-20|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-04-21|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-04-22|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-04-23|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-04-24|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-04-25|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-04-26|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-04-27|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-04-28|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-04-29|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-04-30|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-05-01|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-05-02|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-05-03|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-05-04|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-05-05|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-05-06|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-05-07|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-05-08|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-05-09|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-05-10|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-05-11|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-05-12|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-05-13|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-05-14|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-05-15|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-05-16|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-05-17|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-05-18|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-05-19|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-05-20|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-05-21|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-05-22|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-05-23|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-05-24|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-05-25|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-05-26|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-05-27|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-05-28|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-05-29|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-05-30|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-05-31|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-06-01|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-06-02|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-06-03|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-06-04|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-06-05|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-06-06|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-06-07|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-06-08|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-06-09|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-06-10|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-06-11|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-06-12|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-06-13|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-06-14|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-06-15|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-06-16|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-06-17|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-06-18|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-06-19|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-06-20|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-06-21|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-06-22|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-06-23|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-06-24|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-06-25|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-06-26|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-06-27|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-06-28|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-06-29|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-06-30|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-07-01|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-07-02|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-07-03|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-07-04|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-07-05|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-07-06|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-07-07|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-07-08|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-07-09|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-07-10|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-07-11|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-07-12|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-07-13|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-07-14|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-07-15|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-07-16|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-07-17|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-07-18|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-07-19|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-07-20|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-07-21|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-07-22|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-07-23|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-07-24|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-07-25|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-07-26|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-07-27|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-07-28|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-07-29|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-07-30|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-07-31|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-08-01|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-08-02|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-08-03|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-08-04|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-08-05|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-08-06|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-08-07|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-08-08|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-08-09|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-08-10|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-08-11|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-08-12|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-08-13|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-08-14|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-08-15|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-08-16|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-08-17|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-08-18|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-08-19|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-08-20|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-08-21|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-08-22|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-08-23|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-08-24|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-08-25|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-08-26|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-08-27|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-08-28|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-08-29|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-08-30|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-08-31|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-09-01|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-09-02|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-09-03|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-09-04|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-09-05|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-09-06|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-09-07|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-09-08|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-09-09|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-09-10|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-09-11|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-09-12|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-09-13|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-09-14|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-09-15|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-09-16|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-09-17|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-09-18|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-09-19|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-09-20|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-09-21|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-09-22|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-09-23|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-09-24|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-09-25|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-09-26|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-09-27|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-09-28|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-09-29|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-09-30|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-10-01|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-10-02|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-10-03|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-10-04|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-10-05|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-10-06|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-10-07|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-10-08|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-10-09|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-10-10|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-10-11|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-10-12|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-10-13|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-10-14|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-10-15|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-10-16|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-10-17|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-10-18|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-10-19|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-10-20|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-10-21|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-10-22|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-10-23|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-10-24|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-10-25|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-10-26|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-10-27|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-10-28|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-10-29|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-10-30|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-10-31|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-11-01|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-11-02|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-11-03|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-11-04|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-11-05|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-11-06|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-11-07|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-11-08|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-11-09|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-11-10|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-11-11|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-11-12|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-11-13|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-11-14|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-11-15|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-11-16|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-11-17|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-11-18|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-11-19|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-11-20|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-11-21|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-11-22|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-11-23|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-11-24|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-11-25|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-11-26|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-11-27|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-11-28|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-11-29|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-11-30|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-12-01|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-12-02|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-12-03|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-12-04|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-12-05|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-12-06|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-12-07|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-12-08|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-12-09|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-12-10|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-12-11|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-12-12|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-12-13|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-12-14|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-12-15|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-12-16|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-12-17|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-12-18|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-12-19|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-12-20|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-12-21|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-12-22|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-12-23|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-12-24|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-12-25|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-12-26|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-12-27|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-12-28|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-12-29|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-12-30|390.0|0|716.0|0|661.0|0|219.0|0
0|2020-12-31|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-01-01|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-01-02|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-01-03|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-01-04|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-01-05|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-01-06|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-01-07|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-01-08|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-01-09|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-01-10|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-01-11|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-01-12|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-01-13|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-01-14|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-01-15|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-01-16|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-01-17|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-01-18|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-01-19|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-01-20|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-01-21|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-01-22|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-01-23|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-01-24|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-01-25|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-01-26|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-01-27|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-01-28|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-01-29|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-01-30|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-01-31|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-02-01|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-02-02|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-02-03|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-02-04|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-02-05|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-02-06|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-02-07|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-02-08|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-02-09|390.0|0|716.0|0|661.0|0|219.0|0
0|2021-02-10|390.0|0|716.0|0|661.0|0|219.0|0
