|dates|Tulsa_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Tulsa_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Tulsa_Oklahoma_UnitedStates.NYT_ConfirmedDeaths.data|Tulsa_Oklahoma_UnitedStates.NYT_ConfirmedDeaths.missing|Tulsa_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Tulsa_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Tulsa_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Tulsa_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
