|dates|Jerome_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Jerome_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Jerome_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Jerome_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Jerome_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Jerome_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Jerome_Idaho_UnitedStates.TotalPopulation.data|Jerome_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|24412.0|0
